date, pm25, pm10, o3, no2, so2, co
2023/3/18, 42, 59, 6, , , 8
2023/3/19, 34, 68, 6, , 1, 9
2023/3/20, 38, 80, 8, , 1, 10
2023/3/21, 54, 109, 11, , 1, 10
2023/3/22, 88, 95, 8, , 1, 9
2023/3/23, 78, 84, 8, , 5, 5
2023/3/24, 73, 71, 9, , 2, 9
2023/3/25, 45, 30, 5, , 22, 5
2023/3/26, 15, 20, 5, , , 2
2023/3/27, 9, 36, 7, , , 3
2023/3/28, 18, 35, 6, , , 6
2023/3/29, 21, 46, 4, , , 5
2023/3/30, 30, 77, 6, , , 8
2023/3/31, 75, 64, 5, , , 11
2022/12/20, 93, 55, 8, 21, 1, 3
2022/12/21, 89, 78, 2, 25, 1, 8
2022/12/22, 136, 100, 1, 27, 1, 8
2022/12/23, 152, , , , , 
2022/12/25, 145, 94, 2, 33, 1, 11
2022/12/26, 144, 97, , 27, 2, 12
2022/12/27, 145, 106, 1, 27, 1, 13
2022/12/28, 157, 62, 1, 22, 1, 8
2022/12/29, 81, 63, , 20, 1, 5
2022/12/30, 101, , , , , 
2021/7/4, 69, 57, 5, 17, 2, 4
2021/7/5, 53, , , , , 
2021/7/10, 52, 56, 4, 24, 3, 4
2021/7/11, 54, 50, 5, 26, 4, 5
2021/7/12, 49, 58, 4, 20, 6, 5
2021/7/13, 67, 55, 4, 20, 6, 4
2021/7/14, 54, 54, , , 5, 
2021/7/15, 54, 56, 1, , , 10
2021/7/16, 58, 63, 4, , , 7
2021/7/17, 66, 57, 2, , , 5
2021/7/18, 58, 62, 3, , , 5
2021/7/19, 78, 60, 2, , , 6
2021/7/20, 73, 46, 2, , , 5
2021/7/21, 50, 59, 1, , , 7
2021/7/22, 70, 34, 1, , , 7
2021/7/23, 34, 42, 1, , , 4
2021/7/24, 48, 52, 2, , , 3
2021/7/25, 60, 37, 1, , , 3
2021/7/26, 47, 33, 1, , , 3
2021/7/27, 34, 35, 1, , , 2
2021/7/28, 41, 50, 1, , , 3
2021/7/29, 67, 56, 1, , , 2
2021/7/30, 73, 44, 2, , , 2
2021/7/31, 54, 24, 1, , , 2
2021/8/1, 32, 45, 2, , , 3
2021/8/2, 44, 47, 2, , 3, 2
2021/8/3, 61, 63, 2, , 3, 3
2021/8/4, 87, 54, 1, , , 3
2021/8/5, 72, 54, 1, , , 3
2021/8/6, 82, 40, 1, , , 3
2021/8/7, 43, 64, 1, , , 3
2021/8/8, 79, 71, 1, , , 4
2021/8/9, 91, 37, 1, , , 3
2021/8/10, 40, 36, 1, , , 3
2021/8/11, 33, 35, 1, , , 3
2021/8/12, 36, 32, 1, , , 3
2021/8/13, 37, 37, 1, , , 3
2021/8/14, 38, 14, 1, , , 2
2021/8/15, 29, , , , , 
2021/1/4, 164, 156, , 59, 1, 14
2021/1/5, 218, 105, , 54, 1, 6
2021/1/6, 160, 99, , 47, 1, 5
2021/1/7, 152, 34, , 39, 1, 4
2021/1/8, 50, 40, 1, 39, 1, 3
2021/1/9, 56, 58, 1, 44, 1, 4
2021/1/10, 85, 68, 2, 39, 1, 4
2021/1/11, 106, 74, 2, 44, 1, 8
2021/1/12, 113, 116, 1, 56, 1, 13
2021/1/13, 166, 109, 1, 51, 1, 11
2021/1/14, 162, 124, 1, 56, 1, 15
2021/1/15, 180, 121, 4, 53, 1, 10
2021/1/16, 182, 100, 2, 42, 1, 6
2021/1/17, 148, 69, 1, 39, 1, 8
2021/1/18, 116, 100, 5, 42, 1, 12
2021/1/19, 155, 119, 5, 48, 1, 13
2021/1/20, 171, 165, 5, 48, 1, 11
2021/1/21, 207, 163, 2, 46, 1, 14
2021/1/22, 207, 132, 3, 39, 1, 16
2021/1/23, 178, 104, 1, 29, 1, 12
2021/1/24, 165, 101, 1, 21, 1, 16
2021/1/25, 156, 83, 1, 21, 1, 14
2021/1/26, 113, 74, 2, 19, 1, 12
2021/1/27, 104, 73, 4, 19, 1, 6
2021/1/28, 101, 97, 2, 24, 1, 11
2021/1/29, 142, 132, 2, 26, 1, 11
2021/1/30, 179, 145, 1, 27, 1, 13
2021/1/31, 188, 108, 1, 24, 1, 13
2021/2/1, 144, 75, 1, 20, 1, 11
2021/2/2, 110, 82, 1, 23, 1, 10
2021/2/3, 125, 76, 1, 22, 1, 11
2021/2/4, 114, 93, 2, 22, 1, 11
2021/2/5, 134, 85, 2, 23, 1, 10
2021/2/6, 130, 84, 2, 22, 1, 9
2021/2/7, 138, 87, 1, 20, 1, 7
2021/2/8, 130, 38, 1, 24, 1, 5
2021/2/9, 50, 62, 3, 30, 1, 10
2021/2/10, 113, 57, 3, 28, 1, 8
2021/2/11, 92, 33, 3, 20, 1, 5
2021/2/12, 55, 40, 3, 26, 1, 6
2021/2/13, 63, 62, 2, 22, 1, 5
2021/2/14, 82, 67, 17, 25, 1, 6
2021/2/15, 103, 76, 1, 20, 1, 5
2021/2/16, 108, 61, 1, 22, 1, 6
2021/2/17, 89, 69, 1, 26, 1, 7
2021/2/18, 105, 95, 2, 38, 2, 9
2021/2/19, 154, 78, 2, 70, 1, 9
2021/2/20, 142, 67, 1, 70, 1, 7
2021/2/21, 113, 63, 2, 52, 1, 7
2021/2/22, 100, 68, 1, 51, 1, 8
2021/2/23, 108, 67, 1, 48, 1, 8
2021/2/24, 102, 57, 1, 56, 1, 7
2021/2/25, 85, 36, 1, 46, 1, 7
2021/2/26, 47, , , , , 
2020/10/1, 60, 58, 1, 18, 1, 11
2020/10/2, 75, 59, , 23, 1, 11
2020/10/3, 78, 59, , 20, 2, 10
2020/10/4, 71, 54, 1, 16, 2, 12
2020/10/5, 64, 52, 1, 20, 1, 5
2020/10/6, 57, 31, 1, 20, 3, 4
2020/10/7, 38, 34, 1, 10, 1, 3
2020/10/8, 45, 32, 1, 12, 2, 3
2020/10/9, 43, 35, 1, 17, 2, 3
2020/10/10, 48, 43, 1, 14, 2, 4
2020/10/11, 57, 57, 1, 17, 1, 6
2020/10/12, 87, 68, 1, 19, 1, 7
2020/10/13, 104, 49, 1, 12, 1, 4
2020/10/14, 69, 26, 1, 9, 2, 7
2020/10/15, 31, 28, 1, 10, 2, 5
2020/10/16, 33, 23, 1, 7, 1, 5
2020/10/17, 32, 31, 1, 7, 1, 7
2020/10/18, 40, 33, 2, 8, 2, 6
2020/10/19, 43, 38, 1, 9, 1, 5
2020/10/20, 54, 43, 1, 10, 1, 5
2020/10/21, 59, 67, 1, 19, 1, 10
2020/10/22, 102, 79, 2, 17, 1, 13
2020/10/23, 113, 76, 1, 19, 1, 13
2020/10/24, 106, 79, 1, 15, 1, 7
2020/10/25, 113, 57, 1, 13, 1, 7
2020/10/26, 84, 56, 1, 14, 2, 9
2020/10/27, 77, 63, , 18, 1, 8
2020/10/28, 94, 37, , 16, 1, 6
2020/10/29, 55, 23, 1, 13, 1, 8
2020/10/30, 34, 42, 1, 14, 1, 12
2020/10/31, 54, 77, 1, 13, 1, 16
2020/11/1, 114, 67, 1, 15, 1, 9
2020/11/2, 97, 31, 1, 15, 1, 5
2020/11/3, 43, 55, 1, 13, 1, 7
2020/11/4, 82, 78, 1, 18, 1, 12
2020/11/5, 103, 91, 1, 21, 1, 10
2020/11/6, 137, 68, 1, 22, 1, 10
2020/11/7, 97, 61, 2, 26, 1, 8
2020/11/8, 88, 69, 2, 35, 1, 7
2020/11/9, 109, 75, 2, 34, 1, 8
2020/11/10, 103, 80, 2, 37, 1, 10
2020/11/11, 121, 81, 3, 32, 1, 11
2020/11/12, 112, 88, 3, 31, 1, 9
2020/11/13, 130, 73, 4, 30, 1, 7
2020/11/14, 107, 48, 2, 29, 1, 7
2020/11/15, 80, 51, 2, 26, 1, 10
2020/11/16, 69, 55, 3, 27, 1, 15
2020/11/17, 81, 69, 3, 29, 1, 13
2020/11/18, 91, 76, 2, 35, 1, 15
2020/11/19, 89, 70, 1, 24, 1, 14
2020/11/20, 83, 63, 1, 21, 1, 13
2020/11/21, 74, 57, 1, 23, 1, 11
2020/11/22, 64, 58, 1, 21, 1, 13
2020/11/23, 67, 65, 1, 21, 1, 13
2020/11/24, 85, 71, 1, 16, 1, 14
2020/11/25, 96, 65, 2, 14, 1, 10
2020/11/26, 85, 71, 2, 13, 1, 6
2020/11/27, 98, 44, 2, 12, 1, 4
2020/11/28, 62, 37, 3, 13, 1, 4
2020/11/29, 50, 45, 3, 15, 1, 6
2020/11/30, 65, 57, 2, 17, 1, 6
2020/12/1, 96, 71, 2, 20, 1, 10
2020/12/2, 116, 68, 2, 16, 1, 6
2020/12/3, 96, 40, 2, 17, 1, 6
2020/12/4, 50, 46, 2, 19, 1, 7
2020/12/5, 67, 66, 2, 25, 1, 10
2020/12/6, 103, 76, 3, 22, 1, 7
2020/12/7, 120, 67, 2, 23, 1, 8
2020/12/8, 109, 89, 2, 26, 1, 10
2020/12/9, 128, 90, 2, 25, 1, 12
2020/12/10, 138, 103, 2, 27, 1, 13
2020/12/11, 163, 72, 2, 22, 1, 10
2020/12/12, 116, 83, 1, 21, 1, 13
2020/12/13, 126, 68, 2, 19, 1, 10
2020/12/14, 102, 27, 3, 18, 1, 4
2020/12/15, 36, 23, 2, 20, 1, 4
2020/12/16, 28, 27, 2, 21, 1, 4
2020/12/17, 40, 33, 1, 21, 1, 4
2020/12/18, 47, 47, 1, 21, 1, 4
2020/12/19, 72, 51, 1, 21, 1, 4
2020/12/20, 78, 58, 1, 22, 1, 5
2020/12/21, 97, 79, 3, 25, 1, 8
2020/12/22, 137, 84, 1, 26, 1, 7
2020/12/23, 139, 60, 1, 27, 1, 9
2020/12/24, 103, 94, 1, 31, 1, 15
2020/12/25, 138, 94, 2, 33, 1, 11
2020/12/26, 144, 110, , 27, 2, 12
2020/12/27, 167, 74, , 25, 2, 14
2020/12/28, 110, 54, 1, 22, 2, 8
2020/12/29, 71, 54, , 16, 1, 5
2020/12/30, 90, 51, , 13, 1, 4
2020/12/31, 85, , , , , 
2020/8/23, 74, 60, , 19, 4, 10
2020/8/24, 76, 49, 1, 15, 1, 9
2020/8/25, 54, 52, 1, 16, 2, 10
2020/8/26, 66, 70, 1, 30, 2, 10
2020/8/27, 99, 58, 1, 26, 2, 11
2020/8/28, 75, 57, 1, 23, 1, 11
2020/8/29, 74, 62, 1, 25, 1, 11
2020/8/30, 79, 62, 1, 22, 3, 10
2020/8/31, 80, 58, 1, 13, 3, 10
2020/9/1, 79, 82, 1, 20, 4, 8
2020/9/2, 127, 73, 1, 17, 1, 12
2020/9/3, 99, 71, 1, 14, 3, 11
2020/9/4, 104, 70, , 16, 2, 12
2020/9/5, 96, , , , , 
2020/9/7, 54, 65, 1, 29, 1, 12
2020/9/8, 87, 59, 1, 27, 1, 11
2020/9/9, 70, 63, 1, 37, 1, 14
2020/9/10, 63, 60, 1, 36, 1, 12
2020/9/11, 66, 63, 1, 42, 4, 12
2020/9/12, 73, 52, 1, 27, 1, 9
2020/9/13, 61, 50, 1, 25, 1, 12
2020/9/14, 51, 63, 2, 32, 2, 12
2020/9/15, 66, 61, , 26, 3, 11
2020/9/16, 69, 71, 1, 31, 3, 8
2020/9/17, 85, 33, , 25, 2, 3
2020/9/18, 40, 39, , 18, 1, 7
2020/9/19, 44, 58, , 20, 1, 12
2020/9/20, 70, 77, , 33, 3, 13
2020/9/21, 105, 57, 1, 44, 1, 15
2020/9/22, 56, 58, , 29, 1, 14
2020/9/23, 60, 40, , 26, 2, 8
2020/9/24, 46, 63, 1, 35, 2, 11
2020/9/25, 78, 46, , 50, 1, 10
2020/9/26, 41, 45, 1, 31, 1, 8
2020/9/27, 41, 62, 1, 38, 3, 11
2020/9/28, 72, 66, 1, 45, 2, 11
2020/9/29, 86, 59, 1, 46, 1, 12
2020/9/30, 74, 51, 1, 26, 3, 13
2023/7/4, , 43, 6, , , 9
2023/5/2, , 51, 8, , , 6
2023/5/10, , 43, 10, , , 6
2023/5/19, , 68, 8, , , 12
2023/5/24, , 51, 11, , , 11
2023/5/29, , 56, 24, , , 11
2023/6/14, , 51, 12, , , 12
2023/6/19, , 50, 12, , , 9
2023/1/1, , 107, , 22, 1, 9
2023/1/7, , 83, , 39, 1, 4
2023/1/14, , 59, 1, 43, 1, 16
2023/1/28, , 112, 2, 24, 1, 14
2023/2/9, , 58, , , 14, 11
2023/3/9, , 102, 10, , , 11
2022/12/19, , 57, 7, 22, 1, 5
2022/12/24, , 98, 1, 32, 1, 16
2021/7/3, , 55, 2, 22, 4, 4
2021/7/9, , 51, 4, 20, 2, 5
2021/1/3, , 101, , 30, 1, 8
2020/8/22, , 52, 1, 22, 3, 11
2020/9/6, , 47, , 21, 2, 11
2021/10/1, , , 1, , , 6
2021/10/2, , , 2, , , 5
2021/10/3, , , 2, , , 6
2021/10/4, , , 1, , , 5
2021/10/5, , , 2, , , 8
2021/10/6, , , 2, , , 6
2021/9/26, , , 1, , , 15
2021/9/27, , , 1, , , 8
2021/9/28, , , 2, , , 6
2021/9/29, , , 2, , , 8
2021/9/30, , , 1, , , 6
