date,pm25,pm10,o3,no2,so2,co
19/06/2014,30,8,85,0,0,12
20/06/2014,25,10,72,0,0,12
21/06/2014,34,12,50,0,0,10
22/06/2014,29,8,69,0,0,16
23/06/2014,22,9,100,0,0,17
24/06/2014,29,9,72,0,0,16
25/06/2014,24,6,73,0,0,13
26/06/2014,20,9,69,0,0,12
27/06/2014,29,12,85,0,0,16
28/06/2014,36,6,92,0,0,14
29/06/2014,24,7,107,0,0,10
30/06/2014,24,8,38,1,0,12
2014-01-07,22,9,61,0,0,11
2014-02-07,28,7,43,0,0,12
2014-03-07,20,6,59,0,0,11
2014-04-07,17,5,60,0,0,13
2014-05-07,12,3,58,0,0,9
2014-06-07,6,3,59,0,0,10
2014-07-07,8,1,65,6,0,14
2014-08-07,3,0,192,12,0,18
2014-09-07,0,1,314,12,0,13
2014-10-07,1,1,407,17,0,18
2014-11-07,2,0,352,16,0,10
2014-12-07,0,0,10,5,0,5
15/07/2014,0,15,208,7,0,12
16/07/2014,25,17,149,5,0,9
17/07/2014,32,20,51,13,0,18
18/07/2014,45,19,3,8,0,8
19/07/2014,40,6,14,4,0,8
20/07/2014,15,18,204,12,0,13
21/07/2014,45,11,193,4,0,7
22/07/2014,30,11,278,8,0,8
23/07/2014,29,17,125,11,0,12
24/07/2014,35,22,61,12,0,13
25/07/2014,48,22,47,12,0,13
26/07/2014,50,16,45,9,0,8
27/07/2014,43,12,26,12,0,17
28/07/2014,42,11,21,14,0,17
29/07/2014,34,16,72,12,0,14
30/07/2014,38,12,75,8,0,10
31/07/2014,28,13,43,11,0,16
2014-01-08,31,19,69,15,0,27
2014-02-08,43,16,44,12,0,16
2014-03-08,35,20,31,13,0,21
2014-04-08,43,17,74,14,0,23
2014-05-08,33,11,54,9,0,11
2014-06-08,20,5,32,19,0,5
2014-07-08,12,12,41,5,0,10
2014-08-08,14,17,72,6,0,12
2014-09-08,23,11,158,9,0,8
2014-10-08,19,16,113,13,0,15
2014-11-08,34,16,51,0,0,0
2014-12-08,29,15,26,11,0,19
13/08/2014,26,14,34,8,0,9
14/08/2014,31,23,0,20,0,7
15/08/2014,61,20,37,13,0,7
16/08/2014,48,0,0,0,0,0
17/08/2014,0,17,52,7,0,10
18/08/2014,33,17,24,10,0,9
19/08/2014,38,18,81,11,0,11
20/08/2014,44,18,48,12,0,11
21/08/2014,36,15,64,8,0,12
22/08/2014,35,16,54,6,0,7
23/08/2014,33,0,0,0,0,0
2014-03-09,0,13,170,10,0,4
2014-04-09,27,17,292,10,0,11
2014-05-09,44,19,179,11,0,15
2014-06-09,51,15,38,9,0,9
2014-07-09,42,18,90,11,0,13
2014-08-09,46,15,50,11,0,12
2014-09-09,36,16,51,12,0,13
2014-10-09,42,33,40,18,0,23
2014-11-09,76,20,77,14,0,16
2014-12-09,50,18,44,9,0,13
13/09/2014,41,18,29,15,0,11
14/09/2014,48,12,38,4,0,8
15/09/2014,28,24,29,20,0,31
16/09/2014,50,16,134,11,0,13
17/09/2014,27,10,59,11,0,12
18/09/2014,20,16,55,11,0,13
19/09/2014,35,21,68,12,0,15
20/09/2014,39,16,53,11,0,13
21/09/2014,37,18,37,17,0,17
22/09/2014,44,22,45,10,43,18
23/09/2014,56,19,61,18,35,23
24/09/2014,61,24,68,13,35,15
25/09/2014,67,32,78,16,38,19
26/09/2014,79,24,57,11,35,14
27/09/2014,64,17,37,9,35,11
28/09/2014,43,16,43,12,37,15
29/09/2014,34,12,36,11,37,16
30/09/2014,33,18,34,10,18,12
2014-01-10,43,24,36,11,13,10
2014-02-10,55,28,50,12,17,12
2014-03-10,63,36,57,13,13,12
2014-04-10,76,23,62,11,14,10
2014-05-10,62,36,58,12,16,13
2014-06-10,69,0,0,0,0,0
27/10/2014,0,28,25,12,16,29
28/10/2014,56,28,35,12,22,18
29/10/2014,57,20,37,10,12,16
30/10/2014,47,33,30,19,28,49
31/10/2014,75,38,35,14,17,23
2014-01-11,76,36,43,13,15,14
2014-02-11,75,26,48,13,9,14
2014-03-11,67,28,58,15,10,21
2014-04-11,71,29,58,15,12,22
2014-05-11,74,28,54,10,16,13
2014-06-11,67,26,51,10,10,12
2014-07-11,60,45,29,20,17,13
2014-08-11,97,0,0,0,0,0
2014-09-11,0,29,34,12,7,19
2014-10-11,54,34,42,14,12,19
2014-11-11,69,20,45,12,10,15
2014-12-11,53,23,64,11,10,11
13/11/2014,63,29,83,9,6,9
14/11/2014,74,33,72,12,7,12
15/11/2014,68,10,56,10,5,9
16/11/2014,23,2,88,12,6,12
17/11/2014,6,3,90,10,12,9
18/11/2014,7,2,81,12,6,11
19/11/2014,5,0,59,18,10,17
20/11/2014,0,0,54,15,23,14
21/11/2014,0,0,58,14,10,11
22/11/2014,0,0,48,9,15,7
23/11/2014,0,0,40,13,10,13
24/11/2014,0,0,423,10,13,24
25/11/2014,0,0,476,11,42,12
26/11/2014,0,0,381,13,20,23
27/11/2014,0,0,181,5,11,10
30/11/2014,0,0,124,7,8,17
2014-01-12,0,0,277,3,83,5
2014-02-12,0,0,266,6,22,20
21/12/2014,0,32,65,9,66,9
22/12/2014,93,0,0,0,0,0
23/12/2014,0,5,47,12,7,16
24/12/2014,22,0,49,10,3,14
25/12/2014,0,0,46,10,6,14
26/12/2014,0,0,46,4,5,6
2015-01-01,0,0,89,8,9,9
2015-02-01,0,0,83,10,9,11
2015-03-01,0,0,54,11,9,11
2015-04-01,0,27,49,10,11,13
2015-05-01,60,37,42,8,14,15
2015-06-01,78,27,42,7,12,12
2015-07-01,63,34,45,11,12,18
2015-08-01,80,38,59,6,10,10
2015-09-01,83,21,57,8,10,13
2015-10-01,46,6,55,8,10,11
2015-11-01,13,6,46,4,10,9
2015-12-01,13,16,47,4,10,8
13/01/2015,46,30,54,4,10,6
14/01/2015,76,34,64,9,11,10
15/01/2015,84,34,53,13,12,12
16/01/2015,83,43,73,11,13,11
17/01/2015,113,0,56,4,11,5
18/01/2015,0,49,0,0,0,0
19/01/2015,117,54,87,14,6,14
20/01/2015,139,55,111,8,6,10
21/01/2015,134,51,107,11,11,15
22/01/2015,130,63,107,11,8,13
23/01/2015,142,61,104,27,18,30
24/01/2015,131,54,80,21,17,23
25/01/2015,142,31,29,11,18,9
26/01/2015,82,33,48,12,16,13
27/01/2015,79,35,28,15,10,19
28/01/2015,88,35,43,13,16,15
29/01/2015,88,34,52,14,16,16
30/01/2015,83,32,45,15,16,18
31/01/2015,79,25,52,10,10,12
2015-01-02,65,25,50,6,5,8
2015-02-02,64,25,61,7,5,12
2015-03-02,58,27,53,7,5,12
2015-04-02,66,37,49,11,10,16
2015-05-02,86,26,70,14,16,21
2015-06-02,71,29,80,9,6,15
2015-07-02,78,22,66,8,9,14
2015-08-02,70,26,59,6,6,11
2015-09-02,80,40,80,7,5,12
2015-10-02,105,39,75,10,10,13
2015-11-02,102,35,70,12,14,18
2015-12-02,92,33,64,13,14,21
13/02/2015,92,33,84,7,12,14
14/02/2015,95,32,99,3,6,10
15/02/2015,91,34,76,4,8,12
16/02/2015,97,27,55,6,14,14
17/02/2015,77,17,41,2,13,14
18/02/2015,56,16,37,2,8,11
19/02/2015,53,20,40,1,5,6
20/02/2015,59,20,39,1,7,7
21/02/2015,62,25,41,0,5,5
22/02/2015,66,20,45,2,5,7
23/02/2015,62,19,43,2,5,6
24/02/2015,57,21,47,2,6,6
25/02/2015,63,20,47,2,5,6
26/02/2015,54,2,46,2,5,6
27/02/2015,6,1,47,3,6,6
28/02/2015,4,1,46,2,6,4
2015-01-03,4,1,35,3,6,6
2015-02-03,4,2,39,3,6,4
2015-03-03,5,2,50,4,9,6
2015-04-03,7,25,65,6,9,6
2015-05-03,63,26,56,2,7,5
2015-06-03,66,26,50,2,6,2
2015-07-03,61,8,51,2,5,2
2015-08-03,24,14,53,1,4,1
2015-09-03,38,19,53,2,6,7
2015-10-03,56,30,53,2,4,5
2015-11-03,67,19,52,5,11,10
2015-12-03,42,23,52,5,11,10
13/03/2015,51,39,68,15,4,7
14/03/2015,81,0,59,6,6,10
16/03/2015,0,25,0,0,0,0
17/03/2015,54,14,61,7,8,11
18/03/2015,28,3,73,8,8,11
19/03/2015,6,0,63,7,8,9
20/03/2015,0,0,59,7,8,9
21/03/2015,0,0,49,7,10,8
22/03/2015,0,0,41,6,13,8
23/03/2015,0,0,44,9,11,9
24/03/2015,0,0,66,9,11,9
25/03/2015,0,0,82,7,6,6
26/03/2015,0,0,65,7,6,6
27/03/2015,0,0,59,8,6,7
28/03/2015,0,0,74,10,8,8
29/03/2015,0,0,71,5,8,2
30/03/2015,0,0,68,5,8,2
31/03/2015,0,0,59,6,9,1
2015-01-04,0,0,74,7,9,1
2015-02-04,0,0,79,8,9,6
2015-03-04,0,0,89,10,11,7
2015-04-04,0,0,70,8,11,3
2015-05-04,0,18,41,3,7,0
2015-06-04,41,22,48,5,7,11
2015-07-04,49,16,64,7,8,9
2015-08-04,34,29,35,7,10,8
2015-09-04,51,24,59,11,14,12
2015-10-04,40,11,74,6,9,6
2015-11-04,19,13,54,5,7,4
2015-12-04,21,15,81,4,6,3
13/04/2015,27,3,86,12,12,9
14/04/2015,7,6,102,18,19,9
15/04/2015,14,0,95,13,20,2
16/04/2015,0,0,79,11,15,1
17/04/2015,0,0,82,7,14,0
18/04/2015,0,0,127,10,14,0
19/04/2015,0,0,152,8,14,3
20/04/2015,0,0,201,14,18,22
21/04/2015,0,0,189,7,13,7
22/04/2015,0,0,56,9,11,8
23/04/2015,0,0,57,10,17,10
24/04/2015,0,0,67,9,14,9
25/04/2015,0,0,100,9,12,7
26/04/2015,0,0,38,7,10,5
27/04/2015,0,0,48,10,17,4
28/04/2015,0,0,139,5,12,0
29/04/2015,0,0,224,7,12,1
30/04/2015,0,0,28,4,10,0
2015-01-05,0,0,171,8,12,11
2015-02-05,0,0,188,9,14,9
2015-03-05,0,0,399,7,16,7
2015-04-05,0,19,178,10,17,9
2015-05-05,34,16,335,11,14,15
2015-06-05,27,13,358,10,14,15
2015-07-05,25,14,397,10,13,13
2015-08-05,26,14,415,14,13,15
2015-09-05,33,7,420,10,15,12
2015-10-05,13,7,436,9,14,10
2015-11-05,14,9,432,11,12,12
2015-12-05,19,13,403,11,14,12
13/05/2015,28,5,481,8,11,8
14/05/2015,10,6,199,11,12,10
15/05/2015,12,5,102,13,15,10
16/05/2015,10,4,61,13,16,12
17/05/2015,10,4,64,11,129,11
