địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Tân An,2023-04-07,176.3,163.63,0,0,0,0,176.3,Không tốt
Tân An,2023-05-07,320.1,245.5,0,0,0,0,320.1,Nguy hiểm
Tân An,2023-06-07,26.73,31.93,0,0,0,0,31.93,Tốt
Tân An,2023-07-07,243.65,144.98,0,0,0,0,243.65,Rất không tốt
Tân An,2023-08-07,72.73,79.33,0,0,0,0,79.33,Vừa Phải
Tân An,2023-09-07,200.73,192.73,0,0,0,0,200.73,Nguy hiểm
Tân An,2023-10-07,57.43,69.96,0,0,0,0,69.96,Vừa Phải
Tân An,2023-11-07,131.98,141.93,0,0,0,0,141.93,Không tốt cho người nhạy cảm
Tân An,2023-01-08,94.18,101.02,0,0,0,0,101.02,Không tốt cho người nhạy cảm
Tân An,2023-02-08,173.93,171.13,0,0,0,0,173.93,Không tốt
Tân An,2023-03-08,128.38,139.65,0,0,0,0,139.65,Không tốt cho người nhạy cảm
Tân An,2023-04-08,234.73,134.43,0,0,0,0,234.73,Rất không tốt
Tân An,2023-06-08,20.77,24.73,0,0,0,0,24.73,Tốt
Tân An,2023-07-08,186.58,219.15,0,0,0,0,219.15,Rất không tốt
Tân An,2023-08-08,343.97,331.17,0,0,0,0,343.97,Nguy hiểm
Tân An,2023-09-08,36.6,44.3,0,0,0,0,44.3,Tốt
Tân An,2023-10-08,152.7,135.33,0,0,0,0,152.7,Không tốt
Tân An,2023-11-08,155.55,141.27,0,0,0,0,155.55,Không tốt
Tân An,2023-01-09,134.8,145.63,0,0,0,0,145.63,Không tốt cho người nhạy cảm
Tân An,2023-02-09,134.6,120.47,0,0,0,0,134.6,Không tốt cho người nhạy cảm
Tân An,2023-03-09,68.37,76.45,0,0,0,0,76.45,Vừa Phải
Tân An,2023-04-09,330.55,262.67,0,0,0,0,330.55,Nguy hiểm
Tân An,2023-06-09,34.7,38.3,0,0,0,0,38.3,Tốt
Tân An,2023-07-09,125.03,142.63,0,0,0,0,142.63,Không tốt cho người nhạy cảm
Tân An,2023-08-09,206.43,206.33,0,0,0,0,206.43,Rất không tốt
Tân An,2023-09-09,34.13,37.2,0,0,0,0,37.2,Tốt
Tân An,2023-10-09,28.62,32.9,0,0,0,0,32.9,Tốt
Tân An,2023-11-09,71.5,76.6,0,0,0,0,76.6,Vừa Phải
Tân An,2023-01-10,130.68,136.83,0,0,0,0,136.83,Không tốt cho người nhạy cảm
Tân An,2023-02-10,157.2,146.3,0,0,0,0,157.2,Không tốt
Tân An,2023-03-10,113.77,127.18,0,0,0,0,127.18,Không tốt cho người nhạy cảm
Tân An,2023-04-10,293.07,214.88,0,0,0,0,293.07,Rất không tốt
Tân An,2023-06-10,19.05,22.63,0,0,0,0,22.63,Tốt
Tân An,2023-07-10,141.27,125.85,0,0,0,0,141.27,Không tốt cho người nhạy cảm
Tân An,2023-08-10,20.83,26.23,0,0,0,0,26.23,Tốt
Tân An,2023-09-10,141.8,138.4,0,0,0,0,141.8,Không tốt cho người nhạy cảm
Tân An,2023-10-10,211.56,211.2,0,0,0,0,211.56,Rất không tốt
Tân An,2023-11-10,251.03,170.2,0,0,0,0,251.03,Rất không tốt
Tân An,2023-01-11,58.33,70.3,0,0,0,0,70.3,Vừa Phải
Tân An,2023-02-11,166.77,159.98,0,0,0,0,166.77,Không tốt
Tân An,2023-03-11,81.62,96.63,0,0,0,0,96.63,Vừa Phải
Tân An,2023-04-11,253.4,176.05,0,0,0,0,253.4,Rất không tốt
Tân An,2023-06-11,109.4,116.73,0,0,0,0,116.73,Không tốt cho người nhạy cảm
Tân An,2023-07-11,159.87,140.93,0,0,0,0,159.87,Không tốt
Tân An,2023-08-11,63.77,69.13,0,0,0,0,69.13,Vừa Phải
Tân An,2023-10-11,160.93,142.57,0,0,0,0,160.93,Không tốt
Tân An,2023-11-11,38.52,45.0,0,0,0,0,45.0,Tốt
Tân An,2023-01-12,68.37,77.48,0,0,0,0,77.48,Vừa Phải
Tân An,2023-02-12,90.93,100.78,0,0,0,0,100.78,Nguy hiểm
Tân An,2023-03-12,78.77,89.77,0,0,0,0,89.77,Vừa Phải
Tân An,2023-04-12,227.43,219.2,0,0,0,0,227.43,Rất không tốt
Tân An,2023-06-12,75.97,83.1,0,0,0,0,83.1,Vừa Phải
Tân An,2023-07-12,33.53,36.57,0,0,0,0,36.57,Tốt
Tân An,2023-08-12,110.33,117.7,0,0,0,0,117.7,Không tốt cho người nhạy cảm
Tân An,2023-10-12,46.93,52.95,0,0,0,0,52.95,Vừa Phải
Tân An,2023-11-12,39.33,46.37,0,0,0,0,46.37,Tốt
Tân An,2023-01-13,70.92,78.8,0,0,0,0,78.8,Vừa Phải
Tân An,2023-01-14,196.92,192.68,0,0,0,0,196.92,Không tốt
Tân An,2023-01-15,134.25,122.42,0,0,0,0,134.25,Không tốt cho người nhạy cảm
Tân An,2023-01-16,191.56,188.78,0,0,0,0,191.56,Không tốt
Tân An,2023-01-17,118.16,131.23,0,0,0,0,131.23,Không tốt cho người nhạy cảm
Tân An,2023-01-18,81.41,103.4,0,0,0,0,103.4,Không tốt cho người nhạy cảm
Tân An,2023-01-19,69.82,78.6,0,0,0,0,78.6,Vừa Phải
Tân An,2023-01-20,78.93,90.25,0,0,0,0,90.25,Vừa Phải
Tân An,2023-01-21,333.0,316.8,0,0,0,0,333.0,Nguy hiểm
Tân An,2023-01-22,75.68,83.87,0,0,0,0,83.87,Vừa Phải
Tân An,2023-01-23,99.83,106.37,0,0,0,0,106.37,Không tốt cho người nhạy cảm
Tân An,2023-01-24,146.53,140.13,0,0,0,0,146.53,Không tốt cho người nhạy cảm
Tân An,2023-01-25,165.43,200.62,0,0,0,0,200.62,Nguy hiểm
Tân An,2023-01-26,116.6,128.32,0,0,0,0,128.32,Không tốt cho người nhạy cảm
Tân An,2023-01-27,89.63,102.15,0,0,0,0,102.15,Không tốt cho người nhạy cảm
Tân An,2023-01-28,92.27,101.92,0,0,0,0,101.92,Không tốt cho người nhạy cảm
Tân An,2023-01-29,45.57,52.92,0,0,0,0,52.92,Vừa Phải
Tân An,2023-01-30,121.93,148.63,0,0,0,0,148.63,Không tốt cho người nhạy cảm
Tân An,2023-01-31,100.97,110.57,0,0,0,0,110.57,Không tốt cho người nhạy cảm
Tân An,2023-10-13,56.23,62.62,0,0,0,0,62.62,Vừa Phải
Tân An,2023-10-14,184.13,211.13,0,0,0,0,211.13,Rất không tốt
Tân An,2023-10-15,34.73,39.9,0,0,0,0,39.9,Tốt
Tân An,2023-10-16,24.7,28.57,0,0,0,0,28.57,Tốt
