date, pm25, pm10, o3, no2, so2, co
12/18/2020,58,44,26,3,1,2
12/19/2020,66, , ,3,1,2
12/20/2020, ,71, , , , 
12/21/2020, ,79, , ,1,3
12/22/2020, , , , ,1,3
12/26/2020, ,66,15, , , 
12/27/2020,126,56,27,26,2,4
12/28/2020,93,50,31,20,1,3
12/29/2020,69,47,30,20,3,2
12/30/2020,49,46,36,5,1,4
12/31/2020,65,63,41,7,4,2
1/1/2021,102,75,50,11,5,2
1/2/2021,135,81,33,16,3,3
1/3/2021,153,94,44,14,5,4
1/4/2021,169,91,38,15,2,4
1/5/2021,166,92,30,11,3,4
1/6/2021,173,64,22,6,3,6
1/7/2021,122,35,16,3,1,3
1/8/2021,52,44,20,3,3,2
1/9/2021,72,56,24,4,3,2
1/10/2021,92,50,25,4,2,2
1/11/2021,77,62,33,10,3,3
1/12/2021,97,78,53,18,7,3
1/13/2021,134,74,68,15,5,3
1/14/2021,138,92,32,22,4,4
1/15/2021,166,103,6,29,8,4
1/16/2021,177,81,25,8,1,3
1/17/2021,142,58,37,10,2,3
1/18/2021,93,76,61,17,4,3
1/19/2021,138,96,46,21,4,4
1/20/2021,164,102,22,27,5,4
1/21/2021,179,135,35,23,4,6
1/22/2021,234,128,36,19,3,6
1/23/2021,215,93,42,19,2,5
1/24/2021,166,73,14,32,2,4
1/25/2021,129,61,24,22,3,3
1/26/2021,94,58,33,18,5,3
1/27/2021,98,52,21,9,3,3
1/28/2021,76,64,22,15,9,4
1/29/2021,108,88,24,25,5,5
1/30/2021,164,74,16,19,3,3
1/31/2021,137,69,28,20,3,3
2/1/2021,118,60,27,15,3,2
2/2/2021,102,52,10,11,2,2
2/3/2021,92,65,35,9,3,2
2/4/2021,103,65,39,12,4,3
2/5/2021,115,68,43,11,3,2
2/6/2021,121,65,31,12,4,2
2/7/2021,108,75,28,8,3,3
2/8/2021,142,15,16,2,1,2
2/9/2021,28,40,32,7,2,4
2/10/2021,70,33,36,6,3,3
2/11/2021,50,40,39,5,3,3
2/12/2021,66,31,41,8,3,2
2/13/2021,51,43,38,4,2,3
2/14/2021,74,38,31,7,2,2
2/15/2021,61,43,22,15,5,2
2/16/2021,70,42,26,5,3,3
2/17/2021,69,55,30,13,5,4
2/18/2021,100,68,34,15,9,3
2/19/2021,115,62,64,9,4,3
2/20/2021,111,52,41,7,3,2
2/21/2021,78,39,35,8,3,1
2/22/2021,51,43,12,8,3,1
2/23/2021,61,41,6,5,3,1
2/24/2021,54,34,6,4,3,1
2/25/2021,46,38,6,6,3,1
2/26/2021,48,41,3,3,3,2
2/27/2021,71,29,3,4,3,3
2/28/2021,55,29,4,6,3,3
3/1/2021,52,17,3,2,4,2
3/2/2021,25, ,3,1,4,3
3/3/2021, , ,3,1,5,4
