date, pm25, pm10
2022/10/16, 6, 3
2022/10/17, 3, 3
2022/10/18, 4, 4
2022/10/19, 5, 1
2022/10/20, 1, 1
2022/10/21, 1, 1
2022/10/22, 1, 2
2022/10/23, 3, 3
2022/10/24, 5, 2
2022/10/25, 3, 3
2022/10/26, 5, 2
2022/10/27, 1, 2
2022/10/28, 2, 3
2022/10/29, 5, 3
2022/10/30, 5, 1
2022/10/31, 2, 2
2022/11/1, 2, 3
2022/11/2, 3, 5
2022/11/3, 6, 4
2022/11/4, 5, 3
2022/11/5, 4, 4
2022/11/6, 4, 4
2022/11/7, 5, 5
2022/11/8, 7, 7
2022/11/9, 9, 5
2022/11/10, 6, 4
2022/11/11, 5, 3
2022/11/12, 2, 4
2022/11/13, 4, 4
2022/11/14, 4, 4
2022/11/15, 3, 
2022/11/24, 1, 3
2022/11/25, 3, 2
2022/11/26, 4, 3
2022/11/27, 2, 2
2022/11/28, 1, 3
2022/11/29, 2, 2
2022/11/30, 1, 1
2022/12/1, 1, 3
2022/12/2, 2, 4
2022/12/3, 5, 3
2022/12/4, 4, 2
2022/12/5, 1, 5
2022/12/6, 6, 9
2022/12/7, 12, 5
2022/12/8, 6, 6
2022/12/9, 7, 4
2022/12/10, 6, 6
2022/12/11, 8, 7
2022/12/12, 10, 9
2022/12/13, 12, 9
2022/12/14, 11, 11
2022/12/15, 14, 14
2022/12/16, 18, 9
2022/12/17, 8, 5
2022/12/18, 4, 11
2022/12/19, 12, 14
2022/12/20, 16, 17
2022/12/21, 17, 14
2022/12/22, 16, 8
2022/12/23, 9, 8
2022/12/24, 9, 11
2022/12/25, 11, 11
2022/12/26, 13, 7
2022/12/27, 9, 1
2022/12/28, 2, 2
2022/12/29, 3, 
2022/7/1, 2, 1
2022/7/2, 1, 1
2022/7/3, 1, 2
2022/7/4, 2, 1
2022/7/5, 1, 2
2022/7/6, 3, 1
2022/7/7, 1, 1
2022/7/8, 1, 1
2022/7/9, 1, 1
2022/7/10, 2, 1
2022/7/11, 1, 1
2022/7/12, 1, 1
2022/7/13, 1, 1
2022/7/14, 1, 1
2022/7/15, 1, 1
2022/7/16, 1, 1
2022/7/17, 1, 1
2022/7/18, 1, 1
2022/7/19, 1, 1
2022/7/20, 1, 1
2022/7/21, 1, 1
2022/7/22, 1, 2
2022/7/23, 2, 1
2022/7/24, 1, 1
2022/7/25, 1, 2
2022/7/26, 1, 2
2022/7/27, 1, 2
2022/7/28, 2, 2
2022/7/29, 3, 2
2022/7/30, 2, 1
2022/7/31, 1, 
2022/8/4, 2, 2
2022/8/5, 2, 1
2022/8/6, 1, 1
2022/8/7, 1, 1
2022/8/8, 1, 1
2022/8/9, 1, 1
2022/8/10, 1, 1
2022/8/11, 1, 1
2022/8/12, 1, 1
2022/8/13, 2, 1
2022/8/14, 1, 1
2022/8/15, 1, 1
2022/8/16, 1, 2
2022/8/17, 1, 3
2022/8/18, 3, 2
2022/8/19, 3, 1
2022/8/20, 1, 1
2022/8/21, 1, 1
2022/8/22, 1, 2
2022/8/23, 2, 3
2022/8/24, 4, 2
2022/8/25, 3, 1
2022/8/26, 1, 1
2022/8/27, 1, 1
2022/8/28, 1, 1
2022/8/29, 1, 2
2022/8/30, 1, 32
2022/8/31, 6, 5
2022/9/1, 3, 1
2022/9/2, 2, 2
2022/9/3, 4, 2
2022/9/4, 2, 
2022/9/8, 1, 1
2022/9/9, 1, 2
2022/9/10, 2, 1
2022/9/11, 1, 2
2022/9/12, 2, 3
2022/9/13, 4, 4
2022/9/14, 6, 2
2022/9/15, 3, 2
2022/9/16, 2, 1
2022/9/17, 2, 2
2022/9/18, 4, 2
2022/9/19, 3, 2
2022/9/20, 3, 2
2022/9/21, 3, 1
2022/9/22, 2, 1
2022/9/23, 2, 1
2022/9/24, 2, 1
2022/9/25, 2, 2
2022/9/26, 3, 3
2022/9/27, 5, 4
2022/9/28, 5, 2
2022/9/29, 2, 1
2022/9/30, 1, 
2022/4/1, 1, 2
2022/4/2, 2, 6
2022/4/3, 5, 27
2022/4/4, 10, 34
2022/4/5, 13, 12
2022/4/6, 13, 12
2022/4/7, 15, 12
2022/4/8, 16, 7
2022/4/9, 8, 6
2022/4/10, 6, 5
2022/4/11, 5, 4
2022/4/12, 5, 4
2022/4/13, 6, 4
2022/4/14, 6, 3
2022/4/15, 4, 1
2022/4/16, 1, 1
2022/4/17, 1, 1
2022/4/18, 1, 2
2022/4/19, 2, 4
2022/4/20, 5, 3
2022/4/21, 5, 
2022/4/28, 2, 2
2022/4/29, 2, 1
2022/4/30, 2, 1
2022/5/1, 1, 1
2022/5/2, 2, 3
2022/5/3, 3, 4
2022/5/4, 5, 4
2022/5/5, 5, 4
2022/5/6, 6, 1
2022/5/7, 2, 1
2022/5/8, 1, 1
2022/5/9, 1, 2
2022/5/10, 2, 2
2022/5/11, 2, 1
2022/5/12, 1, 2
2022/5/13, 2, 1
2022/5/14, 2, 1
2022/5/15, 2, 1
2022/5/16, 1, 2
2022/5/17, 2, 2
2022/5/18, 2, 2
2022/5/19, 2, 2
2022/5/20, 2, 2
2022/5/21, 3, 1
2022/5/22, 2, 1
2022/5/23, 1, 1
2022/5/24, 2, 2
2022/5/25, 3, 2
2022/5/26, 3, 2
2022/5/27, 2, 1
2022/5/28, 1, 1
2022/5/29, 1, 1
2022/5/30, 1, 1
2022/5/31, 2, 1
2022/6/1, 2, 1
2022/6/2, 1, 1
2022/6/3, 1, 2
2022/6/4, 2, 2
2022/6/5, 2, 1
2022/6/6, 1, 1
2022/6/7, 1, 1
2022/6/8, 2, 2
2022/6/9, 3, 1
2022/6/10, 2, 2
2022/6/11, 3, 2
2022/6/12, 2, 2
2022/6/13, 2, 1
2022/6/14, 1, 1
2022/6/15, 1, 1
2022/6/16, 1, 1
2022/6/17, 1, 2
2022/6/18, 1, 1
2022/6/19, 2, 2
2022/6/20, 2, 3
2022/6/21, 3, 2
2022/6/22, 2, 2
2022/6/23, 2, 2
2022/6/24, 2, 1
2022/6/25, 1, 1
2022/6/26, 2, 1
2022/6/27, 1, 2
2022/6/28, 2, 2
2022/6/29, 3, 1
2022/6/30, 2, 1
2022/1/3, 154, 102
2022/1/4, 148, 80
2022/1/5, 100, 77
2022/1/6, 93, 75
2022/1/7, 92, 81
2022/1/8, 105, 59
2022/1/9, 82, 40
2022/1/10, 61, 51
2022/1/11, 52, 76
2022/1/12, 87, 78
2022/1/13, 107, 
2022/1/15, 166, 80
2022/1/16, 140, 14
2022/1/17, 16, 53
2022/1/18, 59, 72
2022/1/19, 87, 64
2022/1/20, 98, 70
2022/1/21, 136, 65
2022/1/22, 122, 80
2022/1/23, 149, 66
2022/1/24, 107, 
2022/1/27, 66, 50
