date, pm25, pm10, o3, no2, so2, co
2022-08-08, , ,9,1,9,1
2022-08-09, , ,14,1,10,1
2022-08-10, , ,9,1,10,1
2022-08-11, , ,6, ,7,1
2022-08-12, , ,8, ,7,1
2022-08-13, , ,18,1,9,2
2022-08-14, , ,16,1,10,2
2022-08-15, , ,14,1,11,1
2022-08-16, , ,17,1,11,1
2020-10-02, , ,19, ,9,4
2020-10-03, , ,9, ,8,3
2020-10-04, , ,13, ,8,3
2020-10-05, , ,13, ,11,3
2020-10-06, , ,15, ,8,3
2020-10-07, , ,16, ,10,3
2020-10-08, , ,15, ,11,3
2020-10-09, , ,13, ,11,3
2020-10-10, , ,17, ,11,3
2020-10-11, , ,21, ,11,4
2020-10-12, , ,25, ,12,4
2020-10-13, , ,28, ,10,4
2020-10-14, , ,15, ,9,3
2020-10-18, , ,7, ,12,3
2020-10-19, , ,7, ,12,3
2020-10-20, , ,15, ,10,3
2020-10-21, , ,21, ,9,4
2020-10-22, , ,31, ,11,5
2020-10-23, , ,31, ,12,6
2020-10-24, , ,44, ,11,6
2020-10-25, , ,26, ,12,5
2020-10-26, , ,20, ,11,4
2020-10-27, , ,25, ,10,4
2020-10-28, , ,20, ,11,3
2020-10-29, , ,21, ,11,3
2020-10-30, , ,13, ,12,4
2020-10-31, , ,10, ,12,5
2020-11-01, , ,41, ,12,6
2020-11-02, , ,14, ,12,4
2020-11-03, , ,14, ,12,4
2020-11-04, , ,25, ,11,5
2020-11-05, , ,39, ,13,6
2020-11-06, , ,23, ,12,7
2020-11-07, , ,20, ,9,6
2020-11-08, , ,29, ,10,6
2020-11-09, , ,35, ,10,6
2020-11-13, , ,40, ,10,6
2020-11-14, , ,39, ,10,5
2020-11-15, , ,28, ,7,3
2020-11-16, , ,8, ,8,3
2020-07-01, , ,23, ,5,3
2020-07-02, , ,22, ,4,2
2020-07-03, , ,19, ,4,2
2020-07-04, , ,22, ,4,2
2020-07-05, , ,22, ,5,2
2020-07-06, , ,24, ,4,2
2020-07-07, , ,29, ,4,2
2020-07-08, , ,38, ,4,3
2020-07-09, , ,23, ,5,3
2020-07-10, , ,19, ,8,4
2020-07-11, , ,17, ,5,4
2020-07-12, , ,27, ,5,3
2020-07-13, , ,34, ,5,3
2020-07-14, , ,102, ,4,2
2020-07-29, , ,24, ,6,3
2020-07-30, , ,44, ,5,3
2020-07-31, , ,27, ,6,3
2020-08-01, , ,13, ,6,2
2020-08-02, , ,10, ,8,3
2020-08-03, , ,8, ,8,3
2020-08-04, , ,7, ,7,3
2020-08-05, , ,8, ,8,3
2020-08-06, , ,5, ,8,3
2020-08-07, , ,7, ,7,3
2020-08-08, , ,15, ,6,2
2020-08-09, , ,24, ,5,3
2020-08-10, , ,38, ,7,3
2020-08-11, , ,41, ,5,3
2020-08-12, , ,21, ,6,2
2020-08-13, , ,18, ,9,3
2020-08-14, , ,6, ,11,4
2020-08-15, , ,3, ,8,3
2020-08-16, , ,11, ,9,3
2020-08-17, , ,6, ,9,3
2020-08-18, , ,9, ,10,3
2020-08-19, , ,17, ,8,4
2020-08-20, , ,28, ,9,3
2020-08-21, , ,20, ,7,3
2020-08-22, , ,30, ,8,3
2020-08-23, , ,32, ,6,3
2020-08-24, , ,56, ,7,3
2020-08-26, , ,35, ,6,3
2020-08-29, , ,9, ,8,3
2020-08-30, , ,68, ,7,3
2020-08-31, , ,41, ,7,3
2020-09-01, , ,65, ,6,4
2020-09-02, , ,55, ,6,5
2020-09-03, , ,64, ,7,4
2020-09-04, , ,24, ,7,3
2020-09-05, , ,29, ,6,3
2020-09-06, , ,30, ,7,3
2020-09-07, , ,11, ,10,4
2020-09-08, , ,23, ,9,3
2020-09-09, , ,18, ,9,3
2020-09-10, , ,16, ,8,3
2020-09-11, , ,14, ,7,3
2020-09-12, , ,15, ,7,3
2020-09-13, , ,12, ,9,3
2020-09-14, , ,13, ,8,3
2020-09-15, , ,22, ,8,3
2020-09-16, , ,12, ,12,3
2020-09-17, , ,18, ,7,3
2020-09-18, , ,12, ,9,3
2020-09-19, , ,9, ,11,4
2020-09-20, , ,4, ,9,4
2020-09-21, , ,17, ,9,3
2020-09-22, , ,8, ,9,3
2020-09-23, , ,7, ,9,3
2020-09-24, , ,18, ,9,4
2020-09-25, , ,26, ,9,3
2020-09-26, , ,24, ,9,4
2020-09-27, , ,9, ,10,4
2020-09-28, , ,22, ,9,4
2020-09-29, , ,33, ,10,3
2020-09-30, , ,27, ,10,4
2020-06-27, , ,34, ,4,2
2020-06-28, , ,33, ,4,2
2020-06-29, , ,43, ,3,2
2020-06-30, , ,16, ,5,3
2020-10-01, , , , ,9,4
2020-11-10, , , , ,11,6
2020-11-11, , , , ,14,5
2020-11-12, , , , ,10,6
2020-07-15, , , , ,4,2
2020-07-16, , , , ,4,2
2020-07-17, , , , ,4,3
2020-07-18, , , , ,4,3
2020-07-19, , , , ,5,3
2020-07-20, , , , ,6,2
2020-07-21, , , , ,6,2
2020-07-22, , , , ,6,2
2020-07-23, , , , ,5,2
2020-07-24, , , , ,5,2
2020-07-25, , , , ,4,2
2020-07-26, , , , ,8,4
2020-07-27, , , , ,6,4
2020-07-28, , , , ,7,4
2020-08-25, , , , ,7,3
2020-08-27, , , , ,6,3
2020-08-28, , , , ,6,3
