địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Thanh Xuân,2022-03-23,195.47,161.57,0,0,0,0,195.47,Không tốt
Thanh Xuân,2022-03-24,128.5,92.83,0,0,0,0,128.5,Không tốt cho người nhạy cảm
Thanh Xuân,2022-03-25,185.82,146.5,0,0,0,0,185.82,Không tốt
Thanh Xuân,2022-03-26,174.87,137.23,0,0,0,0,174.87,Không tốt
Thanh Xuân,2022-03-27,130.0,86.97,0,0,0,0,130.0,Không tốt cho người nhạy cảm
Thanh Xuân,2022-03-28,146.93,106.9,0,0,0,0,146.93,Không tốt cho người nhạy cảm
Thanh Xuân,2022-03-29,169.77,130.8,0,0,0,0,169.77,Không tốt
Thanh Xuân,2022-03-30,148.47,112.87,0,0,0,0,148.47,Không tốt cho người nhạy cảm
Thanh Xuân,2022-03-31,122.6,89.4,0,0,0,0,122.6,Không tốt cho người nhạy cảm
Thanh Xuân,2022-04-01,86.58,40.7,0,0,0,0,86.58,Vừa Phải
Thanh Xuân,2022-04-02,88.48,44.57,0,0,0,0,88.48,Vừa Phải
Thanh Xuân,2022-04-03,97.02,54.13,0,0,0,0,97.02,Vừa Phải
Thanh Xuân,2022-04-04,118.0,78.0,0,0,0,0,118.0,Không tốt cho người nhạy cảm
Thanh Xuân,2022-04-05,157.43,119.97,0,0,0,0,157.43,Không tốt
Thanh Xuân,2022-04-06,223.13,185.57,0,0,0,0,223.13,Rất không tốt
Thanh Xuân,2022-04-07,167.22,131.5,0,0,0,0,167.22,Không tốt
Thanh Xuân,2022-04-08,196.6,156.8,0,0,0,0,196.6,Không tốt
Thanh Xuân,2022-04-09,174.67,150.23,0,0,0,0,174.67,Không tốt
Thanh Xuân,2022-04-10,114.47,75.87,0,0,0,0,114.47,Không tốt cho người nhạy cảm
Thanh Xuân,2022-04-11,133.72,94.77,0,0,0,0,133.72,Không tốt cho người nhạy cảm
Thanh Xuân,2022-04-12,148.5,107.93,0,0,0,0,148.5,Không tốt cho người nhạy cảm
Thanh Xuân,2022-04-13,166.7,127.63,0,0,0,0,166.7,Không tốt
Thanh Xuân,2022-04-14,129.33,89.33,0,0,0,0,129.33,Không tốt cho người nhạy cảm
Thanh Xuân,2022-04-15,110.03,71.35,0,0,0,0,110.03,Không tốt cho người nhạy cảm
Thanh Xuân,2022-04-16,85.56,41.53,0,0,0,0,85.56,Vừa Phải
Thanh Xuân,2022-04-17,93.87,46.17,0,0,0,0,93.87,Vừa Phải
