date,pm25,pm10
5/10/2022,23.7,27.21666667
6/10/2022,27.46666667,31.83333333
7/10/2022,46.5,50.76666667
8/10/2022,50.93333333,57.06666667
9/10/2022,89.13333333,93.25
10/10/2022,61.33333333,69.56666667
11/10/2022,84.15,92.91666667
12/10/2022,141.6833333,154.3
13/10/2022,315.1333333,345.0833333
14/10/2022,88.38333333,95.4
15/10/2022,134.7666667,144.7666667
16/10/2022,134.7,145.6333333
17/10/2022,110.5,120.0333333
18/10/2022,101.5,112.5333333
21/10/2022,81.03333333,91.16666667
22/10/2022,220.7833333,233.1666667
23/10/2022,172.1666667,182
24/10/2022,142.6333333,150.33
25/10/2022,140.1,150.3333333
26/10/2022,125.8666667,133.8666667
27/10/2022,201.7,212.9166667
28/10/2022,102.9666667,111.1666667
29/10/2022,232.1,248.7166667
30/10/2022,96.33333333,105
31/10/2022,84.7,93.43
1/11/2022,124,151.9
2/11/2022,125.4333333,132.0466667
3/11/2022,156.4,169.5666667
4/11/2022,109.2166667,116.4666667
5/11/2022,131.2666667,142.9666667
6/11/2022,154.4333333,167.5333333
7/11/2022,177.7,189.7666667
8/11/2022,139.3833333,150.6333333
9/11/2022,118.2666667,129.93
10/11/2022,144.1333333,159.9666667
11/11/2022,92.8,103.5333333
12/11/2022,82.43333333,89.1
13/11/2022,139.2666667,149.7166667
14/11/2022,163.3666667,187.8
15/11/2022,144.2833333,154.8
16/11/2022,87.06666667,94.6
17/11/2022,92.5,107.1
18/11/2022,96.69666667,103.1666667
19/11/2022,132.8633333,144.7
20/11/2022,149.8333333,167.0333333
21/11/2022,92.11666667,101.3333333
22/11/2022,210.2666667,230.5
23/11/2022,136.8666667,149.2633333
24/11/2022,231.8,254.9
25/11/2022,52.1,57.41666667
26/11/2022,60.56666667,66.4
27/11/2022,53.33333333,55.53333333
28/11/2022,227.2333333,239.7333333
29/11/2022,68.7,73.26666667
30/11/2022,33.01666667,35.7
1/12/2022,84.56666667,90.23333333
2/12/2022,129.1333333,141.1
3/12/2022,179.8,205.0333333
4/12/2022,209.8333333,240.3166667
5/12/2022,99.91666667,107.6333333
6/12/2022,205.8,237.3
7/12/2022,225.1,244.3666667
8/12/2022,170.7,194.7333333
9/12/2022,121.2666667,134.3833333
10/12/2022,120.8466667,131.5666667
11/12/2022,242.5333333,268.1333333
12/12/2022,176.9,198.6666667
13/12/2022,145.8333333,162.1333333
14/12/2022,199.0833333,225.2166667
15/12/2022,243.6,264.7666667
16/12/2022,343.4,378.4333333
17/12/2022,83.73333333,95.13333333
18/12/2022,208.8666667,232.8
19/12/2022,156.8,179.6
20/12/2022,279.1333333,307.2333333
21/12/2022,184.7666667,200.4466667
22/12/2022,185.15,206.7
