date,pm25,pm10,o3,no2,so2,co
20/05/2023,42,30,20,6,1,0
21/05/2023,40,27,22,6,1,0
22/05/2023,35,21,29,4,1,0
23/05/2023,24,24,20,5,1,0
24/05/2023,27,23,20,7,1,0
25/05/2023,25,30,16,7,1,0
26/05/2023,33,24,27,8,1,0
27/05/2023,28,29,27,8,1,0
28/05/2023,36,28,20,7,1,0
29/05/2023,31,26,19,6,1,0
30/05/2023,27,18,21,4,1,0
31/05/2023,20,20,20,4,1,0
1/06/2023,22,19,18,4,1,0
2/06/2023,19,15,20,2,1,0
3/06/2023,16,15,21,4,1,0
4/06/2023,18,19,28,6,1,0
5/06/2023,22,17,23,6,1,0
6/06/2023,20,12,14,4,1,0
7/06/2023,14,16,15,4,1,0
8/06/2023,19,21,13,5,1,0
9/06/2023,25,18,10,4,1,0
10/06/2023,20,12,12,3,1,0
11/06/2023,13,18,13,5,1,0
12/06/2023,23,16,12,6,2,0
13/06/2023,18,19,25,4,4,0
14/06/2023,25,21,27,4,1,0
15/06/2023,27,20,27,6,1,0
16/06/2023,25,23,21,6,3,0
17/06/2023,29,18,30,5,2,0
18/06/2023,21,16,17,5,1,0
19/06/2023,18,16,29,3,1,0
20/06/2023,17,25,27,5,1,0
21/06/2023,32,29,32,6,1,0
22/06/2023,35,23,58,6,1,0
23/06/2023,25,21,24,3,0,0
24/06/2023,23,23,21,7,1,0
25/06/2023,29,16,30,5,2,0
26/06/2023,19,25,40,8,3,0
27/06/2023,31,14,18,4,1,0
28/06/2023,17,13,9,2,2,0
29/06/2023,13,19,5,2,34,0
30/06/2023,24,21,12,5,15,0
1/07/2023,26,11,10,6,1,0
2/07/2023,10,15,23,4,0,0
3/07/2023,16,20,28,6,1,0
4/07/2023,22,33,25,6,0,0
5/07/2023,44,27,29,7,0,0
6/07/2023,35,25,16,4,0,0
7/07/2023,37,14,12,4,0,0
8/07/2023,16,13,14,3,0,0
9/07/2023,15,17,24,4,0,0
10/07/2023,22,14,20,3,0,0
11/07/2023,17,35,32,7,0,0
12/07/2023,44,24,17,6,4,0
13/07/2023,29,19,20,7,4,0
14/07/2023,21,0,0,0,0,0
15/07/2023,0,15,9,3,4,0
16/07/2023,15,11,11,2,4,0
17/07/2023,10,14,11,2,4,0
18/07/2023,13,17,12,2,4,0
19/07/2023,16,16,10,4,5,0
20/07/2023,17,19,15,5,5,0
21/07/2023,22,16,15,4,5,0
22/07/2023,17,14,12,3,5,0
23/07/2023,15,19,11,2,5,0
24/07/2023,19,23,12,4,5,0
25/07/2023,23,22,9,4,5,0
26/07/2023,20,20,9,4,5,0
27/07/2023,20,19,12,2,5,0
28/07/2023,19,12,11,0,5,0
29/07/2023,12,22,11,0,5,0
30/07/2023,26,22,13,0,5,0
31/07/2023,24,25,16,0,5,0
1/08/2023,30,21,15,1,5,0
2/08/2023,23,22,18,1,5,0
3/08/2023,26,24,13,1,5,0
4/08/2023,26,23,17,1,5,0
5/08/2023,25,26,18,1,5,0
6/08/2023,30,23,16,1,5,0
7/08/2023,25,19,15,1,5,0
8/08/2023,21,20,18,1,5,0
9/08/2023,22,18,17,1,5,0
10/08/2023,20,18,16,1,5,0
11/08/2023,18,16,15,1,5,0
12/08/2023,17,12,11,1,6,0
13/08/2023,13,17,14,1,6,0
14/08/2023,22,12,18,1,5,0
15/08/2023,12,13,18,2,6,0
16/08/2023,14,16,12,4,6,0
17/08/2023,18,22,19,4,6,0
18/08/2023,25,23,26,4,6,0
19/08/2023,27,13,18,4,6,0
20/08/2023,15,19,18,4,6,0
21/08/2023,21,23,20,4,6,0
22/08/2023,29,18,22,4,6,0
23/08/2023,22,19,23,4,6,0
24/08/2023,27,21,20,4,6,0
25/08/2023,24,18,20,4,6,0
26/08/2023,19,18,13,4,6,0
27/08/2023,19,14,13,4,6,0
28/08/2023,14,16,12,4,6,0
29/08/2023,18,19,8,4,6,0
30/08/2023,21,16,10,4,6,0
31/08/2023,17,15,13,4,6,0
1/09/2023,16,8,11,4,6,0
2/09/2023,8,11,10,4,6,0
3/09/2023,11,10,14,4,6,0
4/09/2023,12,9,12,4,6,0
5/09/2023,9,22,19,4,6,0
6/09/2023,28,26,12,4,6,0
7/09/2023,36,18,10,4,6,0
8/09/2023,19,18,7,4,6,0
9/09/2023,20,13,9,4,6,0
10/09/2023,16,17,15,4,6,0
11/09/2023,18,18,13,4,6,0
12/09/2023,23,18,10,4,7,0
13/09/2023,23,24,12,4,7,0
14/09/2023,31,13,9,4,6,0
15/09/2023,15,17,8,4,7,0
16/09/2023,21,18,10,4,7,0
17/09/2023,25,21,16,4,8,0
18/09/2023,25,24,16,4,7,0
19/09/2023,28,17,8,4,8,0
20/09/2023,21,20,7,4,7,0
21/09/2023,27,16,11,4,7,0
22/09/2023,20,22,9,4,8,0
23/09/2023,27,17,12,4,7,0
24/09/2023,21,11,8,4,7,0
25/09/2023,12,7,6,4,7,0
26/09/2023,6,10,6,4,7,0
27/09/2023,10,23,11,4,7,0
28/09/2023,30,35,21,4,8,0
29/09/2023,47,16,13,4,7,0
30/09/2023,20,20,11,4,7,0
1/10/2023,27,14,5,4,7,0
2/10/2023,17,8,8,4,7,0
3/10/2023,9,8,8,4,7,0
4/10/2023,9,9,1,4,7,0
5/10/2023,9,13,1,4,7,0
6/10/2023,17,24,2,4,7,0
7/10/2023,30,23,4,4,7,0
8/10/2023,28,22,4,4,7,0
9/10/2023,25,16,2,4,8,0
10/10/2023,18,19,5,4,7,0
11/10/2023,23,26,2,4,7,0
12/10/2023,34,26,2,4,7,0
13/10/2023,30,22,3,4,7,0
14/10/2023,29,19,3,4,7,0
15/10/2023,27,15,2,0,0,0
16/10/2023,18,15,3,0,7,0
17/10/2023,17,19,3,0,7,0
18/10/2023,24,20,3,0,7,0
19/10/2023,26,15,2,0,7,0
20/10/2023,15,0,0,0,0,0
