date,min,max,median,q1,q3,stdev,count
2021-10-08T00:00:00.000Z,31.8,105.8,51.6,43.9,64.3,19.808,451
2021-10-09T00:00:00.000Z,11,91.7,34.85,25.2,48,22.188,614
2021-10-10T00:00:00.000Z,1.9,47.7,17.2,6.8,35.5,13.577,591
2021-10-11T00:00:00.000Z,2.5,282.7,14.9,9.8,19.4,12.58,587
2021-10-12T00:00:00.000Z,9.4,37.3,18.5,16.2,23.3,5.759,598
2021-10-13T00:00:00.000Z,9.6,240.9,25.5,21.3,29.8,15.572,575
2021-10-14T00:00:00.000Z,2.5,259.1,9.4,7.2,15,12.799,583
2021-10-15T00:00:00.000Z,5.6,37.8,13.9,9.5,16.2,4.469,580
2021-10-16T00:00:00.000Z,0.8,44.9,8.2,4.3,18.7,10.188,575
2021-10-17T00:00:00.000Z,5.3,40.8,15.9,8.9,20.7,6.284,587
2021-10-18T00:00:00.000Z,7.3,65.5,17.6,12.6,36.7,17.638,596
2021-10-19T00:00:00.000Z,37.9,150.6,71.25,59.5,81.2,16.271,606
2021-10-20T00:00:00.000Z,22.7,112.4,62.6,46.85,76.09,20.832,597
2021-10-21T00:00:00.000Z,2,74.4,19.2,9.19,30.6,18.586,599
2021-10-22T00:00:00.000Z,5.7,41.4,22.8,11.85,26.05,8.343,597
2021-10-23T00:00:00.000Z,25.6,184,52.4,40.54,73,29.748,589
2021-10-24T00:00:00.000Z,29.1,142.9,60.7,45.1,89.3,26.475,611
2021-10-25T00:00:00.000Z,42.5,190.7,96.6,55.35,118.6,36.682,617
2021-10-26T00:00:00.000Z,89.5,248.7,166,135.3,206.4,44.245,622
2021-10-27T00:00:00.000Z,57.5,303.6,112.8,68.59,196.4,69.693,610
2021-10-28T00:00:00.000Z,23.9,104.4,67.4,54.9,79.7,16.849,614
2021-10-29T00:00:00.000Z,3.4,54.7,32.5,23.7,41.5,13.838,594
2021-10-30T00:00:00.000Z,5.2,66.8,13.8,10.3,18.75,7.17,596
2021-10-31T00:00:00.000Z,15,389.4,50.5,33.2,54.95,37.207,632
2021-11-01T00:00:00.000Z,14.9,88.4,26.8,22.8,32.1,8.365,597
2021-11-02T00:00:00.000Z,17,65,36.6,26.8,43.05,9.196,613
