,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
449,Tân Bình,2023-04-16,0,0,0,1,0,6,6,Tốt
450,Tân Bình,2023-04-17,0,0,0,2,0,5,5,Tốt
451,Tân Bình,2023-04-18,0,0,0,1,0,4,4,Tốt
452,Tân Bình,2023-04-19,0,0,0,1,0,5,5,Tốt
453,Tân Bình,2023-04-20,0,0,0,3,0,5,5,Tốt
454,Tân Bình,2023-04-21,0,0,0,2,0,7,7,Tốt
455,Tân Bình,2023-04-25,0,0,0,2,0,8,8,Tốt
456,Tân Bình,2023-04-26,0,0,1,3,0,6,6,Tốt
457,Tân Bình,2023-04-27,0,0,4,3,0,6,6,Tốt
458,Tân Bình,2023-04-28,0,0,1,2,0,6,6,Tốt
459,Tân Bình,2023-04-29,0,0,1,3,0,7,7,Tốt
460,Tân Bình,2023-04-30,0,0,1,1,0,6,6,Tốt
461,Tân Bình,2023-05-01,0,0,4,1,0,6,6,Tốt
462,Tân Bình,2023-05-02,0,0,2,2,0,6,6,Tốt
463,Tân Bình,2023-05-03,0,0,1,1,0,5,5,Tốt
464,Tân Bình,2023-05-04,0,0,4,1,0,5,5,Tốt
465,Tân Bình,2023-05-05,0,0,0,1,0,6,6,Tốt
466,Tân Bình,2023-05-06,0,0,0,1,0,5,5,Tốt
467,Tân Bình,2023-05-07,0,0,0,0,0,5,5,Tốt
468,Tân Bình,2023-05-08,0,0,0,2,0,8,8,Tốt
469,Tân Bình,2023-05-09,0,0,0,3,0,8,8,Tốt
470,Tân Bình,2023-05-10,0,0,0,1,0,6,6,Tốt
471,Tân Bình,2023-05-11,0,0,0,1,0,7,7,Tốt
472,Tân Bình,2023-05-12,0,0,7,1,0,7,7,Tốt
473,Tân Bình,2023-05-13,0,0,7,2,0,6,7,Tốt
474,Tân Bình,2023-05-14,0,0,8,1,0,7,8,Tốt
475,Tân Bình,2023-05-15,0,0,15,1,0,8,15,Tốt
476,Tân Bình,2023-05-16,0,0,13,1,0,6,13,Tốt
477,Tân Bình,2023-05-17,0,0,16,1,0,7,16,Tốt
478,Tân Bình,2023-05-18,0,0,22,2,0,7,22,Tốt
479,Tân Bình,2023-05-19,0,0,15,2,0,6,15,Tốt
480,Tân Bình,2023-05-20,0,0,14,1,0,6,14,Tốt
481,Tân Bình,2023-05-21,0,0,13,1,0,6,13,Tốt
482,Tân Bình,2023-05-22,0,0,18,1,0,6,18,Tốt
483,Tân Bình,2023-05-23,0,0,14,3,0,6,14,Tốt
484,Tân Bình,2023-05-24,0,0,13,3,0,7,13,Tốt
485,Tân Bình,2023-05-25,0,0,10,3,0,7,10,Tốt
486,Tân Bình,2023-05-26,0,0,8,1,0,7,8,Tốt
487,Tân Bình,2023-05-27,0,0,7,2,0,7,7,Tốt
488,Tân Bình,2023-05-28,0,0,6,0,0,6,6,Tốt
489,Tân Bình,2023-05-29,0,0,12,3,0,9,12,Tốt
490,Tân Bình,2023-05-30,0,0,14,2,0,8,14,Tốt
491,Tân Bình,2023-05-31,0,0,15,1,0,11,15,Tốt
492,Tân Bình,2023-06-01,0,0,12,1,0,14,14,Tốt
493,Tân Bình,2023-06-02,0,0,15,1,0,13,15,Tốt
494,Tân Bình,2023-06-03,0,0,13,3,0,7,13,Tốt
495,Tân Bình,2023-06-04,0,0,14,1,0,6,14,Tốt
496,Tân Bình,2023-06-05,0,0,12,1,0,7,12,Tốt
497,Tân Bình,2023-06-06,0,0,9,3,0,6,9,Tốt
498,Tân Bình,2023-06-07,0,0,13,1,0,6,13,Tốt
499,Tân Bình,2023-06-08,0,0,12,1,0,6,12,Tốt
500,Tân Bình,2023-06-09,0,0,14,1,0,7,14,Tốt
501,Tân Bình,2023-06-10,0,0,18,1,0,7,18,Tốt
502,Tân Bình,2023-06-11,0,0,19,1,0,6,19,Tốt
503,Tân Bình,2023-06-12,0,0,15,1,0,6,15,Tốt
504,Tân Bình,2023-06-13,0,0,16,3,0,6,16,Tốt
505,Tân Bình,2023-06-14,0,0,9,2,0,8,9,Tốt
506,Tân Bình,2023-06-15,0,0,13,2,0,6,13,Tốt
507,Tân Bình,2023-06-16,0,0,12,1,0,6,12,Tốt
508,Tân Bình,2023-06-17,0,0,12,2,0,7,12,Tốt
509,Tân Bình,2023-06-18,0,0,8,1,0,6,8,Tốt
510,Tân Bình,2023-06-19,0,0,11,1,0,5,11,Tốt
511,Tân Bình,2023-06-20,0,0,9,2,0,6,9,Tốt
512,Tân Bình,2023-06-21,0,0,15,2,0,7,15,Tốt
513,Tân Bình,2023-06-22,0,0,8,4,0,1,8,Tốt
514,Tân Bình,2023-06-23,0,0,7,3,0,7,7,Tốt
515,Tân Bình,2023-06-24,0,0,4,1,0,6,6,Tốt
516,Tân Bình,2023-06-25,0,0,6,0,0,6,6,Tốt
517,Tân Bình,2023-06-26,0,0,7,1,0,7,7,Tốt
518,Tân Bình,2023-06-27,0,0,7,2,0,6,7,Tốt
519,Tân Bình,2023-06-28,0,0,5,1,0,5,5,Tốt
520,Tân Bình,2023-06-29,0,0,7,1,0,5,7,Tốt
521,Tân Bình,2023-06-30,0,0,12,1,0,5,12,Tốt
522,Tân Bình,2023-07-01,0,0,13,1,0,5,13,Tốt
523,Tân Bình,2023-07-02,0,0,11,1,0,5,11,Tốt
524,Tân Bình,2023-07-03,0,0,11,1,0,8,11,Tốt
525,Tân Bình,2023-07-04,0,0,8,1,0,8,8,Tốt
526,Tân Bình,2023-07-05,0,0,10,2,0,9,10,Tốt
527,Tân Bình,2023-07-06,0,0,10,4,0,8,10,Tốt
528,Tân Bình,2023-07-07,0,0,10,2,0,9,10,Tốt
529,Tân Bình,2023-07-08,0,0,7,1,0,8,8,Tốt
530,Tân Bình,2023-07-09,0,0,8,1,0,7,8,Tốt
531,Tân Bình,2023-07-10,0,0,12,1,0,7,12,Tốt
532,Tân Bình,2023-07-11,0,0,11,1,0,7,11,Tốt
533,Tân Bình,2023-07-12,0,0,12,2,0,7,12,Tốt
534,Tân Bình,2023-07-13,0,0,12,1,0,7,12,Tốt
535,Tân Bình,2023-07-14,0,0,15,0,0,0,15,Tốt
536,Tân Bình,2023-07-16,0,0,0,3,0,8,8,Tốt
537,Tân Bình,2023-07-17,0,0,12,1,0,7,12,Tốt
538,Tân Bình,2023-07-18,0,0,9,2,0,7,9,Tốt
539,Tân Bình,2023-07-19,0,0,7,2,0,8,8,Tốt
540,Tân Bình,2023-07-20,0,0,4,2,0,6,6,Tốt
541,Tân Bình,2023-07-21,0,0,5,1,0,5,5,Tốt
542,Tân Bình,2023-07-22,0,0,7,1,0,5,7,Tốt
543,Tân Bình,2023-07-23,0,0,7,2,0,5,7,Tốt
544,Tân Bình,2023-07-24,0,0,6,1,0,4,6,Tốt
545,Tân Bình,2023-07-25,0,0,8,2,0,4,8,Tốt
546,Tân Bình,2023-07-26,0,0,9,1,0,6,9,Tốt
547,Tân Bình,2023-07-27,0,0,10,2,0,7,10,Tốt
548,Tân Bình,2023-07-28,0,0,9,1,0,7,9,Tốt
549,Tân Bình,2023-07-29,0,0,12,2,0,7,12,Tốt
550,Tân Bình,2023-07-30,0,0,6,2,0,11,11,Tốt
551,Tân Bình,2023-07-31,0,0,6,2,0,11,11,Tốt
552,Tân Bình,2023-08-01,0,0,7,3,0,10,10,Tốt
553,Tân Bình,2023-08-02,0,0,4,1,0,14,14,Tốt
554,Tân Bình,2023-08-03,0,0,1,1,0,11,11,Tốt
555,Tân Bình,2023-08-04,0,0,3,0,0,7,7,Tốt
556,Tân Bình,2023-08-05,0,0,1,1,0,10,10,Tốt
557,Tân Bình,2023-08-06,0,0,2,2,0,6,6,Tốt
558,Tân Bình,2023-08-07,0,0,5,1,0,5,5,Tốt
559,Tân Bình,2023-08-08,0,0,6,1,0,6,6,Tốt
560,Tân Bình,2023-08-09,0,0,12,2,0,6,12,Tốt
561,Tân Bình,2023-08-10,0,0,5,1,0,5,5,Tốt
562,Tân Bình,2023-08-11,0,0,4,2,0,5,5,Tốt
563,Tân Bình,2023-08-12,0,0,11,1,0,5,11,Tốt
564,Tân Bình,2023-08-13,0,0,12,1,0,6,12,Tốt
565,Tân Bình,2023-08-14,0,0,8,1,0,8,8,Tốt
566,Tân Bình,2023-08-15,0,0,12,1,0,5,12,Tốt
567,Tân Bình,2023-08-16,0,0,10,1,0,8,10,Tốt
568,Tân Bình,2023-08-17,0,0,10,2,0,7,10,Tốt
569,Tân Bình,2023-08-18,0,0,11,0,0,4,11,Tốt
570,Tân Bình,2023-08-19,0,0,7,0,0,0,7,Tốt
571,Tân Bình,2023-08-20,0,0,0,1,0,8,8,Tốt
572,Tân Bình,2023-08-21,0,0,7,2,0,9,9,Tốt
573,Tân Bình,2023-08-22,0,0,10,2,0,5,10,Tốt
574,Tân Bình,2023-08-23,0,0,8,2,0,8,8,Tốt
575,Tân Bình,2023-08-24,0,0,5,1,0,5,5,Tốt
576,Tân Bình,2023-08-25,0,0,7,1,0,5,7,Tốt
577,Tân Bình,2023-08-26,0,0,9,1,0,5,9,Tốt
578,Tân Bình,2023-08-27,0,0,11,1,0,7,11,Tốt
579,Tân Bình,2023-08-28,0,0,6,2,0,5,6,Tốt
580,Tân Bình,2023-08-29,0,0,6,2,0,5,6,Tốt
581,Tân Bình,2023-08-30,0,0,9,3,0,5,9,Tốt
582,Tân Bình,2023-08-31,0,0,11,2,0,5,11,Tốt
583,Tân Bình,2023-09-01,0,0,11,1,0,6,11,Tốt
584,Tân Bình,2023-09-02,0,0,11,1,0,4,11,Tốt
585,Tân Bình,2023-09-03,0,0,8,1,0,4,8,Tốt
586,Tân Bình,2023-09-04,0,0,5,2,0,5,5,Tốt
587,Tân Bình,2023-09-05,0,0,9,2,0,6,9,Tốt
588,Tân Bình,2023-09-06,0,0,4,2,0,5,5,Tốt
589,Tân Bình,2023-09-07,0,0,0,2,0,4,4,Tốt
590,Tân Bình,2023-09-08,0,0,0,2,0,5,5,Tốt
591,Tân Bình,2023-09-09,0,0,0,1,0,5,5,Tốt
592,Tân Bình,2023-09-10,0,0,0,2,0,5,5,Tốt
593,Tân Bình,2023-09-11,0,0,0,3,0,5,5,Tốt
594,Tân Bình,2023-09-12,0,0,0,1,0,4,4,Tốt
595,Tân Bình,2023-09-13,0,0,0,1,0,5,5,Tốt
596,Tân Bình,2023-09-14,0,0,0,1,0,5,5,Tốt
597,Tân Bình,2023-09-15,0,0,0,1,0,5,5,Tốt
598,Tân Bình,2023-09-16,0,0,0,1,0,5,5,Tốt
599,Tân Bình,2023-09-17,0,0,0,1,0,5,5,Tốt
600,Tân Bình,2023-09-18,0,0,0,1,0,4,4,Tốt
601,Tân Bình,2023-09-19,0,0,0,1,0,5,5,Tốt
602,Tân Bình,2023-09-20,0,0,0,1,0,4,4,Tốt
603,Tân Bình,2023-09-21,0,0,0,2,0,5,5,Tốt
604,Tân Bình,2023-09-22,0,0,0,1,0,5,5,Tốt
605,Tân Bình,2023-09-23,0,0,0,1,0,8,8,Tốt
606,Tân Bình,2023-09-24,0,0,0,2,0,7,7,Tốt
607,Tân Bình,2023-09-25,0,0,0,1,0,8,8,Tốt
608,Tân Bình,2023-09-26,0,0,0,1,0,8,8,Tốt
609,Tân Bình,2023-09-27,0,0,0,0,0,11,11,Tốt
610,Tân Bình,2023-09-28,0,0,0,0,0,12,12,Tốt
611,Tân Bình,2023-10-02,0,0,0,0,0,13,13,Tốt
612,Tân Bình,2023-10-03,0,0,0,1,0,12,12,Tốt
613,Tân Bình,2023-10-04,0,0,0,1,0,12,12,Tốt
614,Tân Bình,2023-10-05,0,0,0,1,0,13,13,Tốt
615,Tân Bình,2023-10-06,0,0,0,1,0,0,1,Tốt
616,Tân Bình,2023-10-07,0,0,0,0,0,17,17,Tốt
617,Tân Bình,2023-10-08,0,0,0,1,0,17,17,Tốt
618,Tân Bình,2023-10-09,0,0,0,2,0,13,13,Tốt
619,Tân Bình,2023-10-10,0,0,0,2,0,16,16,Tốt
620,Tân Bình,2023-10-11,0,0,0,2,0,16,16,Tốt
621,Tân Bình,2023-10-12,0,0,0,1,0,18,18,Tốt
622,Tân Bình,2023-10-13,0,0,0,3,0,18,18,Tốt
623,Tân Bình,2023-10-14,0,0,0,2,0,18,18,Tốt
624,Tân Bình,2023-10-15,0,0,0,1,0,20,20,Tốt
625,Tân Bình,2023-10-16,0,0,0,4,0,20,20,Tốt
626,Tân Bình,2023-10-17,0,0,0,2,0,20,20,Tốt
627,Tân Bình,2023-10-18,0,0,0,5,0,20,20,Tốt
628,Tân Bình,2023-10-19,0,0,0,2,0,20,20,Tốt
629,Tân Bình,2023-10-20,0,0,0,1,0,0,1,Tốt
