date,median
2022-12-09,82.9
2022-12-10,66.1
2022-12-11,59.9
2022-12-12,66.5
2022-12-13,55.8
2022-12-14,60.9
2022-12-15,63.9
2022-12-16,68.5
2022-12-17,54.7
2022-12-18,49.6
2022-12-19,50.8
2022-12-20,53.6
2022-12-21,68.6
2022-12-22,60
2022-12-23,46.7
2022-12-24,56.3
2022-12-25,47.4
2022-12-26,44.6
2022-12-27,35
2023-01-02,53
2023-01-03,65.2
2023-01-04,57.1
2023-01-05,59.5
2023-01-06,55.8
2023-01-07,71.6
2023-01-08,77.2
2023-01-09,42.8
2023-01-10,52.2
2023-01-11,25.6
2023-01-12,47
2023-01-13,43.1
2023-01-14,56.8
2023-01-15,29.8
2023-01-16,46.3
2023-01-17,51.1
2023-01-18,54.7
2023-01-19,76.8
2023-01-20,102.8
2023-01-21,85.35
2023-01-22,66.15
2023-01-23,49.6
2023-01-24,56.3
2023-01-25,60.9
2023-01-26,54
2023-01-27,48.1
2023-01-28,52.2
2023-01-29,67.05
2023-01-30,66.09
2023-01-31,44.4
2023-02-01,41.3
2023-02-02,53.25
2023-02-03,30.2
2023-02-04,35.9
2023-02-05,32
2023-02-06,33.8
2023-02-07,25.3
2023-02-08,30.6
2023-02-09,32.8
2023-02-10,28.4
2023-02-11,22.5
2023-02-12,31.7
2023-02-13,41.8
2023-02-14,44.9
2023-02-15,56.3
2023-02-16,102.6
2023-02-17,53.4
2023-02-18,41.5
2023-02-19,66.95
2023-02-20,62.7
2023-02-21,57.3
2023-02-22,44.45
2023-02-23,30.9
2023-02-24,30.8
2023-02-25,42.3
2023-02-26,54.6
2023-02-27,61.1
2023-02-28,39.2
2023-03-01,54.5
2023-03-02,72.2
2023-03-03,58.7
2023-03-04,79.6
2023-03-05,80.8
2023-03-06,36.29
2023-03-07,34.25
2023-03-08,38.29
2023-03-09,49.95
2023-03-10,52.7
2023-03-11,44.8
2023-03-12,37.5
2023-03-13,53.2
2023-03-14,53.85
2023-03-15,48.5
2023-03-16,24.9
2023-03-17,23.8
2023-03-18,32.04
2023-03-19,19.5
2023-03-20,22.3
2023-03-21,45.8
2023-03-22,56.6
2023-03-23,48.1
2023-03-24,48.9
2023-03-25,49.45
2023-03-26,33.1
2023-03-27,27.6
2023-03-28,34.35
2023-03-29,40.1
2023-03-30,45.3
2023-03-31,45.5
2023-04-01,38.6
2023-04-02,40.2
2023-04-03,38.9
2023-04-04,52.5
2023-04-05,47.85
2023-04-06,51.7
2023-04-07,46.75
2023-04-08,61.3
2023-04-09,60.75
2023-04-10,64
2023-04-11,52.5
2023-04-12,55.7
2023-04-13,48.6
2023-04-14,53
2023-04-15,61.9
2023-04-16,69.95
2023-04-17,56.2
2023-04-18,53.1
2023-04-19,55.4
2023-04-20,64.2
2023-04-21,63.7
2023-04-22,52
2023-04-23,45
2023-04-24,30.5
2023-04-25,31.2
2023-04-26,42.7
2023-04-27,39.6
2023-04-28,27.8
2023-04-29,20.2
2023-04-30,27.5
2023-05-01,40.6
2023-05-02,29.55
2023-05-03,18.7
2023-05-04,31.8
2023-05-05,35.29
2023-05-06,39.1
