date,avg
2022-05-28,19.133333333333333
2022-05-29,52.166666666666664
2022-05-30,42.03333333333333
2022-05-31,27.599999999999998
2022-06-01,20.46666666666667
2022-06-02,21.233333333333334
2022-06-03,20.833333333333332
2022-06-04,30.46666666666667
2022-06-05,30.833333333333332
2022-06-06,16.46666666666667
2022-06-07,25.433333333333334
2022-06-08,31.099999999999998
2022-06-09,32.266666666666666
2022-06-10,39.0
2022-06-11,39.166666666666664
2022-06-12,35.766666666666666
2022-06-13,20.580000000000002
2022-06-14,19.7
2022-06-15,34.199999999999996
2022-06-16,31.066666666666666
2022-06-17,32.43333333333333
2022-06-18,16.35
2022-06-19,43.333333333333336
2022-06-20,42.300000000000004
2022-06-21,56.03333333333333
2022-06-22,36.03333333333333
2022-06-23,37.083333333333336
2022-06-24,21.99666666666667
2022-06-25,21.53333333333333
2022-06-26,26.733333333333334
2022-06-27,19.900000000000002
2022-06-28,30.933333333333334
2022-06-29,35.53333333333333
2022-06-30,34.03333333333333
2022-07-01,24.099999999999998
2022-07-02,23.25
2022-07-03,21.2
2022-07-04,27.38333333333333
2022-07-05,19.5
2022-07-06,35.36666666666667
2022-07-07,17.55
2022-07-08,30.26666666666667
2022-07-09,35.300000000000004
2022-07-10,24.366666666666664
2022-07-11,19.599999999999998
2022-07-12,15.699999999999998
2022-07-13,56.833333333333336
2022-07-14,14.5
2022-07-15,24.399999999999995
2022-07-16,16.366666666666664
2022-07-17,21.233333333333334
2022-07-18,18.533333333333335
2022-07-19,23.86666666666667
2022-07-20,54.46666666666666
2022-07-21,15.0
2022-07-22,17.5
2022-07-23,26.066666666666666
2022-07-24,17.76666666666667
2022-07-25,16.383333333333333
2022-07-26,18.0
2022-07-27,24.066666666666666
2022-07-28,31.2
2022-07-29,31.166666666666668
2022-07-30,67.76666666666667
2022-07-31,39.36666666666667
2022-08-01,25.0
2022-08-02,23.7
2022-08-03,29.333333333333332
2022-08-04,21.23333333333333
2022-08-05,26.866666666666664
2022-08-06,26.116666666666664
2022-08-07,92.73333333333335
2022-08-08,44.46333333333333
2022-08-09,24.133333333333336
2022-08-10,38.099999999999994
2022-08-11,36.98333333333333
2022-08-12,117.66333333333334
2022-08-13,40.949999999999996
2022-08-14,24.566666666666666
2022-08-15,22.849999999999998
2022-08-16,41.63333333333333
2022-08-17,25.3
2022-08-18,39.56666666666666
2022-08-19,49.20000000000001
2022-08-20,19.700000000000003
2022-08-21,17.76666666666667
2022-08-22,18.499999999999996
2022-08-23,39.36666666666667
2022-08-24,48.36666666666667
2022-08-25,17.05
2022-08-26,13.566666666666668
2022-08-27,64.41666666666667
2022-08-28,22.7
2022-08-29,19.13333333333333
2022-08-30,23.233333333333334
2022-08-31,38.76666666666667
2022-09-01,33.98333333333333
2022-09-02,32.0
2022-09-03,41.03333333333334
2022-09-04,24.983333333333334
2022-09-05,27.333333333333332
2022-09-06,33.9
2022-09-07,37.78333333333334
2022-09-08,23.0
2022-09-09,39.333333333333336
2022-09-10,35.0
2022-09-11,27.066666666666666
2022-09-12,34.833333333333336
2022-09-13,56.133333333333326
2022-09-14,45.56666666666666
2022-09-15,33.46666666666667
2022-09-16,29.2
2022-09-17,42.800000000000004
2022-09-18,43.900000000000006
2022-09-19,47.06333333333333
2022-09-20,34.1
2022-09-21,63.76333333333333
2022-09-22,26.400000000000002
2022-09-23,30.099999999999998
2022-09-24,43.550000000000004
2022-09-25,30.8
2022-09-26,80.23333333333333
2022-09-27,52.43333333333334
2022-09-28,48.46666666666667
2022-09-29,35.4
2022-09-30,36.900000000000006
2022-10-01,16.316666666666666
2022-10-02,25.433333333333334
2022-10-03,41.449999999999996
2022-10-04,78.60000000000001
2022-10-05,40.86666666666667
2022-10-06,38.833333333333336
2022-10-07,44.86666666666667
2022-10-08,35.43333333333334
2022-10-09,17.95
2022-10-10,30.083333333333332
2022-10-11,45.03333333333333
2022-10-12,42.333333333333336
2022-10-13,55.79999999999999
2022-10-14,44.63333333333333
2022-10-15,58.26666666666666
2022-10-16,39.21666666666667
2022-10-17,38.83333333333333
2022-10-18,45.96666666666667
2022-10-21,32.833333333333336
2022-10-22,42.833333333333336
2022-10-23,63.30000000000001
2022-10-24,62.300000000000004
2022-10-25,58.0
2022-10-26,53.0
2022-10-27,35.96666666666667
2022-10-28,52.48333333333333
2022-10-29,68.10000000000001
2022-10-30,42.23333333333333
2022-10-31,17.2
2022-11-01,34.03333333333333
2022-11-02,58.46666666666666
2022-11-03,74.99666666666667
2022-11-04,66.7
2022-11-05,49.61333333333334
2022-11-06,73.23333333333333
2022-11-07,64.60000000000001
2022-11-08,76.68333333333334
2022-11-09,60.96666666666667
2022-11-10,53.666666666666664
2022-11-11,34.63333333333333
2022-11-12,28.666666666666668
2022-11-13,38.583333333333336
2022-11-14,92.02999999999999
2022-11-15,31.5
2022-11-16,25.28333333333333
2022-11-17,19.766666666666666
2022-11-18,27.600000000000005
2022-11-19,28.433333333333334
2022-11-20,47.70000000000001
2022-11-21,50.76666666666667
2022-11-22,48.916666666666664
2022-11-23,34.23333333333333
2022-11-24,32.766666666666666
2022-11-25,34.96666666666667
2022-11-26,31.266666666666666
2022-11-27,47.21666666666667
2022-11-28,25.333333333333332
2022-11-29,26.366666666666664
2022-11-30,16.833333333333332
2022-12-01,13.366666666666667
2022-12-02,24.21666666666667
2022-12-03,37.76666666666667
2022-12-04,16.733333333333334
2022-12-05,29.116666666666664
2022-12-06,55.73333333333333
2022-12-07,44.65
2022-12-08,38.199999999999996
2022-12-09,43.43333333333334
2022-12-10,40.416666666666664
2022-12-11,50.18333333333333
2022-12-12,56.03333333333333
2022-12-13,58.86666666666667
2022-12-14,70.83333333333333
2022-12-15,81.45
2022-12-16,83.06666666666666
2022-12-17,28.183333333333337
2022-12-18,55.93333333333334
2022-12-19,68.86666666666666
2022-12-20,74.2
2022-12-21,79.26666666666667
2022-12-22,65.10000000000001
2022-12-23,55.9
2022-12-24,78.5
2022-12-25,63.80000000000001
2022-12-26,81.03
2022-12-27,49.46666666666667
2022-12-28,38.0
2022-12-29,28.03333333333333
2022-12-30,36.53
2022-12-31,46.0
2023-01-01,115.41666666666664
2023-01-02,54.666666666666664
2023-01-03,64.0
2023-01-04,63.54999999999999
2023-01-05,45.53333333333333
2023-01-06,45.43333333333334
2023-01-07,65.8
2023-01-08,84.9
2023-01-09,83.31666666666666
2023-01-10,65.76666666666667
2023-01-11,35.129999999999995
2023-01-12,34.03333333333333
2023-01-13,93.43333333333334
2023-01-14,169.16666666666666
2023-01-15,33.73333333333334
2023-01-16,27.566666666666666
2023-01-17,36.879999999999995
2023-01-18,58.35
2023-01-19,90.86666666666667
2023-01-20,145.83333333333331
2023-01-21,163.36666666666667
2023-01-22,77.5
2023-01-23,45.93333333333334
2023-01-24,30.866666666666664
2023-01-25,36.89666666666667
2023-01-26,63.55000000000001
2023-01-27,34.1
2023-01-28,91.73333333333333
2023-01-29,66.1
2023-01-30,70.39999999999999
2023-01-31,56.666666666666664
2023-02-01,65.73333333333333
2023-02-02,65.78333333333335
2023-02-03,46.73333333333334
2023-02-04,30.3
2023-02-05,35.56666666666667
2023-02-06,26.066666666666666
2023-02-07,22.233333333333334
2023-02-08,19.96666666666667
2023-02-09,25.233333333333334
2023-02-10,20.833333333333332
2023-02-11,40.06666666666666
2023-02-12,32.266666666666666
2023-02-13,30.96666666666667
2023-02-14,27.100000000000005
2023-02-15,34.53333333333333
2023-02-16,44.833333333333336
2023-02-17,53.76666666666667
2023-02-18,42.199999999999996
2023-02-19,40.0
2023-02-20,51.06666666666666
