date,median
2020-09-25,16.77
2020-09-26,7.37
2020-09-27,7.18
2020-09-28,40.9
2020-09-29,23.27
2020-09-30,14.3
2020-10-01,8.69
2020-10-02,23.26
2020-10-03,11.38
2020-10-04,6.28
2020-10-05,13.27
2020-10-06,8.88
2020-10-07,6.35
2020-10-08,6.32
2020-10-09,7.05
2020-10-10,8.44
2020-10-11,11.23
2020-10-12,21.9
2020-10-13,16.2
2020-10-14,5.42
2020-10-15,1.92
2020-10-16,5.82
2020-10-17,3.66
2020-10-18,7.57
2020-10-19,6.92
2020-10-20,5.71
2020-10-21,6.4
2020-10-22,14.98
2020-10-23,29.95
2020-10-24,22.08
2020-10-25,16.1
2020-10-26,22.14
2020-10-27,21.66
2020-10-28,16.53
2020-10-29,10.75
2020-10-30,6.8
2020-10-31,29.67
2020-11-01,55.33
2020-11-02,5.53
2020-11-03,11.63
2020-11-04,30.64
2020-11-05,70.17
2020-11-06,67.9
2020-11-07,11.39
2020-11-08,16.62
2020-11-09,12.01
2020-11-10,15.2
2020-11-11,33.53
2020-11-12,37.96
2020-11-13,19.8
2020-11-14,13.48
2020-11-15,11.52
2020-11-16,14.13
2020-11-17,33.17
2020-11-18,18.72
2020-11-19,22.81
2020-11-20,19.1
2020-11-21,22.83
2020-11-22,17.19
2020-11-23,27.32
2020-11-24,38.42
2020-11-25,40.17
2020-11-26,27.25
2020-11-27,31.1
2020-11-28,14.59
2020-11-29,11.72
2020-11-30,16.63
2020-12-01,41.35
2020-12-02,43.17
2020-12-03,16.45
2020-12-04,12.1
2020-12-05,18.73
2020-12-06,36.65
2020-12-07,31.05
2020-12-08,44.75
2020-12-09,50.74
2020-12-10,70.78
2020-12-11,122.8
2020-12-12,52.33
2020-12-13,55.02
2020-12-14,10.07
2020-12-15,8.44
2020-12-16,7.96
2020-12-17,7
2020-12-18,7.15
2020-12-19,8.57
2020-12-20,13.4
2020-12-21,20.85
2020-12-22,49.53
2020-12-23,52.58
2020-12-24,66.47
2020-12-25,56.47
2020-12-26,87.12
2020-12-27,88.87
2020-12-28,34.45
2020-12-29,24.3
2020-12-30,17.44
2020-12-31,23.77
2021-01-01,27.85
2021-01-02,56.99
2021-01-03,45.83
2021-01-04,88.6
2021-01-05,84.52
2021-01-06,82
2021-01-07,20.41
2021-01-08,6.18
2021-01-09,13.65
2021-01-10,15.48
2021-01-11,11.2
2021-01-12,38.33
2021-01-13,49.78
2021-01-14,66.43
2021-01-15,99.15
2021-01-16,93.47
2021-01-17,20.45
2021-01-18,39.44
2021-01-19,53.4
2021-01-20,88.22
2021-01-21,108.8
2021-01-22,81.75
2021-01-23,102.01
2021-01-24,73.53
2021-01-25,52.15
2021-01-26,38.38
2021-01-27,26.15
2021-01-28,28.72
2021-01-29,60.55
2021-01-30,74.56
2021-01-31,31.38
2021-02-01,33.53
2021-02-02,42.1
2021-02-03,30.92
2021-02-04,43.03
2021-02-05,33.5
2021-02-06,39.83
2021-02-07,38.88
2021-02-08,5.98
2021-02-09,6.59
2021-02-10,25.69
2021-02-11,25.27
2021-02-12,19.8
2021-02-13,23.08
2021-02-14,26.45
2021-02-15,31.57
2021-02-16,37.28
2021-02-17,11.43
2021-02-18,50.22
2021-02-19,38.54
2021-02-20,40.13
2021-02-21,25.48
2021-02-22,26.55
2021-02-23,32.63
2021-02-24,18.32
2021-02-25,19.95
2021-02-26,27.73
2021-02-27,33.6
2021-02-28,41.72
2021-03-01,26.6
2021-03-02,27.63
2021-03-03,42.08
2021-03-04,32.24
2021-03-05,40.19
2021-03-06,36.06
2021-03-07,34.38
2021-03-08,42.67
2021-03-09,23
2021-03-10,22.14
2021-03-11,25.6
2021-03-12,37.09
2021-03-13,48
2021-03-14,36.65
2021-03-15,22.52
2021-03-16,27.82
2021-03-17,28.13
2021-03-18,30.85
2021-03-19,19.64
2021-03-20,24.88
2021-03-21,4.57
2021-03-22,13.73
2021-03-23,26.67
2021-03-24,72.19
2021-03-25,65.79
2021-03-26,33.7
2021-03-27,27.25
2021-03-28,34.4
2021-03-29,50.79
2021-03-30,49.3
2021-03-31,36.7
2021-04-01,36.07
2021-04-02,25.83
2021-04-03,30.48
2021-04-04,36.6
2021-04-05,56.81
2021-04-06,37.69
2021-04-07,29.52
2021-04-08,21.73
2021-04-09,29.87
2021-04-10,58.99
2021-04-11,23.6
2021-04-12,12.45
2021-04-13,11.94
2021-04-14,11.18
2021-04-15,14.5
2021-04-16,14.74
2021-04-17,8.85
2021-04-18,40.9
2021-04-19,14.73
2021-04-20,12.68
2021-04-21,9.77
2021-04-22,11.07
2021-04-23,14.93
2021-04-24,19.35
2021-04-25,16.17
2021-04-26,12.82
2021-04-27,27.1
2021-04-28,6.1
2021-04-29,17.27
2021-04-30,22.13
2021-05-01,28.41
2021-05-02,18.25
2021-05-03,10.11
2021-05-04,16.77
2021-05-05,7.78
2021-05-06,25.85
2021-05-07,11.43
2021-05-08,17.63
2021-05-09,14.6
2021-05-10,13.6
2021-05-11,16.5
2021-05-12,19.51
2021-05-13,14.6
2021-05-14,9.64
2021-05-15,16.44
2021-05-16,14.72
2021-05-17,8.85
2021-05-18,8.69
2021-05-19,10.77
2021-05-20,13.41
2021-05-21,13.34
2021-05-22,11.98
2021-05-23,8.3
2021-05-24,5.68
2021-05-25,14.82
2021-05-26,14.06
2021-05-27,9.6
2021-05-28,17.89
2021-05-29,13.31
2021-05-30,16.03
2021-05-31,13.01
2021-06-01,9.14
2021-06-02,15.04
2021-06-03,15.7
2021-06-04,8.69
2021-06-05,34.72
2021-06-06,62.84
2021-06-07,20.39
2021-06-08,11.48
2021-06-09,22.52
2021-06-10,12.35
2021-06-11,9.19
2021-06-12,7.07
2021-06-22,2.8
2021-06-23,7.32
2021-06-24,14.32
2021-06-25,10.13
2021-06-26,5.5
2021-06-27,2.63
2021-06-28,2.65
2021-06-29,4.13
2021-06-30,4
2021-07-01,5.3
2021-07-02,6.17
2021-07-03,4.45
2021-07-04,9.01
2021-07-05,8.07
2021-07-06,5.09
2021-07-07,9.78
2021-07-08,5.36
2021-07-09,2.96
2021-07-10,8.93
2021-07-11,8.19
2021-07-12,7.22
2021-07-13,7.85
2021-07-14,5.85
2021-07-15,5.82
2021-07-16,7.28
2021-07-17,10.55
2021-07-18,12.73
2021-07-19,16.77
2021-07-20,21.42
2021-07-21,6.17
2021-07-22,13.43
2021-07-23,6.12
2021-07-24,10.85
2021-07-25,16.77
2021-07-26,9.88
2021-07-27,5.75
2021-07-28,4.2
2021-07-29,20.6
2021-07-30,34.95
2021-07-31,13.14
2021-08-01,3.3
2021-08-02,11.09
2021-08-03,15.5
2021-08-04,16.23
2021-08-05,17.13
2021-08-06,3.4
2021-08-07,6.35
2021-08-08,30.02
2021-08-09,37
2021-08-10,10.65
2021-08-11,7.64
2021-08-12,5.93
2021-08-13,10.88
2021-08-14,5.18
2021-08-15,14.48
2021-08-16,7
2021-08-17,6.18
2021-08-18,3.25
2021-08-19,5.72
2021-08-20,8.76
2021-08-21,8.19
2021-08-22,12.52
2021-08-23,19.8
2021-08-24,14.68
2021-08-25,8.18
2021-08-26,5.25
2021-08-27,6.05
2021-08-29,14.28
2021-08-30,9.49
2021-08-31,11.13
2021-09-01,10.45
2021-09-02,14.98
2021-09-03,26.1
2021-09-04,7.82
2021-09-05,3.95
2021-09-06,13.24
2021-09-07,9.48
2021-09-08,6.56
2021-09-09,10.65
2021-09-10,8.65
2021-09-11,18.67
2021-09-12,38.65
2021-09-13,19.98
2021-09-14,10.38
2021-09-15,18.64
2021-09-16,6.85
2021-09-17,5.9
2021-09-18,8.9
2021-09-19,16.55
2021-09-20,21.14
2021-09-21,23.15
2021-09-22,18.52
2021-09-23,13.8
2021-09-24,11.88
2021-09-25,9.5
2021-09-26,8.24
2021-09-27,24.7
2021-09-28,12.6
2021-09-29,30.48
2021-09-30,18.7
2021-10-01,18.25
2021-10-02,19.23
2021-10-03,24.59
2021-10-04,17.27
2021-10-05,12.31
2021-10-06,26.55
2021-10-07,30.16
2021-10-08,10.18
2021-10-09,5.96
2021-10-10,2.67
2021-10-11,2.72
2021-10-12,4.32
2021-10-13,3.38
2021-10-14,1.8
2021-10-15,1.83
2021-10-16,1.58
2021-10-17,3.13
2021-10-18,3.85
2021-10-19,48.55
2021-10-20,36.07
2021-10-21,3
2021-10-22,4.21
2021-10-23,13.97
2021-10-24,14.56
2021-10-25,23.15
2021-10-27,90.7
2021-10-28,16.48
2021-10-29,7.75
2021-10-30,2.9
2021-10-31,16.75
2021-11-01,8
2021-11-02,14.03
2021-11-03,29.79
2021-11-04,20.27
2021-11-05,17.1
2021-11-06,16.02
2021-11-07,14.32
2021-11-08,4.13
2021-11-09,6.5
2021-11-10,12.9
2021-11-11,31.1
2021-11-12,11.47
2021-11-13,20.9
2021-11-14,32.5
2021-11-15,55.65
2021-11-16,109.13
2021-11-17,5.47
2021-11-18,37.64
2021-11-19,67.25
2021-11-20,32
2021-11-21,18.67
2021-11-22,2.4
2021-11-23,5.29
2021-11-24,8.89
2021-11-25,21.74
2021-11-26,26.27
2021-11-27,22.22
2021-11-28,37.1
2021-11-29,36.29
2021-11-30,14.38
2021-12-01,21.25
2021-12-02,24.39
2021-12-03,17.77
2021-12-04,45.92
2021-12-05,35.2
2021-12-06,48.88
2021-12-07,44.33
2021-12-08,69.3
2021-12-09,66.8
2021-12-10,76.8
2021-12-11,60.67
2021-12-12,36.42
2021-12-13,27
2021-12-14,59.08
2021-12-15,102.25
2021-12-16,95.61
2021-12-17,22.66
2021-12-18,17.27
2021-12-19,29.23
2021-12-20,22.48
2021-12-21,59.6
2021-12-22,45.97
2021-12-23,64.95
2021-12-24,103.38
2021-12-25,69.22
2021-12-26,38.08
