date,median
2023-08-20,19.39
2023-08-21,29.3
2023-08-22,32.2
2023-08-23,21.1
2023-08-24,22.7
2023-08-25,17.05
2023-08-26,16.6
2023-08-27,13.55
2023-08-28,16
2023-08-29,18.6
2023-08-30,23.8
2023-08-31,13.2
2023-09-01,8.6
2023-09-02,5.9
2023-09-03,7.1
2023-09-04,9
2023-09-05,8.69
2023-09-06,16.25
2023-09-07,28.3
2023-09-08,30.6
2023-09-09,10.7
2023-09-10,15
2023-09-18,43.8
2023-09-19,33.2
2023-09-20,43.2
2023-09-21,45.8
2023-09-22,40.9
2023-09-23,23.2
2023-09-24,8.6
2023-09-25,7.2
2023-09-26,8.19
2023-09-27,21
2023-09-28,51.9
2023-09-29,18.7
2023-09-30,30.45
2023-10-01,19.7
2023-10-02,12.25
2023-10-03,16.8
2023-10-04,23.5
2023-10-05,38.6
2023-10-06,44.8
2023-10-07,33.29
2023-10-08,22.4
2023-10-09,19.3
2023-10-10,48.6
2023-10-11,36.7
2023-10-12,38.85
2023-10-13,48.85
2023-10-14,28
2023-10-15,31
2023-10-16,13.9
2023-10-17,18.9
2023-10-18,24.7
2023-10-19,37
2023-10-20,53.4
2023-10-21,60.6
2023-10-22,53.1
2023-10-23,52.5
2023-10-24,53.1
2023-10-25,24
2023-10-26,33.5
2023-10-27,30.4
2023-10-28,44
2023-10-29,42.6
2023-10-30,38.2
2023-10-31,33.2
2023-11-01,51.1
2023-11-02,37
2023-11-03,52.45
2023-11-04,40.5
2023-11-05,31.3
2023-11-06,37.8
2023-11-07,47
2023-11-08,41.8
2023-11-09,28.2
2023-11-10,49.5
2023-11-11,47.6
2023-11-12,45
2023-11-13,30.7
2023-11-14,43
2023-11-15,59.55
2023-11-16,61
2023-11-17,38.1
2023-11-18,34.4
2023-11-19,52.6
2023-11-20,60.6
2023-11-21,55.2
2023-11-22,52.3
2023-11-23,58.3
2023-11-24,68.4
2023-11-25,70.4
