date,avg
2022-10-05,14.566666666666668
2022-10-06,17.233333333333334
2022-10-07,28.066666666666666
2022-10-08,30.5
2022-10-09,52.46666666666667
2022-10-10,36.1
2022-10-11,51.18333333333334
2022-10-12,70.83333333333333
2022-10-13,118.98333333333335
2022-10-14,54.06666666666667
2022-10-15,72.41666666666667
2022-10-16,63.166666666666664
2022-10-17,63.93333333333334
2022-10-18,61.629999999999995
2022-10-21,41.0
2022-10-22,94.25
2022-10-23,91.16666666666667
2022-10-24,82.86666666666666
2022-10-25,72.46666666666665
2022-10-26,67.26666666666667
2022-10-27,97.16666666666667
2022-10-28,61.599999999999994
2022-10-29,99.28333333333335
2022-10-30,56.26666666666667
2022-10-31,40.699999999999996
2022-11-01,46.21666666666667
2022-11-02,73.55
2022-11-03,91.08333333333333
2022-11-04,66.66666666666667
2022-11-05,71.78333333333333
2022-11-06,82.93333333333334
2022-11-07,92.66666666666667
2022-11-08,78.78333333333333
2022-11-09,62.46666666666666
2022-11-10,67.76666666666667
2022-11-11,51.96666666666667
2022-11-12,50.56666666666666
2022-11-13,77.73333333333333
2022-11-14,55.333333333333336
2022-11-15,71.5
2022-11-16,42.36666666666667
2022-11-17,41.4
2022-11-18,46.36666666666667
2022-11-19,55.46666666666667
2022-11-20,61.93333333333334
2022-11-21,51.6
2022-11-22,92.7
2022-11-23,70.8
2022-11-24,72.69999999999999
2022-11-25,29.566666666666666
2022-11-26,36.300000000000004
2022-11-27,32.93333333333334
2022-11-28,94.83333333333333
2022-11-29,41.36666666666667
2022-11-30,20.733333333333334
2022-12-01,46.36666666666667
2022-12-02,72.10000000000001
2022-12-03,66.03333333333335
2022-12-04,63.96666666666667
2022-12-05,57.18333333333333
2022-12-06,75.2
2022-12-07,104.5
2022-12-08,87.10000000000001
2022-12-09,64.33333333333333
2022-12-10,67.39999999999999
2022-12-11,99.39999999999999
2022-12-12,83.9
2022-12-13,77.2
2022-12-14,97.54666666666667
2022-12-15,114.71666666666665
2022-12-16,136.86666666666667
2022-12-17,47.73333333333333
2022-12-18,99.13333333333333
2022-12-19,84.5
2022-12-20,128.53333333333333
2022-12-21,104.93333333333334
2022-12-22,92.93333333333334
2022-12-23,97.06666666666666
2022-12-24,100.35000000000001
2022-12-25,65.48333333333333
2022-12-26,106.63333333333333
2022-12-27,39.39666666666667
2022-12-28,53.73333333333334
2022-12-29,48.916666666666664
2022-12-30,60.666666666666664
2022-12-31,78.0
2023-01-01,103.33
2023-01-02,78.1
2023-01-03,72.56666666666666
2023-01-04,67.33333333333333
2023-01-05,71.0
2023-01-06,44.23333333333333
2023-01-07,70.5
2023-01-08,88.58333333333333
2023-01-09,109.90000000000002
2023-01-10,90.06666666666666
2023-01-11,107.55000000000001
2023-01-12,60.23333333333334
2023-01-13,48.71666666666667
2023-01-14,80.91666666666667
2023-01-15,42.06666666666666
2023-01-16,53.800000000000004
2023-01-17,64.5
2023-01-18,93.73333333333333
2023-01-19,85.16666666666667
2023-01-20,146.93333333333334
2023-01-21,93.2
2023-01-22,92.26666666666667
2023-01-23,70.0
2023-01-24,78.16666666666667
2023-01-25,54.666666666666664
2023-01-26,64.36666666666666
2023-01-27,63.24666666666666
2023-01-28,58.800000000000004
2023-01-29,83.63333333333333
2023-01-30,89.09999999999998
2023-01-31,72.56666666666666
2023-02-01,89.48333333333333
2023-02-02,81.23333333333333
2023-02-03,74.86666666666666
2023-02-04,83.56666666666666
2023-02-05,36.13333333333333
2023-02-06,27.766666666666666
2023-02-07,71.31666666666666
2023-02-08,41.199999999999996
2023-02-09,24.933333333333334
2023-02-10,27.666666666666668
2023-02-11,27.099999999999998
2023-02-12,36.36666666666667
2023-02-13,42.1
2023-02-14,36.13333333333333
2023-02-15,53.699999999999996
2023-02-16,94.73333333333333
2023-02-17,81.8
2023-02-20,59.71666666666667
2023-02-21,89.39999999999999
2023-02-22,32.96666666666667
2023-02-23,30.8
2023-02-24,41.43333333333333
2023-02-25,85.63333333333333
2023-02-26,68.33
2023-02-27,67.43333333333334
2023-02-28,75.35000000000001
2023-03-01,84.66666666666667
2023-03-02,120.33333333333333
2023-03-03,73.21666666666665
2023-03-04,56.666666666666664
2023-03-05,78.21666666666667
2023-03-06,50.56666666666666
2023-03-07,57.36666666666667
2023-03-08,90.60000000000001
2023-03-09,79.73333333333333
2023-03-10,54.166666666666664
2023-03-11,49.46666666666667
2023-03-12,80.5
2023-03-13,52.98333333333333
2023-03-14,61.46666666666667
2023-03-15,46.82999999999999
2023-03-16,25.099999999999998
2023-03-17,46.26666666666667
2023-03-18,30.633333333333336
2023-03-19,41.56666666666666
2023-03-20,69.33333333333333
