date,max
2023-10-12,177
2023-10-13,177.5
2023-10-14,340.2
2023-10-15,86.8
2023-10-16,181
2023-10-17,209.9
2023-10-18,216.7
2023-10-19,167.7
2023-10-20,188.6
2023-10-21,311.3
2023-10-22,201.4
2023-10-23,319
2023-10-24,190.7
2023-10-25,264.6
2023-10-26,165.5
2023-10-27,230.2
2023-10-28,180.1
2023-10-29,268
2023-10-30,120.3
2023-10-31,217.3
2023-11-01,270
2023-11-02,173.5
2023-11-03,129.4
2023-11-04,123.5
2023-11-05,136.8
2023-11-06,134.8
2023-11-07,283.3
2023-11-08,175.5
2023-11-09,198.9
2023-11-10,157.9
2023-11-11,110.6
2023-11-12,104.1
2023-11-13,126.2
2023-11-14,214.3
2023-11-15,223.3
2023-11-16,392.2
2023-11-17,340.5
2023-11-18,64.2
2023-11-19,102
2023-11-20,147.2
2023-11-21,199.1
2023-11-22,414.3
2023-11-23,177.8
2023-11-24,152
