,Unnamed: 0,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi
60,60,Hạ Long,2014-10-02,84,39,44,28,19,25,84
61,61,Hạ Long,2014-10-03,79,38,42,27,19,25,79
62,62,Hạ Long,2014-10-04,85,39,37,30,19,24,85
63,63,Hạ Long,2014-10-05,88,45,37,30,20,24,88
64,64,Hạ Long,2014-10-06,117,85,55,42,23,27,117
65,65,Hạ Long,2014-10-07,140,75,65,40,22,27,140
66,66,Hạ Long,2014-10-08,148,73,68,38,23,28,148
67,67,Hạ Long,2014-10-09,152,71,64,45,22,28,152
68,68,Hạ Long,2014-10-10,137,70,57,42,22,27,137
69,69,Hạ Long,2014-10-11,133,69,50,41,22,27,133
70,70,Hạ Long,2014-10-12,126,72,52,41,22,27,126
71,71,Hạ Long,2014-10-13,134,77,54,46,22,28,134
72,72,Hạ Long,2014-10-14,149,80,55,47,24,30,149
73,73,Hạ Long,2014-10-15,157,69,60,42,22,30,157
74,74,Hạ Long,2014-10-16,149,69,52,49,21,29,149
75,75,Hạ Long,2014-10-17,143,61,51,44,22,27,143
76,76,Hạ Long,2014-10-18,125,52,39,39,21,26,125
77,77,Hạ Long,2014-10-19,107,41,24,32,21,26,107
78,78,Hạ Long,2014-10-20,83,33,24,28,23,26,83
79,79,Hạ Long,2014-10-21,69,39,33,29,22,25,69
80,80,Hạ Long,2014-10-22,74,62,41,42,22,29,74
81,81,Hạ Long,2014-10-23,105,55,40,40,22,28,105
82,82,Hạ Long,2014-10-24,107,24,22,38,23,50,107
83,83,Hạ Long,2014-10-25,70,0,0,0,0,0,70
84,84,Hạ Long,2014-10-27,0,37,22,30,19,8,37
85,85,Hạ Long,2014-10-28,79,27,29,22,20,27,79
86,86,Hạ Long,2014-10-29,69,18,27,20,21,30,69
87,87,Hạ Long,2014-10-30,43,25,23,22,21,24,43
88,88,Hạ Long,2014-10-31,60,24,23,23,21,27,60
89,89,Hạ Long,2014-11-01,60,28,18,25,22,27,60
90,90,Hạ Long,2014-11-02,61,35,29,25,23,31,61
91,91,Hạ Long,2014-11-03,65,44,30,37,21,27,65
92,92,Hạ Long,2014-11-04,80,46,41,42,22,29,80
93,93,Hạ Long,2014-11-05,100,46,25,41,22,24,100
94,94,Hạ Long,2014-11-06,92,23,16,32,21,33,92
95,95,Hạ Long,2014-11-07,67,16,23,22,22,26,67
96,96,Hạ Long,2014-11-08,41,34,22,28,21,27,41
97,97,Hạ Long,2014-11-09,84,40,18,31,22,27,84
98,98,Hạ Long,2014-11-10,94,27,24,28,23,26,94
99,99,Hạ Long,2014-11-11,68,36,21,16,22,29,68
100,100,Hạ Long,2014-11-12,67,46,25,23,23,24,67
101,101,Hạ Long,2014-11-13,87,57,38,26,24,28,87
102,102,Hạ Long,2014-11-14,113,66,36,34,24,34,113
103,103,Hạ Long,2014-11-15,142,65,47,29,26,34,142
104,104,Hạ Long,2014-11-16,134,60,29,18,24,27,134
105,105,Hạ Long,2014-11-17,123,55,30,19,23,27,123
106,106,Hạ Long,2014-11-18,103,70,45,30,26,29,103
107,107,Hạ Long,2014-11-19,136,74,43,35,25,30,136
108,108,Hạ Long,2014-11-20,151,65,41,36,24,29,151
109,109,Hạ Long,2014-11-21,135,47,35,26,24,31,135
110,110,Hạ Long,2014-11-22,100,0,0,0,0,0,100
111,111,Hạ Long,2014-11-25,0,0,22,22,22,11,22
112,112,Hạ Long,2014-11-26,0,0,29,23,24,31,31
113,113,Hạ Long,2014-11-27,0,0,30,22,25,26,30
114,114,Hạ Long,2014-11-28,0,0,31,19,23,25,31
115,115,Hạ Long,2014-11-29,0,0,23,18,24,26,26
116,116,Hạ Long,2014-11-30,0,0,23,19,23,29,29
117,117,Hạ Long,2014-12-01,0,0,26,14,23,29,29
118,118,Hạ Long,2014-12-02,0,26,3,15,21,15,26
119,119,Hạ Long,2014-12-03,65,23,21,19,23,32,65
120,120,Hạ Long,2014-12-04,53,53,29,23,24,29,53
121,121,Hạ Long,2014-12-05,96,61,21,27,25,27,96
122,122,Hạ Long,2014-12-06,112,38,23,18,24,24,112
123,123,Hạ Long,2014-12-07,74,65,25,24,27,31,74
124,124,Hạ Long,2014-12-08,119,68,28,29,25,29,119
125,125,Hạ Long,2014-12-09,136,69,46,31,25,30,136
126,126,Hạ Long,2014-12-10,148,54,23,20,26,27,148
127,127,Hạ Long,2014-12-11,101,64,33,17,25,29,101
128,128,Hạ Long,2014-12-12,114,69,34,25,27,27,114
129,129,Hạ Long,2014-12-13,119,84,36,36,27,30,119
130,130,Hạ Long,2014-12-14,146,75,38,36,27,30,146
131,131,Hạ Long,2014-12-15,150,73,36,22,26,27,150
132,132,Hạ Long,2014-12-16,149,80,36,30,29,25,149
133,133,Hạ Long,2014-12-17,137,89,43,34,28,26,137
134,134,Hạ Long,2014-12-18,127,77,37,37,28,32,127
135,135,Hạ Long,2014-12-19,140,72,48,34,28,27,140
136,136,Hạ Long,2014-12-20,152,87,46,38,29,30,152
137,137,Hạ Long,2014-12-21,160,77,50,30,27,27,160
138,138,Hạ Long,2014-12-22,157,84,31,43,26,31,157
139,139,Hạ Long,2014-12-23,164,78,29,37,27,32,164
140,140,Hạ Long,2014-12-24,160,73,24,36,25,31,160
141,141,Hạ Long,2014-12-25,148,39,17,27,23,35,148
142,142,Hạ Long,2014-12-26,102,22,22,22,23,36,102
143,143,Hạ Long,2014-12-27,65,0,0,0,0,0,65
144,144,Hạ Long,2016-01-23,0,0,11,0,9,90,90
145,145,Hạ Long,2016-01-24,0,0,26,0,8,86,86
146,146,Hạ Long,2016-01-25,0,0,26,0,11,89,89
147,147,Hạ Long,2016-01-26,0,0,23,0,8,87,87
148,148,Hạ Long,2016-01-27,0,0,8,0,9,90,90
149,149,Hạ Long,2016-01-28,0,0,1,0,9,94,94
150,150,Hạ Long,2016-02-06,0,0,44,0,17,95,95
151,151,Hạ Long,2016-02-07,0,0,84,0,15,94,94
152,152,Hạ Long,2016-02-08,0,0,64,0,14,88,88
153,153,Hạ Long,2016-02-19,0,0,25,0,15,92,92
154,154,Hạ Long,2016-02-20,0,0,13,0,15,92,92
155,155,Hạ Long,2016-02-22,0,0,6,0,14,98,98
156,156,Hạ Long,2016-02-23,0,0,15,0,13,92,92
157,157,Hạ Long,2016-02-24,0,0,20,0,12,89,89
158,158,Hạ Long,2016-02-25,0,0,24,0,12,89,89
159,159,Hạ Long,2016-02-26,0,0,25,0,12,88,88
160,160,Hạ Long,2016-02-27,0,0,21,0,16,89,89
161,161,Hạ Long,2016-02-28,0,0,29,0,17,91,91
162,162,Hạ Long,2016-02-29,0,0,48,0,17,93,93
163,163,Hạ Long,2016-03-01,0,0,53,0,21,92,92
164,164,Hạ Long,2016-03-04,0,0,12,0,16,93,93
165,165,Hạ Long,2016-03-05,0,0,9,0,18,93,93
166,166,Hạ Long,2016-03-16,0,30,0,0,0,0,30
167,167,Hạ Long,2016-03-17,91,0,2,0,10,19,91
168,168,Hạ Long,2016-04-03,0,56,3,0,11,10,56
169,169,Hạ Long,2016-04-04,133,45,5,0,12,13,133
170,170,Hạ Long,2016-04-05,119,45,14,0,12,35,119
171,171,Hạ Long,2016-04-06,109,53,14,0,12,6,109
172,172,Hạ Long,2016-04-07,94,55,6,0,12,19,94
173,173,Hạ Long,2016-04-08,135,0,0,0,0,0,135
174,174,Hạ Long,2016-09-12,0,0,0,0,39,11,39
175,175,Hạ Long,2016-09-13,0,0,16,0,0,0,16
176,176,Hạ Long,2016-11-23,0,0,0,0,10,17,17
177,177,Hạ Long,2016-11-24,0,0,6,0,10,16,16
178,178,Hạ Long,2016-11-25,0,0,9,0,10,15,15
179,179,Hạ Long,2016-11-26,0,0,15,0,10,16,16
180,180,Hạ Long,2016-11-27,0,0,17,0,10,18,18
181,181,Hạ Long,2016-11-28,0,0,18,0,10,18,18
182,182,Hạ Long,2016-11-29,0,0,17,0,11,16,17
183,183,Hạ Long,2016-11-30,0,0,22,0,10,15,22
184,184,Hạ Long,2016-12-01,0,0,17,0,10,19,19
185,185,Hạ Long,2016-12-02,0,0,18,0,10,18,18
186,186,Hạ Long,2016-12-03,0,0,15,0,10,21,21
187,187,Hạ Long,2016-12-04,0,0,14,0,11,21,21
188,188,Hạ Long,2016-12-05,0,0,13,9,17,19,19
189,189,Hạ Long,2016-12-06,0,0,39,0,11,20,39
190,190,Hạ Long,2016-12-07,0,0,20,0,11,19,20
191,191,Hạ Long,2016-12-08,0,0,17,0,10,20,20
192,192,Hạ Long,2016-12-09,0,0,20,0,9,20,20
193,193,Hạ Long,2016-12-10,0,0,13,0,0,0,13
194,194,Hạ Long,2017-06-08,0,27,15,0,4,0,27
195,195,Hạ Long,2017-06-09,52,10,26,0,5,0,52
196,196,Hạ Long,2017-06-10,32,0,0,0,0,0,32
197,197,Hạ Long,2017-06-21,0,36,14,0,9,0,36
198,198,Hạ Long,2017-06-22,68,42,21,0,9,0,68
199,199,Hạ Long,2017-06-23,77,33,22,0,10,0,77
200,200,Hạ Long,2017-06-24,60,23,20,0,10,0,60
201,201,Hạ Long,2017-06-25,50,20,19,0,11,0,50
202,202,Hạ Long,2017-06-26,48,21,19,0,12,0,48
203,203,Hạ Long,2017-06-27,50,20,21,0,12,0,50
204,204,Hạ Long,2017-06-28,48,13,13,0,14,0,48
205,205,Hạ Long,2017-06-29,42,12,20,0,14,0,42
206,206,Hạ Long,2017-06-30,40,16,20,0,13,0,40
207,207,Hạ Long,2017-07-01,41,18,21,0,15,0,41
208,208,Hạ Long,2017-07-02,52,24,23,0,15,0,52
209,209,Hạ Long,2017-07-03,59,14,22,0,17,0,59
210,210,Hạ Long,2017-07-04,42,16,22,0,17,0,42
211,211,Hạ Long,2017-07-05,42,13,21,0,18,0,42
212,212,Hạ Long,2017-07-06,40,0,0,0,0,0,40
213,213,Hạ Long,2017-07-09,0,15,15,0,19,0,19
214,214,Hạ Long,2017-07-10,41,11,22,0,20,0,41
215,215,Hạ Long,2017-07-11,35,17,22,0,19,0,35
216,216,Hạ Long,2017-07-12,42,11,23,0,20,0,42
217,217,Hạ Long,2017-07-13,32,9,27,0,21,0,32
218,218,Hạ Long,2017-07-14,30,0,0,0,0,0,30
219,219,Hạ Long,2018-09-09,0,0,0,0,500,0,500
220,220,Hạ Long,2018-09-10,0,0,0,0,500,0,500
221,221,Hạ Long,2018-09-11,0,0,0,0,500,0,500
222,222,Hạ Long,2018-09-12,0,0,0,0,500,0,500
223,223,Hạ Long,2018-09-13,0,0,0,0,500,0,500
224,224,Hạ Long,2018-09-14,0,0,0,0,500,0,500
225,225,Hạ Long,2018-09-15,0,0,0,0,500,0,500
226,226,Hạ Long,2018-09-16,0,0,0,0,500,0,500
227,227,Hạ Long,2018-09-17,0,0,0,0,500,0,500
228,228,Hạ Long,2018-09-18,0,0,0,0,500,0,500
229,229,Hạ Long,2018-09-19,0,0,0,0,500,0,500
230,230,Hạ Long,2018-09-20,0,0,0,0,500,0,500
231,231,Hạ Long,2018-11-06,0,0,0,0,500,0,500
232,232,Hạ Long,2018-11-07,0,0,0,0,500,0,500
233,233,Hạ Long,2018-11-08,0,0,0,0,500,0,500
234,234,Hạ Long,2018-11-09,0,0,0,0,500,0,500
235,235,Hạ Long,2018-11-10,0,0,0,0,500,0,500
236,236,Hạ Long,2018-11-11,0,0,0,0,500,0,500
237,237,Hạ Long,2018-11-12,0,0,0,0,500,0,500
238,238,Hạ Long,2018-11-13,0,0,0,0,500,0,500
239,239,Hạ Long,2018-11-14,0,0,0,0,500,0,500
240,240,Hạ Long,2018-11-15,0,0,0,0,500,0,500
241,241,Hạ Long,2018-11-16,0,0,0,0,500,0,500
242,242,Hạ Long,2018-11-17,0,0,0,0,500,0,500
243,243,Hạ Long,2018-11-18,0,0,0,0,500,0,500
244,244,Hạ Long,2018-11-19,0,0,0,0,500,0,500
245,245,Hạ Long,2018-11-20,0,0,0,0,500,0,500
246,246,Hạ Long,2018-11-21,0,0,0,0,500,0,500
247,247,Hạ Long,2018-11-22,0,0,0,0,500,0,500
248,248,Hạ Long,2018-11-23,0,0,0,0,500,0,500
249,249,Hạ Long,2018-11-24,0,0,0,0,500,0,500
250,250,Hạ Long,2018-11-25,0,0,0,0,500,0,500
251,251,Hạ Long,2018-11-26,0,0,0,0,500,0,500
252,252,Hạ Long,2018-11-27,0,0,0,0,500,0,500
253,253,Hạ Long,2018-11-28,0,0,0,0,500,0,500
254,254,Hạ Long,2018-11-29,0,0,0,0,500,0,500
255,255,Hạ Long,2018-11-30,0,0,0,0,500,0,500
256,256,Hạ Long,2018-12-01,0,0,0,0,500,0,500
257,257,Hạ Long,2018-12-03,0,0,0,0,500,0,500
258,258,Hạ Long,2018-12-04,0,0,0,0,500,0,500
259,259,Hạ Long,2018-12-05,0,0,0,0,500,0,500
260,260,Hạ Long,2018-12-06,0,0,0,0,500,0,500
261,261,Hạ Long,2018-12-07,0,0,0,0,500,0,500
262,262,Hạ Long,2018-12-08,0,0,0,0,500,0,500
263,263,Hạ Long,2018-12-09,0,0,0,0,500,0,500
264,264,Hạ Long,2018-12-10,0,0,0,0,500,0,500
265,265,Hạ Long,2018-12-11,0,0,0,0,500,0,500
266,266,Hạ Long,2018-12-12,0,0,0,0,500,0,500
267,267,Hạ Long,2018-12-13,0,0,0,0,500,0,500
268,268,Hạ Long,2018-12-14,0,0,0,0,500,0,500
269,269,Hạ Long,2018-12-15,0,0,0,0,500,0,500
270,270,Hạ Long,2019-01-25,0,0,0,0,500,0,500
271,271,Hạ Long,2019-01-26,0,0,0,0,500,0,500
272,272,Hạ Long,2019-01-27,0,0,0,0,500,0,500
273,273,Hạ Long,2019-01-28,0,0,0,0,500,0,500
274,274,Hạ Long,2019-01-29,0,0,0,0,500,0,500
275,275,Hạ Long,2019-01-30,0,0,0,0,500,0,500
276,276,Hạ Long,2019-01-31,0,0,0,0,500,0,500
277,277,Hạ Long,2019-02-01,0,0,0,0,500,0,500
278,278,Hạ Long,2019-02-02,0,0,0,0,500,0,500
279,279,Hạ Long,2019-02-03,0,0,0,0,500,0,500
280,280,Hạ Long,2019-02-04,0,0,0,0,500,0,500
281,281,Hạ Long,2019-02-05,0,0,0,0,500,0,500
282,282,Hạ Long,2019-02-06,0,0,0,0,500,0,500
283,283,Hạ Long,2019-02-07,0,0,0,0,500,0,500
284,284,Hạ Long,2019-02-08,0,0,0,0,500,0,500
285,285,Hạ Long,2019-02-09,0,0,0,0,500,0,500
286,286,Hạ Long,2019-02-10,0,0,0,0,500,0,500
287,287,Hạ Long,2019-02-11,0,0,0,0,500,0,500
288,288,Hạ Long,2019-02-12,0,0,0,0,500,0,500
289,289,Hạ Long,2019-02-13,0,0,0,0,500,0,500
290,290,Hạ Long,2019-02-14,0,0,0,0,500,0,500
291,291,Hạ Long,2019-02-15,0,0,0,0,500,0,500
292,292,Hạ Long,2019-03-03,0,0,0,0,500,0,500
293,293,Hạ Long,2019-03-04,0,0,0,0,500,0,500
294,294,Hạ Long,2019-03-05,0,0,0,0,500,0,500
295,295,Hạ Long,2019-03-06,0,0,0,0,500,0,500
296,296,Hạ Long,2019-03-07,0,0,0,0,500,0,500
297,297,Hạ Long,2019-03-08,0,0,0,0,500,0,500
298,298,Hạ Long,2019-03-09,0,0,0,0,500,0,500
299,299,Hạ Long,2019-03-12,0,0,0,0,500,0,500
300,300,Hạ Long,2019-03-14,0,0,0,0,500,0,500
301,301,Hạ Long,2019-03-15,0,0,0,0,500,0,500
302,302,Hạ Long,2019-03-16,0,0,0,0,500,0,500
303,303,Hạ Long,2019-03-17,0,0,0,0,500,0,500
304,304,Hạ Long,2019-03-18,0,0,0,0,500,0,500
305,305,Hạ Long,2019-03-20,0,0,0,0,500,0,500
306,306,Hạ Long,2019-03-21,0,0,0,0,500,0,500
307,307,Hạ Long,2019-03-22,0,0,0,0,500,0,500
308,308,Hạ Long,2019-03-23,0,0,0,0,500,0,500
309,309,Hạ Long,2019-03-24,0,0,0,0,500,0,500
310,310,Hạ Long,2019-03-25,0,0,0,0,500,0,500
311,311,Hạ Long,2019-03-26,0,0,0,0,500,0,500
312,312,Hạ Long,2019-03-27,0,0,0,0,500,0,500
313,313,Hạ Long,2019-03-28,0,0,0,0,500,0,500
314,314,Hạ Long,2019-03-29,0,0,0,0,500,0,500
315,315,Hạ Long,2019-03-30,0,0,0,0,500,0,500
316,316,Hạ Long,2019-05-27,0,0,10,27,0,0,27
317,317,Hạ Long,2019-05-28,0,0,14,22,0,0,22
318,318,Hạ Long,2019-05-29,0,0,14,10,0,0,14
319,319,Hạ Long,2019-05-30,0,0,5,2,0,0,5
320,320,Hạ Long,2019-05-31,0,0,8,2,0,0,8
321,321,Hạ Long,2019-06-01,0,0,22,3,0,0,22
322,322,Hạ Long,2019-06-02,0,0,28,3,0,0,28
323,323,Hạ Long,2019-06-03,0,0,20,3,0,0,20
324,324,Hạ Long,2019-06-04,0,0,16,2,0,0,16
325,325,Hạ Long,2019-06-05,0,0,0,2,0,0,2
326,326,Hạ Long,2019-06-06,0,0,0,3,0,0,3
327,327,Hạ Long,2019-06-07,0,0,11,2,0,0,11
328,328,Hạ Long,2019-06-08,0,0,18,3,0,0,18
329,329,Hạ Long,2019-06-09,0,0,18,2,0,0,18
330,330,Hạ Long,2019-06-10,0,0,55,0,0,0,55
331,331,Hạ Long,2019-06-11,0,0,26,0,0,0,26
332,332,Hạ Long,2019-06-12,0,0,10,0,0,0,10
333,333,Hạ Long,2019-06-13,0,0,10,0,0,0,10
334,334,Hạ Long,2019-06-14,0,0,11,0,0,0,11
335,335,Hạ Long,2019-06-15,0,0,8,0,0,0,8
336,336,Hạ Long,2019-06-16,0,0,9,0,0,0,9
337,337,Hạ Long,2019-06-17,0,0,0,0,0,0,0
338,338,Hạ Long,2019-06-18,0,0,13,0,0,0,13
339,339,Hạ Long,2019-06-19,0,0,15,0,0,0,15
340,340,Hạ Long,2019-06-20,0,0,16,0,0,0,16
341,341,Hạ Long,2019-06-21,0,0,25,0,0,0,25
342,342,Hạ Long,2019-06-22,0,0,35,0,0,0,35
343,343,Hạ Long,2019-06-23,0,0,11,0,0,0,11
344,344,Hạ Long,2019-06-24,0,0,24,0,0,0,24
345,345,Hạ Long,2019-06-25,0,0,13,0,0,0,13
346,346,Hạ Long,2019-06-26,0,0,0,0,0,0,0
347,347,Hạ Long,2019-06-27,0,5,24,5,0,0,24
348,348,Hạ Long,2019-06-28,8,10,32,10,0,0,32
349,349,Hạ Long,2019-06-29,16,11,29,14,0,0,29
350,350,Hạ Long,2019-06-30,21,12,18,10,0,0,21
351,351,Hạ Long,2019-07-01,25,29,25,13,0,0,29
352,352,Hạ Long,2019-07-02,48,20,16,11,0,0,48
353,353,Hạ Long,2019-07-03,32,13,20,4,0,0,32
354,354,Hạ Long,2019-07-04,22,11,20,7,0,0,22
355,355,Hạ Long,2019-07-05,20,10,28,8,0,0,28
356,356,Hạ Long,2019-07-06,20,10,26,9,0,0,26
357,357,Hạ Long,2019-07-07,19,11,28,8,0,0,28
358,358,Hạ Long,2019-07-08,20,12,25,10,0,0,25
359,359,Hạ Long,2019-07-09,26,16,14,14,0,0,26
360,360,Hạ Long,2019-07-10,31,13,23,14,0,0,31
361,361,Hạ Long,2019-07-11,28,14,22,10,0,0,28
362,362,Hạ Long,2019-07-12,26,17,25,10,0,0,26
363,363,Hạ Long,2019-07-13,36,17,28,14,0,0,36
364,364,Hạ Long,2019-07-14,34,15,19,12,0,0,34
365,365,Hạ Long,2019-07-15,33,12,20,8,0,0,33
366,366,Hạ Long,2019-07-16,27,14,17,7,0,0,27
367,367,Hạ Long,2019-07-17,28,13,21,5,0,0,28
368,368,Hạ Long,2019-07-18,30,18,31,5,0,0,31
369,369,Hạ Long,2019-07-19,41,16,20,6,0,0,41
370,370,Hạ Long,2019-07-20,28,20,18,4,0,0,28
371,371,Hạ Long,2019-07-21,42,13,11,3,0,0,42
372,372,Hạ Long,2019-07-22,26,13,10,3,0,0,26
373,373,Hạ Long,2019-07-23,21,14,9,2,0,0,21
374,374,Hạ Long,2019-07-24,24,8,5,2,0,0,24
375,375,Hạ Long,2019-07-25,19,0,0,0,0,0,19
376,376,Hạ Long,2019-07-27,0,10,11,4,0,0,11
377,377,Hạ Long,2019-07-28,16,10,14,4,0,0,16
378,378,Hạ Long,2019-07-29,21,11,12,3,0,0,21
379,379,Hạ Long,2019-07-30,24,14,15,3,0,0,24
380,380,Hạ Long,2019-07-31,22,11,12,6,0,0,22
381,381,Hạ Long,2019-08-01,26,10,10,7,0,0,26
382,382,Hạ Long,2019-08-02,27,4,11,9,0,0,27
383,383,Hạ Long,2019-08-03,12,5,13,13,0,0,13
384,384,Hạ Long,2019-08-04,14,9,12,15,0,0,15
385,385,Hạ Long,2019-08-05,22,13,18,11,0,0,22
386,386,Hạ Long,2019-08-06,29,18,42,11,0,0,42
387,387,Hạ Long,2019-08-07,43,24,34,26,0,0,43
388,388,Hạ Long,2019-08-08,55,18,30,29,0,0,55
389,389,Hạ Long,2019-08-09,42,15,51,28,0,0,51
390,390,Hạ Long,2019-08-10,35,8,32,21,0,0,35
391,391,Hạ Long,2019-08-11,16,8,37,25,0,0,37
392,392,Hạ Long,2019-08-12,12,11,48,26,0,0,48
393,393,Hạ Long,2019-08-13,22,22,30,32,0,0,32
394,394,Hạ Long,2019-08-14,37,32,27,36,0,0,37
395,395,Hạ Long,2019-08-15,77,30,100,32,0,0,100
396,396,Hạ Long,2019-08-16,77,20,58,26,0,0,77
397,397,Hạ Long,2019-08-17,36,16,81,30,0,0,81
398,398,Hạ Long,2019-08-18,32,28,268,36,0,0,268
399,399,Hạ Long,2019-08-19,62,26,44,29,0,0,62
400,400,Hạ Long,2019-08-20,70,15,15,29,0,0,70
401,401,Hạ Long,2019-08-21,33,12,17,30,0,0,33
402,402,Hạ Long,2019-08-22,27,20,10,23,0,0,27
403,403,Hạ Long,2019-08-23,47,18,22,18,0,0,47
404,404,Hạ Long,2019-08-24,40,23,56,18,0,0,56
405,405,Hạ Long,2019-08-25,56,33,29,18,0,0,56
406,406,Hạ Long,2019-08-26,90,19,8,19,0,0,90
407,407,Hạ Long,2019-08-27,46,15,10,19,0,0,46
408,408,Hạ Long,2019-08-28,30,23,14,19,0,0,30
409,409,Hạ Long,2019-08-29,39,11,5,17,0,0,39
410,410,Hạ Long,2019-08-30,26,5,8,17,0,0,26
411,411,Hạ Long,2019-08-31,13,5,6,15,0,0,15
412,412,Hạ Long,2019-09-01,13,0,0,0,0,0,13
413,413,Hạ Long,2019-09-02,0,14,12,18,0,0,18
414,414,Hạ Long,2019-09-03,24,17,19,17,0,0,24
415,415,Hạ Long,2019-09-04,34,22,30,18,0,0,34
416,416,Hạ Long,2019-09-05,45,28,49,18,0,0,49
417,417,Hạ Long,2019-09-06,68,32,33,17,0,0,68
418,418,Hạ Long,2019-09-07,84,25,19,18,0,0,84
419,419,Hạ Long,2019-09-08,68,18,19,18,0,0,68
420,420,Hạ Long,2019-09-09,44,22,15,17,0,0,44
421,421,Hạ Long,2019-09-10,50,14,5,19,0,0,50
422,422,Hạ Long,2019-09-11,28,15,22,19,0,0,28
423,423,Hạ Long,2019-09-12,34,19,21,19,0,0,34
424,424,Hạ Long,2019-09-13,42,16,34,19,0,0,42
425,425,Hạ Long,2019-09-14,37,33,32,19,0,0,37
426,426,Hạ Long,2019-09-15,86,37,23,18,0,0,86
427,427,Hạ Long,2019-09-16,99,0,0,0,0,0,99
428,428,Hạ Long,2019-09-23,0,67,20,23,0,0,67
429,429,Hạ Long,2019-09-24,66,38,65,20,0,0,66
430,430,Hạ Long,2019-09-25,61,31,64,20,0,0,64
431,431,Hạ Long,2019-09-26,60,38,64,22,0,0,64
432,432,Hạ Long,2019-09-27,69,34,85,20,0,0,85
433,433,Hạ Long,2019-09-28,72,36,97,19,0,0,97
