date,min,max,median,q1,q3,stdev,count
2022-12-02T00:00:00.000Z,0.5,21,4.4,2.8,5.85,2.866,573
2022-12-03T00:00:00.000Z,0,337,7.4,3.5,13,25.508,655
2022-12-04T00:00:00.000Z,2.2,65.5,7.3,4.84,13.8,8.364,664
2022-12-05T00:00:00.000Z,3,38.3,21.9,14.5,29.2,8.003,657
2022-12-06T00:00:00.000Z,12.4,84.7,18.6,17.1,20.75,7.122,664
2022-12-07T00:00:00.000Z,3.8,54.7,16.3,11.6,20.1,6.469,646
2022-12-08T00:00:00.000Z,4.4,76,9.5,7.8,13.7,10.094,663
2022-12-09T00:00:00.000Z,7.2,51.8,17.4,14.2,22.6,7.188,671
2022-12-10T00:00:00.000Z,12.3,81.7,21.7,17.5,34.9,12.101,457
2022-12-11T00:00:00.000Z,27.9,69.6,40,38.1,43.3,7.151,393
2022-12-12T00:00:00.000Z,33.7,136.5,51.45,46.5,57.5,9.548,658
2022-12-13T00:00:00.000Z,44.9,70.1,55.1,52.8,59.4,4.607,667
2022-12-14T00:00:00.000Z,43.8,84.8,51.6,49.4,55.8,6.512,654
2022-12-15T00:00:00.000Z,38,196.6,61.6,45.3,67.34,15.704,668
2022-12-16T00:00:00.000Z,20.5,221.8,50.1,36.9,58.25,16.96,685
2022-12-17T00:00:00.000Z,3.2,45.7,8.5,6.4,20.6,7.854,662
2022-12-18T00:00:00.000Z,2.2,44.1,19.3,8.3,25.45,8.931,673
2022-12-19T00:00:00.000Z,12.8,59.2,22.1,19.35,27.75,6.832,661
2022-12-20T00:00:00.000Z,8.9,91.6,31.3,17.55,44.8,15.707,668
2022-12-21T00:00:00.000Z,1.9,73.5,13.5,9.25,40.54,16.935,641
2022-12-22T00:00:00.000Z,14.5,136.5,54.65,46.25,57.3,14.78,308
2022-12-23T00:00:00.000Z,15,83.5,45.6,29.4,60.4,17.364,527
2022-12-24T00:00:00.000Z,14,121.4,24.6,21,44.4,16.848,642
2022-12-25T00:00:00.000Z,7.8,167.8,18.25,11.9,37.9,20.874,650
2022-12-26T00:00:00.000Z,10.4,50.3,21.4,17.7,27.2,7.798,667
2022-12-27T00:00:00.000Z,8.1,79.7,23.7,17.8,33.4,11.506,667
2022-12-28T00:00:00.000Z,2.9,62,18.89,12,24.6,10.113,639
2022-12-29T00:00:00.000Z,2.3,91,36.25,10.19,58.8,23.63,640
2022-12-30T00:00:00.000Z,11.5,85.8,51.9,46.5,57.7,13.203,650
2022-12-31T00:00:00.000Z,30.6,121.2,48.9,44.6,54,8.64,675
2023-01-01T00:00:00.000Z,16.7,85.6,36.4,20.65,49.35,14.915,657
2023-01-02T00:00:00.000Z,0.1,63.2,11.6,4.2,18.4,11.151,641
2023-01-03T00:00:00.000Z,2.1,42.9,13.35,8.5,19.8,9.563,662
2023-01-04T00:00:00.000Z,1.5,51.4,15,7.2,21.8,10.165,638
2023-01-05T00:00:00.000Z,12.8,103,21,18.9,24.3,9.679,651
2023-01-06T00:00:00.000Z,13.3,165.6,33.5,19.9,45.1,15.41,651
2023-01-07T00:00:00.000Z,14.9,83.1,22.8,19.8,30.2,11.478,671
2023-01-08T00:00:00.000Z,6.3,111.6,21.8,12.7,33.7,15.768,667
2023-01-09T00:00:00.000Z,0.3,55.6,11.7,5.25,20.1,12.033,649
2023-01-10T00:00:00.000Z,5.7,82.4,53.25,21.3,59.3,20.656,636
2023-01-11T00:00:00.000Z,4.6,89.2,27.35,22,44.8,19.078,640
2023-01-12T00:00:00.000Z,9.6,133.5,37.6,27.5,47.55,16.813,632
2023-01-13T00:00:00.000Z,23.4,329.8,59.75,41.6,73.9,25.991,678
2023-01-14T00:00:00.000Z,17.3,139.5,61.85,39.2,69.8,20.766,662
2023-01-15T00:00:00.000Z,19.8,452.2,52.65,47.9,62,30.877,634
2023-01-16T00:00:00.000Z,2,90,19.25,11.5,33,15.41,668
2023-01-17T00:00:00.000Z,0.6,59.7,11,5.9,17.45,10.944,641
2023-01-18T00:00:00.000Z,5.3,134.9,28.35,19.7,37,17.991,636
2023-01-19T00:00:00.000Z,17.5,447.2,39.5,30.85,57.9,23.253,684
2023-01-20T00:00:00.000Z,16.9,114.5,45,35.1,50,13.861,674
2023-01-21T00:00:00.000Z,28.2,310.4,65.55,45.6,84.7,29.035,658
2023-01-22T00:00:00.000Z,21.3,127.9,57.5,50.1,61.5,13.696,671
2023-01-23T00:00:00.000Z,5.4,241.7,36.7,23.25,45.2,16.542,681
2023-01-24T00:00:00.000Z,0,59.4,24.9,5.2,40.2,17.638,642
2023-01-25T00:00:00.000Z,7.5,74.3,23.95,20.14,28.45,11.274,676
2023-01-26T00:00:00.000Z,17.3,48.8,34.2,25.25,39.54,8.032,665
2023-01-27T00:00:00.000Z,0,43.9,13.4,7.7,18.1,10.14,618
2023-01-28T00:00:00.000Z,0.2,81.2,9.8,2.4,36.04,18.821,641
2023-01-29T00:00:00.000Z,23.8,86.7,40.15,36,44.4,8.227,686
2023-01-30T00:00:00.000Z,33.9,88.3,42.2,39.5,47.35,7.291,653
2023-01-31T00:00:00.000Z,23.6,326.4,46.4,38.85,58.35,32.43,645
2023-02-01T00:00:00.000Z,17.1,157.4,52.6,34.9,61.4,18.906,647
2023-02-02T00:00:00.000Z,24.4,79.2,43.6,37.6,56.4,11.427,659
2023-02-03T00:00:00.000Z,4.5,155.6,26.8,8.6,37.95,18.352,665
2023-02-04T00:00:00.000Z,3.6,57,13.1,9.9,19.7,10.769,680
2023-02-05T00:00:00.000Z,3.2,80.4,18.5,10.9,30.8,12.603,650
2023-02-06T00:00:00.000Z,4.8,75.3,30.6,19.1,37.1,12.462,671
2023-02-07T00:00:00.000Z,8.5,279.6,30.5,24.9,39.6,22.954,659
2023-02-08T00:00:00.000Z,10.8,125,20.1,16.6,27.9,13.696,647
2023-02-09T00:00:00.000Z,7.3,78.4,20.5,15.8,29,11.53,663
2023-02-10T00:00:00.000Z,15,210,34.54,24.7,42.45,13.248,664
2023-02-11T00:00:00.000Z,14.1,67.9,44.2,29.6,49.1,13.257,650
2023-02-12T00:00:00.000Z,19.6,168,57.65,42.9,61.25,16.888,648
2023-02-13T00:00:00.000Z,21.1,132.9,53.65,47.7,60.9,13.608,650
2023-02-14T00:00:00.000Z,5.1,273.4,24.9,12.7,54.25,31.857,656
2023-02-15T00:00:00.000Z,1.7,228.3,33.7,10.19,39.7,24.71,663
2023-02-16T00:00:00.000Z,22.6,86.1,38.2,34.45,42,7.753,660
2023-02-17T00:00:00.000Z,8.8,155.6,26.1,20.7,38.29,17.131,671
2023-02-18T00:00:00.000Z,12,125.3,29.7,20.6,43.4,13.455,665
