date,median
2023-09-07,40.33
2023-09-08,22.67
2023-09-09,43.55
2023-09-10,43.97
2023-09-18,29.59
2023-09-19,17.07
2023-09-20,17.18
2023-09-21,18.73
2023-09-22,19.37
2023-09-23,17.26
2023-09-24,34.17
2023-09-25,35.58
2023-09-26,28.25
2023-09-27,19.38
2023-09-28,32.2
2023-09-29,47.17
2023-09-30,54.58
2023-10-01,28.42
2023-10-02,32.78
2023-10-03,37.42
2023-10-04,41.45
2023-10-05,38.08
2023-10-06,38.56
2023-10-07,17.02
2023-10-08,16.2
2023-10-09,17.73
2023-10-10,16.27
2023-10-11,20.85
2023-10-12,31.64
2023-10-13,47.09
2023-10-14,29.8
2023-10-15,29.53
2023-10-16,59.22
2023-10-17,74.97
2023-10-18,94.13
2023-10-19,28.73
2023-10-20,21.25
2023-10-21,20.88
2023-10-22,36.34
2023-10-23,49.24
2023-10-24,87.04
2023-10-25,51.24
2023-10-26,54.04
2023-10-27,46.8
2023-10-28,40.1
2023-10-29,26.58
2023-10-30,28.13
2023-10-31,44.8
2023-11-01,66.06
2023-11-02,79.06
2023-11-03,39.78
2023-11-04,28.95
2023-11-05,35.13
2023-11-06,23.13
2023-11-07,41.73
2023-11-08,58.81
2023-11-09,43.44
2023-11-10,34.1
2023-11-11,33.42
2023-11-12,23.85
2023-11-13,11.63
2023-11-14,21.7
2023-11-15,50.12
2023-11-16,13.6
2023-11-17,43.7
2023-11-18,69.83
2023-11-19,68.23
2023-11-20,88.68
2023-11-21,71.43
2023-11-22,115.11
2023-11-23,62.55
2023-11-24,90.73
2023-11-25,119.6
