date,min,max,median,q1,q3,stdev,count
2022-11-06T00:00:00.000Z,123,432,207,162,346,99.456,22
2022-11-07T00:00:00.000Z,158,462,241,175.5,287,82.613,24
2022-11-08T00:00:00.000Z,117,416,214.5,148,288,83.229,24
2022-11-09T00:00:00.000Z,84,276,117.5,104,216.5,63.326,24
2022-11-10T00:00:00.000Z,116,305,165.5,131,213.5,53.724,24
2022-11-11T00:00:00.000Z,44,269,110.5,71,193.5,64.76,20
2022-11-12T00:00:00.000Z,44,177,60.5,52,84.5,35.092,24
2022-11-13T00:00:00.000Z,66,161,100,85.5,130.5,28.219,24
2022-11-14T00:00:00.000Z,85,569,165.5,120.5,185.5,118.193,24
2022-11-15T00:00:00.000Z,34,200,77.5,58,117,41.548,24
2022-11-16T00:00:00.000Z,22,148,39,30,75,35.835,23
2022-11-17T00:00:00.000Z,20,84,47,28.5,56.5,16.114,24
2022-11-18T00:00:00.000Z,32,132,55.5,42.5,74,23.795,24
2022-11-19T00:00:00.000Z,26,136,64,52.5,83,27.258,24
2022-11-20T00:00:00.000Z,28,206,92,41.5,115.5,45.502,24
2022-11-21T00:00:00.000Z,89,390,182,114,214.5,73.282,24
2022-11-22T00:00:00.000Z,93,289,185,142,215.5,58.051,24
2022-11-23T00:00:00.000Z,76,220,119,101.5,154.5,37.508,17
2022-12-06T00:00:00.000Z,69,265,188.5,106,235,63.767,18
2022-12-07T00:00:00.000Z,128,248,171,147,199,28.543,21
2022-12-08T00:00:00.000Z,79,259,144,113,192,45.712,23
2022-12-09T00:00:00.000Z,82,257,127.5,109.5,159,40.028,24
2022-12-10T00:00:00.000Z,69,228,127,88,155,43.881,24
2022-12-11T00:00:00.000Z,86,276,195.5,129,211,53.221,24
2022-12-12T00:00:00.000Z,98,340,221,139.5,262,71.432,24
2022-12-13T00:00:00.000Z,89,366,239.5,124.5,331.5,95.952,24
2022-12-14T00:00:00.000Z,85,368,229,129,343.5,104.5,24
2022-12-15T00:00:00.000Z,122,449,204,156,343,95.721,23
2022-12-16T00:00:00.000Z,89,707,274.5,214.5,441,174.276,24
2022-12-17T00:00:00.000Z,39,239,85,60,99.5,51.193,24
2022-12-18T00:00:00.000Z,41,338,150,70,271,105.797,24
2022-12-19T00:00:00.000Z,103,429,226,171,313,97.424,23
2022-12-20T00:00:00.000Z,180,558,343,272,456.5,102.456,24
2022-12-21T00:00:00.000Z,131,581,345.5,184.5,403,125.28,24
2022-12-22T00:00:00.000Z,161,445,226,193,354.5,88.559,24
2022-12-23T00:00:00.000Z,62,506,129.5,103.5,167,96.754,24
2022-12-24T00:00:00.000Z,93,422,208.5,139.5,244,84.998,24
2022-12-25T00:00:00.000Z,83,446,145,135.5,208,100.112,24
2022-12-26T00:00:00.000Z,146,470,254,193,381,105.231,24
2022-12-27T00:00:00.000Z,79,406,144.5,136,179,87.039,24
2022-12-28T00:00:00.000Z,25,208,66.5,40,140.5,56.389,24
2022-12-29T00:00:00.000Z,61,320,114,89,122,52.561,19
2022-12-30T00:00:00.000Z,69,205,126,100,173,40.503,19
2022-12-31T00:00:00.000Z,77,274,214,95,248,67.266,23
2023-01-01T00:00:00.000Z,122,392,159,131,297,95.949,14
2023-01-02T00:00:00.000Z,95,157,116,109.5,129.5,16.265,17
