date,min,max,median,q1,q3,stdev,count
2020-04-04T00:00:00.000Z,5.78,43.46,10.39,8.64,15.34,9.88,320
2020-04-05T00:00:00.000Z,3.65,19.05,6.88,4.96,15.54,5.161,487
2020-04-06T00:00:00.000Z,13.29,28.38,19.55,18.01,22.88,3.196,487
2020-04-07T00:00:00.000Z,26.8,105.24,57.44,33.29,79.22,25.228,411
2020-04-08T00:00:00.000Z,70.73,125.14,91.82,78.15,105.7,15.572,450
2020-04-09T00:00:00.000Z,64.26,136.52,88.38,72.13,101.98,19.053,432
2020-04-10T00:00:00.000Z,40.17,78.97,58.01,51.6,65.89,10.32,476
2020-04-11T00:00:00.000Z,8.69,83.44,43.19,18.51,61.59,22.805,144
2020-04-12T00:00:00.000Z,6.8,26.34,12.74,8.94,19.28,5.398,520
2020-04-13T00:00:00.000Z,13.07,42.6,22.57,17.6,31.64,8.627,524
2020-04-14T00:00:00.000Z,25.22,91.25,39.2,30.38,53.95,18.216,497
2020-04-15T00:00:00.000Z,40.49,93.95,61.71,54.58,71.75,12.598,445
2020-04-16T00:00:00.000Z,29.96,100.71,45.05,39.64,83.01,22.907,459
2020-04-17T00:00:00.000Z,23.72,51.11,33.9,28.89,40.18,6.228,502
2020-04-18T00:00:00.000Z,29.62,90.53,48.77,43.6,53.71,12.218,522
2020-04-19T00:00:00.000Z,15.92,158.37,43.16,19.42,75.06,37.925,507
2020-04-20T00:00:00.000Z,14.96,48.94,27.22,23.44,37,9.429,444
2020-04-21T00:00:00.000Z,20.92,76.91,35.75,27.99,58.68,16.776,351
2020-04-22T00:00:00.000Z,7.9,34.88,17.03,10.8,20.82,6.31,402
2020-04-23T00:00:00.000Z,5.14,18.05,7.19,6.34,8.74,2.866,435
2020-04-24T00:00:00.000Z,8.52,25.8,18.86,13.93,23.03,4.875,463
2020-04-25T00:00:00.000Z,17.92,30.86,21.1,20.02,22.36,1.88,406
2020-04-26T00:00:00.000Z,13,110.95,18.46,15.42,33.49,25.254,456
2020-04-27T00:00:00.000Z,10.3,49.53,20.67,14.77,30.58,11.377,465
2020-04-28T00:00:00.000Z,29.12,100.97,75.58,43.91,83.94,21.907,370
2020-04-29T00:00:00.000Z,28.5,97.54,44.49,38.97,83.14,23.721,475
2020-04-30T00:00:00.000Z,28.3,71.51,41.61,38.54,52.98,9.91,498
2020-05-01T00:00:00.000Z,14.67,77.92,35.72,23.92,58.64,18.079,508
2020-05-02T00:00:00.000Z,10.92,77.4,20.22,14.54,42.95,18.228,506
2020-05-03T00:00:00.000Z,15.95,55.58,35.83,20.95,47.24,12.918,515
2020-05-04T00:00:00.000Z,16.98,40.06,27.96,22.46,30.62,5.501,491
2020-05-05T00:00:00.000Z,8.3,60.04,25.29,11.73,34.4,15.67,464
2020-05-06T00:00:00.000Z,7.43,41,17.07,13.49,26.34,8.479,538
2020-05-07T00:00:00.000Z,9.6,60.45,22.71,18.78,40.6,13.615,359
2020-05-08T00:00:00.000Z,6.34,37.47,17.3,11.71,22.63,8.475,324
2020-05-09T00:00:00.000Z,14.77,72.12,41.72,23.25,53.03,16.502,287
2020-05-10T00:00:00.000Z,14.14,32.14,21.67,17.67,25.89,4.997,230
2020-05-11T00:00:00.000Z,10.35,41.38,18.98,14.62,32.19,10.192,330
2020-05-12T00:00:00.000Z,8.32,24.92,17.07,13.82,19.02,4.148,440
2020-05-13T00:00:00.000Z,3.72,38.11,11.94,5.35,16.3,7.099,411
2020-05-14T00:00:00.000Z,4.3,15.14,9.06,5.64,11.07,3.265,434
