date,min,max,median,q1,q3,stdev,count
2022-11-29T00:00:00.000Z,14.4,26.2,20.39,17.8,22,2.835,379
2022-11-30T00:00:00.000Z,17.7,23.8,20.65,19.85,21.7,1.399,72
2022-12-12T00:00:00.000Z,72.3,160.4,104.35,89.15,120.7,20.215,296
2022-12-13T00:00:00.000Z,35.2,114,68.84,45,84.9,22.533,682
2022-12-14T00:00:00.000Z,31.4,152.8,81.59,36.7,109.3,36.517,662
2022-12-15T00:00:00.000Z,45,185.8,81.4,68.95,100.8,29.121,665
2022-12-16T00:00:00.000Z,39.9,177.4,97.55,56.3,140.4,42.555,670
2022-12-17T00:00:00.000Z,20.8,103.1,31,24.4,36.8,11.548,595
2022-12-18T00:00:00.000Z,21.7,152.2,73.75,28.5,97.6,36.817,654
2022-12-19T00:00:00.000Z,41.6,219.7,63.2,53.2,95.9,35.255,618
2022-12-20T00:00:00.000Z,49.6,220.5,90.45,65.9,138.6,39.396,648
2022-12-21T00:00:00.000Z,46.2,166.1,93,68.3,122.2,31.576,649
2022-12-22T00:00:00.000Z,38.7,145.3,75.84,56.9,106.4,30.008,642
2022-12-23T00:00:00.000Z,26.1,168,41.7,31.9,61.95,32.651,596
2022-12-24T00:00:00.000Z,44.7,242.4,58.85,51.2,85.8,44.8,614
2022-12-25T00:00:00.000Z,28,169.7,41.2,34.9,74.34,35.423,632
2022-12-26T00:00:00.000Z,42.8,250.5,114.4,98.2,156.4,41.304,638
2022-12-27T00:00:00.000Z,23.6,72.9,42.7,38.3,49.35,8.952,593
2022-12-28T00:00:00.000Z,19.4,117.7,26.2,22.5,36.7,26.703,574
2022-12-29T00:00:00.000Z,28,54.5,33.3,31.8,35.6,3.773,615
2022-12-30T00:00:00.000Z,28.1,82.4,47,32.1,60.8,15.102,623
2022-12-31T00:00:00.000Z,37.3,113.1,57.4,47.1,72.09,14.562,659
2023-01-01T00:00:00.000Z,37.4,140.6,74.9,55.4,99.3,25.876,647
2023-01-02T00:00:00.000Z,37.8,117.8,53.5,46.65,70.3,18.757,641
2023-01-03T00:00:00.000Z,33.1,134.3,70.59,43.6,91.7,28.738,655
2023-01-04T00:00:00.000Z,44.5,133.3,64.2,58.9,70.45,15.842,624
2023-01-05T00:00:00.000Z,33.5,99.7,52.75,44.5,69.59,15.477,644
2023-01-06T00:00:00.000Z,30.8,57.7,38.6,35.6,46.2,5.919,595
2023-01-07T00:00:00.000Z,29.9,198.8,65.5,53.1,115.5,35.599,651
2023-01-08T00:00:00.000Z,45.6,126.2,81.5,57.6,91.9,21.842,649
2023-01-09T00:00:00.000Z,69.9,162.4,106.45,93.3,113.7,16.441,654
2023-01-10T00:00:00.000Z,49.5,151.8,71.7,63.05,83.05,24.916,657
2023-01-11T00:00:00.000Z,19.4,80.3,48.5,29,57.2,15.44,642
2023-01-12T00:00:00.000Z,27.7,51.8,34.6,32.4,36.9,4.179,641
2023-01-13T00:00:00.000Z,31,88.1,41.8,36.35,50.35,11.01,644
2023-01-14T00:00:00.000Z,31.7,136.4,51.6,40.7,73.59,26.51,658
2023-01-15T00:00:00.000Z,14.3,87.3,28.85,20.45,33.75,17.897,644
2023-01-16T00:00:00.000Z,20,72.1,33.7,29.4,41.5,10.212,640
2023-01-17T00:00:00.000Z,34.6,72.2,42.2,38,52.7,8.829,645
2023-01-18T00:00:00.000Z,33.2,150.8,73.3,39.2,101.1,35.193,639
2023-01-19T00:00:00.000Z,51.7,160.3,80.2,64.1,120.2,30.555,667
2023-01-20T00:00:00.000Z,66.4,186.3,133.85,109.5,161.7,32.469,662
2023-01-21T00:00:00.000Z,55.3,230.1,106,83.2,124.3,33.899,667
2023-01-22T00:00:00.000Z,64.9,146.3,106,100.3,117.2,16.361,670
2023-01-23T00:00:00.000Z,23.6,113.4,37.2,34.2,46.75,20.292,657
2023-01-24T00:00:00.000Z,24.2,76.8,32.3,27.5,42.2,8.573,607
2023-01-25T00:00:00.000Z,35.6,57.5,44.8,41.8,49.15,4.588,629
2023-01-26T00:00:00.000Z,33.1,99.2,58.6,52.8,72.7,14.078,640
2023-01-27T00:00:00.000Z,29.4,85.4,45.6,42.45,54.25,11.578,648
2023-01-28T00:00:00.000Z,28.4,170.9,52.1,32.7,65.84,18.007,624
2023-01-29T00:00:00.000Z,36.2,147.8,76.7,49.9,108.5,32.978,665
2023-01-30T00:00:00.000Z,52.6,143.3,88.7,65.65,105.7,23.182,669
2023-01-31T00:00:00.000Z,29.9,147.3,52.1,45.85,62.6,29.97,633
2023-02-01T00:00:00.000Z,31.6,100.3,47.9,35.2,65.7,18.678,599
