date,min,max,median,q1,q3,stdev,count
2022-11-19T00:00:00.000Z,44.5,89.6,55.6,51.7,58.8,7.983,51
2022-11-20T00:00:00.000Z,49.3,180,60.5,54.6,69.8,19.723,47
2022-11-21T00:00:00.000Z,63.7,68.5,66.09,63.7,68.5,2.4,2
2022-11-22T00:00:00.000Z,61.1,108.4,64.25,63,67.2,13.569,10
2022-11-23T00:00:00.000Z,6,375.1,26.9,19.45,36.29,22.598,664
2022-11-24T00:00:00.000Z,8.2,91.7,28.2,21.8,36.25,13.734,685
2022-11-25T00:00:00.000Z,6,156,19.25,12.2,34.79,20.649,680
2022-11-26T00:00:00.000Z,13.3,171.8,26.85,21.1,37.5,21.914,670
2022-11-27T00:00:00.000Z,2.7,90.3,15.05,12,21.55,13.516,656
2022-11-28T00:00:00.000Z,4.9,107.3,16.6,12.7,24.95,12.416,665
2022-11-29T00:00:00.000Z,10.5,167,33.5,22.5,46,20.483,675
2022-11-30T00:00:00.000Z,24,318.7,53.6,41.2,74.09,32.45,663
2022-12-01T00:00:00.000Z,3.2,358,51,19.7,99,56.512,627
2022-12-02T00:00:00.000Z,5.4,164.8,22.5,11.5,49.3,25.58,682
2022-12-03T00:00:00.000Z,1.5,255.9,15.5,7.9,32.6,34.293,658
2022-12-04T00:00:00.000Z,2.6,95.5,16.6,8.9,24.5,19.207,432
2022-12-05T00:00:00.000Z,23.1,186.5,60.8,43.1,74.5,29.892,361
2022-12-06T00:00:00.000Z,14.6,187.9,39.45,26.1,56,21.346,674
2022-12-07T00:00:00.000Z,18.7,191.5,53.2,46.65,59.35,30.865,681
2022-12-08T00:00:00.000Z,12.4,353.6,46.8,35.5,67.9,31.354,677
2022-12-09T00:00:00.000Z,23.8,366.4,55.65,44.7,74.84,66.224,692
2022-12-10T00:00:00.000Z,21.1,265,46.7,31.8,66.59,24.473,679
2022-12-11T00:00:00.000Z,24.5,237.7,37.7,31.4,65.09,36.592,315
2022-12-12T00:00:00.000Z,26.3,182.7,48.2,43.6,57.3,12.506,467
2022-12-13T00:00:00.000Z,40.5,348,61.3,53.5,71.65,40.096,553
2022-12-14T00:00:00.000Z,36.7,328.6,91.75,77.34,114.85,40.079,604
2022-12-15T00:00:00.000Z,42.6,171.5,63.7,55.3,74.9,15.575,611
2022-12-16T00:00:00.000Z,35.4,219.2,57.7,53.2,73.09,26.775,650
2022-12-17T00:00:00.000Z,44.8,219.3,66.2,56.75,84.6,32.229,85
2022-12-21T00:00:00.000Z,23.6,248.4,62.1,46.15,78.45,27.403,600
2022-12-22T00:00:00.000Z,31.6,203.5,53.8,46,64.4,22.099,559
2022-12-23T00:00:00.000Z,26.9,214.8,53,48.75,62.85,27.591,625
2022-12-24T00:00:00.000Z,25.3,260.1,54.1,41.5,68.2,27.941,601
2022-12-25T00:00:00.000Z,31.7,204.8,61.8,52.9,84.2,31.917,655
2022-12-26T00:00:00.000Z,38.9,291.3,71.25,62.3,97.9,50.171,658
2022-12-27T00:00:00.000Z,63,494.8,100.05,76.7,132.7,68.181,654
2022-12-28T00:00:00.000Z,42.5,337.3,66,59,78.2,51.107,655
2022-12-29T00:00:00.000Z,38.5,199.3,72.25,56.8,94.5,25.369,634
2022-12-30T00:00:00.000Z,23.4,383.7,65.09,50.6,89.4,32.354,651
2022-12-31T00:00:00.000Z,36.3,214.7,56.2,44.2,70.2,22.103,662
2023-01-01T00:00:00.000Z,12.4,113.7,36.2,25.9,53,18.835,645
2023-01-02T00:00:00.000Z,43,246,72.4,58.4,85.4,29.759,642
2023-01-03T00:00:00.000Z,3.9,215.9,21.5,12.5,51.4,26.609,641
2023-01-04T00:00:00.000Z,5.6,245.7,16.7,11.9,27.9,22.825,631
2023-01-05T00:00:00.000Z,9.8,224.4,18.5,15.4,26.9,13.69,662
2023-01-06T00:00:00.000Z,8,105.4,15.3,11.9,25.3,13.099,663
2023-01-07T00:00:00.000Z,16.2,137.8,26.9,22.35,33.9,12.406,661
2023-01-08T00:00:00.000Z,30.5,370,60.3,47.9,84.6,38.325,683
2023-01-09T00:00:00.000Z,9.7,249.3,27.5,17.6,64.2,40.442,679
2023-01-10T00:00:00.000Z,7.3,129.2,16.7,13.1,26,15.339,650
2023-01-11T00:00:00.000Z,8.5,183.4,18.6,14.85,28.45,16.285,644
2023-01-12T00:00:00.000Z,9.6,86.2,18.89,15.25,25.3,12.564,641
2023-01-13T00:00:00.000Z,17.3,121.4,45.85,32.79,52.3,14.676,642
2023-01-14T00:00:00.000Z,46.1,165.9,68.3,60.4,74.4,15.112,665
2023-01-15T00:00:00.000Z,46.5,182.2,63.8,57.6,72.8,15.523,681
2023-01-16T00:00:00.000Z,26.7,141,53.4,47.9,62.8,16.82,667
2023-01-17T00:00:00.000Z,28.7,240.1,58,48.8,78,25.208,662
2023-01-18T00:00:00.000Z,12.4,246.3,55.4,23.3,67,26.836,659
2023-01-19T00:00:00.000Z,23.3,205.6,54.1,49.1,58.7,15.541,674
2023-01-20T00:00:00.000Z,16.1,165.9,55.5,50.2,61.5,16.322,675
2023-01-21T00:00:00.000Z,22.2,835.7,63.4,50.7,72.09,52.705,679
2023-01-22T00:00:00.000Z,11.8,151.5,27,16.8,38.65,21.885,685
2023-01-23T00:00:00.000Z,9.2,110.4,21.6,18.3,31,12.37,684
2023-01-24T00:00:00.000Z,5,147.5,17.25,12.9,21.7,15.669,662
2023-01-25T00:00:00.000Z,9.5,124,23.35,15.7,29.9,12.635,678
2023-01-26T00:00:00.000Z,21.4,163.8,39.2,33.2,46.2,11.964,675
2023-01-27T00:00:00.000Z,2.7,301.6,43.05,10.8,57.8,29.596,650
2023-01-28T00:00:00.000Z,4.6,238.7,20.7,15.6,28.75,19.661,668
2023-01-29T00:00:00.000Z,14.3,166.7,38.2,27.2,51.3,18.317,683
2023-01-30T00:00:00.000Z,40.5,233.9,56.25,50,68.5,16.813,666
2023-01-31T00:00:00.000Z,28.1,365.4,60.8,50.5,84.75,32.785,652
2023-02-01T00:00:00.000Z,21,143.6,71.25,38.3,78.5,24.104,656
2023-02-02T00:00:00.000Z,10.4,169.1,28.65,17.6,57.45,28.139,648
2023-02-03T00:00:00.000Z,7.1,253.6,19.6,16.6,31,23.732,659
2023-02-04T00:00:00.000Z,7.8,118.9,19.3,14.1,36.5,17.772,654
2023-02-05T00:00:00.000Z,8.8,179.1,23.6,16.9,40.15,20.859,665
2023-02-06T00:00:00.000Z,10,92,27.4,19.2,35.29,11.676,651
2023-02-07T00:00:00.000Z,17.5,213.9,27.4,23.7,33.6,17.316,658
2023-02-08T00:00:00.000Z,14.8,131.1,32.6,22.3,50.35,16.647,657
2023-02-09T00:00:00.000Z,12,167.8,28.7,24.2,33.9,11.666,660
2023-02-10T00:00:00.000Z,12.6,108,30.2,24.25,39.4,13.629,637
2023-02-11T00:00:00.000Z,16,155.8,35.6,25.35,49.3,15.395,653
2023-02-12T00:00:00.000Z,21.9,118.4,36.2,28.1,44.8,11.666,652
2023-02-13T00:00:00.000Z,17,226.9,32.29,26.2,40.2,19.792,642
2023-02-14T00:00:00.000Z,21.9,383.3,38.04,31.4,46.9,18.005,664
2023-02-15T00:00:00.000Z,17,351.5,48.3,36.8,57.1,21.123,662
2023-02-16T00:00:00.000Z,33.4,302,51.45,44.6,72.6,37.51,662
2023-02-17T00:00:00.000Z,14.7,264.1,42.8,26.6,54.4,22.103,638
2023-02-18T00:00:00.000Z,13.8,173.6,69.84,26.7,93.5,36.676,654
2023-02-19T00:00:00.000Z,17.5,194.6,41.8,31.3,64.2,32.083,652
2023-02-20T00:00:00.000Z,21.7,113.4,51.2,39.2,65,18.94,634
2023-02-21T00:00:00.000Z,40.5,104.6,54.25,49.1,62.9,9.742,214
2023-03-06T00:00:00.000Z,37.7,256,53.45,44.6,63.1,60.123,402
2023-03-07T00:00:00.000Z,20.6,306.8,51.35,32.29,98.1,59.67,654
2023-03-08T00:00:00.000Z,19.2,197.5,36.9,26.45,68.2,24.28,649
2023-03-09T00:00:00.000Z,18.3,262.5,46.65,33.54,57.7,40.076,652
2023-03-10T00:00:00.000Z,30.7,368.1,52.8,38.75,79.5,45.423,681
2023-03-11T00:00:00.000Z,39.5,146.5,56.9,47.35,66.7,14.899,537
2023-03-12T00:00:00.000Z,23.6,188.2,57.9,40.2,69.1,18.668,657
2023-03-13T00:00:00.000Z,31.3,91.7,56.2,46.15,62.65,10.353,369
2023-03-14T00:00:00.000Z,21.9,95.7,40.5,29.1,50.25,12.998,469
2023-03-15T00:00:00.000Z,12.7,146,31.2,24.6,50,17.23,666
2023-03-16T00:00:00.000Z,13.6,124,28.9,21.3,43.8,15.011,671
2023-03-17T00:00:00.000Z,12.6,82.3,28.8,21.7,49.9,15.851,691
2023-03-18T00:00:00.000Z,13.3,85.5,23.55,19.2,30.6,9.411,670
2023-03-19T00:00:00.000Z,14.1,84.8,24.7,20.2,32,9.963,664
2023-03-20T00:00:00.000Z,12,128.9,24.2,20.6,29.35,10.842,669
2023-03-21T00:00:00.000Z,15.3,96,35.6,31.9,40.4,10.331,650
2023-03-22T00:00:00.000Z,14.1,76.1,37.3,31.8,44.15,10.42,681
2023-03-23T00:00:00.000Z,14.7,73.9,25,20.4,31.1,9.41,683
2023-03-24T00:00:00.000Z,7.8,61.3,24.5,12.4,36.4,13.249,669
2023-03-25T00:00:00.000Z,11.1,191.7,25.5,20,33,28.072,679
2023-03-26T00:00:00.000Z,9.3,185.9,23.5,15.3,39.1,25.861,649
2023-03-27T00:00:00.000Z,9.8,246.1,21,17.7,27.8,14.118,674
2023-03-28T00:00:00.000Z,19.2,135.3,31.3,27.35,35.35,11.619,681
2023-03-29T00:00:00.000Z,15.7,149.9,29.3,23.25,39.95,11.442,649
2023-03-30T00:00:00.000Z,16.5,69.5,27.6,22.7,32.04,8.462,652
2023-03-31T00:00:00.000Z,23.9,84.4,31.4,28.7,35.1,6.773,691
2023-04-01T00:00:00.000Z,33.7,140.7,45.8,41.9,50.4,12.369,687
