date,max
2020-12-15,25.63
2020-12-16,108.65
2020-12-17,20.92
2020-12-18,28.05
2020-12-19,31.8
2020-12-20,41.53
2020-12-21,70.25
2020-12-22,122.1
2020-12-23,108.53
2020-12-24,210.1
2020-12-25,183.55
2020-12-26,98.82
2020-12-27,871.47
2020-12-28,78.13
2020-12-29,51.2
2020-12-30,35.72
2020-12-31,93.9
2021-01-01,136.38
2021-01-02,132.97
2021-01-03,114.03
2021-01-04,128.82
2021-01-05,173
2021-01-06,151.27
2021-01-07,147.22
2021-01-08,32.78
2021-01-09,27.45
2021-01-10,49.47
2021-01-11,37.28
2021-01-12,79.81
2021-01-13,97.78
2021-01-14,84.53
2021-01-15,172.02
2021-01-16,169.13
2021-01-17,147.44
2021-01-18,98.22
2021-01-19,97.33
2021-01-20,126.38
2021-01-21,187.3
2021-01-22,154.65
2021-01-23,198.2
2021-01-24,154.47
2021-01-25,76.43
2021-01-26,77.88
2021-01-27,40.67
2021-01-28,48.75
2021-01-29,110.5
2021-01-30,95.97
2021-01-31,72.95
2021-02-01,60.6
2021-02-02,85.4
2021-02-03,56.67
2021-02-04,111.45
2021-02-05,105
2021-02-06,114.82
2021-02-07,154.88
2021-02-08,147.18
2021-02-09,49.15
2021-02-10,50.17
2021-02-11,93.1
2021-02-12,67.34
2021-02-13,74.97
2021-02-14,83.03
2021-02-15,96.5
2021-02-16,99.45
2021-02-17,49.72
2021-02-18,176.75
2021-02-19,137.97
2021-02-21,60.3
2021-02-22,107.3
2021-02-23,104
2021-02-24,80.97
2021-02-25,77.95
2021-02-26,89.3
2021-02-27,79.18
2021-02-28,93.4
2021-03-01,76.8
2021-03-02,94.13
2021-03-03,113.8
2021-03-04,135.97
2021-03-05,97.63
2021-03-06,111.63
2021-03-07,131.18
2021-03-08,126.47
2021-03-09,73.3
2021-03-10,77.72
2021-03-11,72.68
2021-03-12,103.18
2021-03-13,104.88
2021-03-14,76.43
2021-03-15,64.59
2021-03-16,192.55
2021-03-17,68.28
2021-03-18,98.63
2021-03-19,71.68
2021-03-20,66.53
2021-03-21,30.55
2021-03-22,53.05
2021-03-23,84.72
2021-03-24,157
2021-03-25,139.93
2021-03-26,114.53
2021-03-27,79.15
2021-03-28,85.63
2021-03-29,110.65
2021-03-30,115.6
2021-03-31,126.65
2021-04-01,124.9
2021-04-02,101.9
2021-04-03,75.95
2021-04-04,100.8
2021-04-05,142.18
2021-04-06,115.1
2021-04-07,67.18
2021-04-08,60.08
2021-04-09,46.97
2021-04-10,127.07
2021-04-11,128.22
2021-04-12,64.13
2021-04-13,30.63
2021-04-14,28.9
2021-04-15,50.85
2021-04-16,52.05
2021-04-17,59.55
2021-04-18,95.63
2021-04-19,80.53
2021-04-20,45.88
2021-04-21,123.22
2021-04-22,32.04
2021-04-23,43.03
2021-04-24,62.22
2021-04-25,43.28
2021-04-26,51.55
2021-04-27,83.2
2021-04-28,39.88
2021-04-29,35.79
2021-04-30,88.43
2021-05-01,54.97
2021-05-02,45.5
2021-05-03,27.48
2021-05-04,31.48
2021-05-05,49.4
2021-05-06,85.32
2021-05-07,86.25
2021-05-08,61.1
2021-05-09,63.75
2021-05-10,44.92
2021-05-11,29.33
2021-05-12,52.35
2021-05-13,133.97
2021-05-14,40.6
2021-05-15,57.45
2021-05-16,39.78
2021-05-17,23.58
2021-05-18,4.97
2021-05-19,10.18
2021-05-20,15.8
2021-05-21,29.8
2021-05-22,36.33
2021-05-24,3.88
2021-05-25,74.13
2021-05-26,88.57
2021-05-27,37.6
2021-05-28,33.08
2021-05-29,34.45
2021-05-30,67.34
2021-05-31,60.45
2021-06-01,75.93
2021-06-02,64.97
2021-06-03,116.97
2021-06-04,10.95
2021-06-05,97.8
2021-06-06,71.53
2021-06-07,20.8
2021-06-08,29.7
2021-06-09,49.25
2021-06-10,36.08
2021-06-11,43.47
2021-06-12,26.52
2021-06-13,3.97
2021-06-14,19.14
2021-06-15,16.7
2021-06-16,11.38
2021-06-17,7.5
2021-06-18,12.18
2021-06-19,13.65
2021-06-20,63.78
2021-06-21,17.77
2021-06-22,17.75
2021-06-23,15.9
2021-06-24,17.75
2021-06-25,28.38
2021-06-26,4.72
2021-06-27,12.18
2021-06-28,7.53
2021-06-29,24.88
2021-06-30,11.8
2021-07-01,10.05
2021-07-07,17.52
2021-07-08,8.73
2021-07-09,15.85
2021-07-10,19.92
2021-07-11,214.45
2021-07-12,12.95
2021-07-13,18.88
2021-07-14,25.92
2021-07-15,20.48
2021-07-16,22.2
2021-07-17,39.92
2021-07-18,11.45
2021-07-19,44.92
2021-07-20,31.65
2021-07-21,7.6
2021-07-22,42.03
2021-07-23,22.3
2021-07-24,20.8
2021-07-25,22.08
2021-07-26,32.27
2021-07-27,12
2021-07-28,19.02
2021-07-29,48.28
2021-07-30,69.5
2021-07-31,60.15
2021-08-01,21.38
2021-08-02,13.27
2021-08-03,39.53
2021-08-04,32.22
2021-08-05,51.15
2021-08-06,26.38
2021-08-07,36.1
2021-08-08,57.9
2021-08-09,54.88
2021-08-10,17.5
2021-08-11,16.48
2021-08-12,45.58
2021-08-13,15.55
2021-08-14,18.92
2021-08-15,28.25
2021-08-16,18.57
2021-08-17,23.2
2021-08-18,13.02
2021-08-19,13.23
2021-08-20,21.52
2021-08-21,18.27
2021-08-22,45.63
2021-08-23,29.42
2021-08-24,36.7
2021-08-25,13.57
2021-08-26,9.1
2021-08-27,21.25
2021-08-28,27.7
2021-08-29,24.63
2021-08-30,13.68
2021-08-31,23.38
2021-09-01,17.39
2021-09-02,20.1
2021-09-03,35.65
2021-09-04,19.55
2021-09-05,7.3
2021-09-06,28.63
2021-09-07,12.8
2021-09-08,13.07
2021-09-09,14.88
2021-09-10,22.63
2021-09-11,61.72
2021-09-12,68.25
2021-09-13,29.75
2021-09-14,17.2
2021-09-15,44
2021-09-16,19.73
2021-09-17,20.9
2021-09-18,47.25
2021-09-19,46
2021-09-20,59.6
2021-09-21,49.65
2021-09-22,122.85
2021-09-23,18.52
2021-09-24,43.97
2021-09-25,19.25
2021-09-26,19.2
2021-09-27,115.63
2021-09-28,106.6
2021-09-29,96.68
2021-09-30,38.5
2021-10-01,31.4
2021-10-02,55
2021-10-03,80.25
2021-10-04,42.55
2021-10-05,31.77
2021-10-06,88.95
2021-10-07,78.53
2021-10-08,64.63
2021-10-09,59.38
2021-10-10,21.75
2021-10-11,36.75
2021-10-12,25.02
2021-10-13,25.85
2021-10-14,11.2
2021-10-15,11.32
2021-10-16,14.57
2021-10-17,15.85
2021-10-18,49.58
2021-10-19,117.68
2021-10-20,158.69
2021-10-21,74.63
2021-10-22,20.92
2021-10-23,65.59
2021-10-24,90.8
2021-10-25,129.44
2021-10-27,291.08
2021-10-28,114.8
2021-10-29,28.17
2021-10-30,27.45
2021-10-31,59.38
2021-11-01,27.5
2021-11-02,48.83
2021-11-03,407.67
2021-11-04,70.97
2021-11-05,78.55
2021-11-06,53.3
2021-11-07,48.33
2021-11-08,32.42
2021-11-09,35.35
2021-11-10,85.7
2021-11-11,100.88
2021-11-12,70.55
2021-11-13,97.4
