date,min,max,median,q1,q3,stdev,count
2022-05-28T00:00:00.000Z,10.5,280.5,13.6,12.1,15.8,19.233,464
2022-05-29T00:00:00.000Z,10.3,120,15.15,13.2,17.5,7.977,652
2022-05-30T00:00:00.000Z,2.2,184,16.7,12.45,19.64,11.945,637
2022-05-31T00:00:00.000Z,9,186.4,17.7,14.5,21.2,15.956,654
2022-06-01T00:00:00.000Z,12.4,75.4,16.8,15.7,18.3,5.286,648
2022-06-02T00:00:00.000Z,0.9,258.4,12.6,10.3,16.6,15.184,551
2022-06-03T00:00:00.000Z,9.1,239.7,17.75,13.6,19.89,17.233,556
2022-06-04T00:00:00.000Z,2.9,106.8,10.6,7,16.8,8.178,602
2022-06-05T00:00:00.000Z,3.5,247.6,12.4,9.85,15.55,23.139,632
2022-06-06T00:00:00.000Z,0.1,325.8,24.75,18.95,29.05,24.937,624
2022-06-07T00:00:00.000Z,17.6,369.2,26.2,23.8,28.3,42.714,604
2022-06-08T00:00:00.000Z,4.9,362,18.8,13,22.6,28.322,620
2022-06-09T00:00:00.000Z,7.2,201.7,20,16.7,24.3,16.693,643
2022-06-10T00:00:00.000Z,4.2,150.6,18.7,9.6,21.7,11.903,623
2022-06-11T00:00:00.000Z,10.4,168.8,24.4,21.8,28.1,12.713,620
2022-06-12T00:00:00.000Z,6.9,83.6,17.64,12.8,22.4,7.175,624
2022-06-13T00:00:00.000Z,1.6,118.2,20.5,11.6,23,10.114,650
2022-06-14T00:00:00.000Z,2.2,84.3,17.3,12.8,23.1,9.508,642
2022-06-15T00:00:00.000Z,4,144.7,18.1,8.2,24.8,14.88,639
2022-06-16T00:00:00.000Z,3.5,152.1,12.8,10.2,17.7,8.465,642
2022-06-17T00:00:00.000Z,5.6,212.3,12.1,11.1,14.7,9.49,560
2022-06-18T00:00:00.000Z,6.8,63.1,12.1,10.5,15.1,8.823,651
2022-06-19T00:00:00.000Z,5.8,112.7,13.4,9.4,21.3,9.772,618
2022-06-20T00:00:00.000Z,8,71.8,13.8,11.3,19.4,6.509,639
2022-06-21T00:00:00.000Z,7.5,210,14.6,10.7,16.9,11.864,634
2022-06-22T00:00:00.000Z,7.9,62.7,14.1,12.1,15.6,4.186,636
2022-06-23T00:00:00.000Z,4.2,78.7,12,7.5,16.9,7.182,609
2022-06-24T00:00:00.000Z,0.7,146.3,3.7,2.5,6,9.102,619
2022-06-25T00:00:00.000Z,0.8,74.3,5.7,3.4,8.3,7.561,603
2022-06-26T00:00:00.000Z,6,72,10,8.3,12.2,5.006,534
2022-06-27T00:00:00.000Z,6.2,59.1,10.2,8.6,12,3.931,632
2022-06-28T00:00:00.000Z,8.8,142.9,14.8,12.6,17.75,11.962,625
2022-06-29T00:00:00.000Z,11.4,198.3,24,20.4,28.6,22.948,639
2022-06-30T00:00:00.000Z,8.5,100.8,23,17.2,33.2,14.524,630
2022-07-01T00:00:00.000Z,16,284.6,33.3,28.5,41.35,23.611,649
2022-07-02T00:00:00.000Z,1.2,95.7,18.1,11.6,24.8,9.76,624
2022-07-03T00:00:00.000Z,3.9,103,20.6,14.6,25.3,9.998,644
2022-07-04T00:00:00.000Z,6,191.5,12.7,8.8,22.2,16.436,619
2022-07-05T00:00:00.000Z,9,155.4,19.2,12.15,23.85,16.295,101
2022-07-07T00:00:00.000Z,1.8,278.1,5.95,4.59,8.44,26.776,276
2022-07-08T00:00:00.000Z,2.6,258.6,12.2,8.69,16,16.757,610
2022-07-09T00:00:00.000Z,2.7,202.5,15.3,10.19,19.85,17.118,648
2022-07-10T00:00:00.000Z,2.6,205.3,14.65,9.4,20.39,15.117,632
2022-07-11T00:00:00.000Z,2.2,223.9,5.8,4.59,9.3,13.092,612
2022-07-12T00:00:00.000Z,0.9,121.7,4.4,2.9,6.6,11.42,616
2022-07-13T00:00:00.000Z,2,191.8,8.9,5.6,13.7,15.226,656
2022-07-14T00:00:00.000Z,1.8,246.1,6.9,5.3,8.8,18.08,627
2022-07-15T00:00:00.000Z,0.7,81.7,4.84,2.2,13.2,10.735,626
2022-07-16T00:00:00.000Z,3.1,104.9,6.7,5.3,8.8,7.708,639
2022-07-17T00:00:00.000Z,6.6,87.9,11.1,9.44,12.3,6.95,640
2022-07-18T00:00:00.000Z,0.2,122.2,12.6,9.9,15.9,10.032,631
2022-07-19T00:00:00.000Z,4,154.3,11,8.4,12.3,11.294,625
2022-07-20T00:00:00.000Z,2.3,249.5,9.6,6.05,13.35,23.853,648
2022-07-21T00:00:00.000Z,0.4,71,4.8,3.4,7.2,6.903,634
2022-07-22T00:00:00.000Z,0.5,207.9,13.65,4.65,18.1,15.084,660
2022-07-23T00:00:00.000Z,2,153.2,6.7,4.9,10.19,12.638,662
