date,max
2023-10-08,53.5
2023-10-09,141.3
2023-10-10,160.8
2023-10-11,81.9
2023-10-12,62.9
2023-10-13,53.1
2023-10-14,3111.8
2023-10-15,61
2023-10-16,97.2
2023-10-17,47.8
2023-10-18,106
2023-10-19,149.5
2023-10-20,68.2
2023-10-21,52
2023-10-22,105.1
2023-10-23,49
2023-10-24,39.7
2023-10-25,179.8
2023-10-26,96.1
2023-10-27,704
2023-10-28,85.5
2023-10-29,194.4
2023-10-30,158
2023-10-31,165
2023-11-01,176.8
2023-11-02,63.1
2023-11-03,75.3
2023-11-04,61.6
2023-11-05,253
2023-11-06,130.5
2023-11-07,77.9
2023-11-08,179.7
2023-11-09,203
2023-11-10,72.9
2023-11-11,71.7
2023-11-12,57.3
2023-11-13,47.3
2023-11-14,85
2023-11-15,101.1
2023-11-16,49.2
2023-11-17,124.6
2023-11-18,59.8
2023-11-19,74.6
2023-11-20,64.1
2023-11-21,136.2
2023-11-22,280.9
2023-11-23,106.1
2023-11-24,69
2023-11-25,51.3
