date,max
2022-11-29,47.4
2022-11-30,41.5
2022-12-12,286.8
2022-12-13,203.2
2022-12-14,258
2022-12-15,340.8
2022-12-16,336.7
2022-12-17,174.4
2022-12-18,276.5
2022-12-19,433.4
2022-12-20,403.3
2022-12-21,285.9
2022-12-22,261.6
2022-12-23,287.7
2022-12-24,519.2
2022-12-25,293.2
2022-12-26,447.8
2022-12-27,115.3
2022-12-28,197.8
2022-12-29,86.7
2022-12-30,147.2
2022-12-31,183.5
2023-01-01,239.5
2023-01-02,200.8
2023-01-03,239.6
2023-01-04,240.8
2023-01-05,167.3
2023-01-06,92.1
2023-01-07,341.6
2023-01-08,217.2
2023-01-09,305.7
2023-01-10,299.7
2023-01-11,156.5
2023-01-12,98.3
2023-01-13,143.9
2023-01-14,228.2
2023-01-15,151.8
2023-01-16,121.4
2023-01-17,115.6
2023-01-18,263.1
2023-01-19,282.4
2023-01-20,339.1
2023-01-21,445
2023-01-22,270.5
2023-01-23,219.5
2023-01-24,125.2
2023-01-25,102.8
2023-01-26,179.6
2023-01-27,143.6
2023-01-28,261.5
2023-01-29,262.4
2023-01-30,245.5
2023-01-31,249.3
2023-02-01,173.9
2023-02-02,248.5
2023-02-03,77.1
2023-02-04,84.8
2023-02-05,140.5
2023-02-06,73.3
2023-02-07,87.4
2023-02-08,69.2
2023-02-09,71.9
2023-02-10,69.9
2023-02-11,69.5
2023-02-12,87.1
2023-02-13,92
2023-02-14,163.1
2023-02-15,136.3
2023-02-16,226.2
2023-02-17,227.1
2023-02-18,204.9
2023-02-19,193.1
2023-02-20,177.7
2023-02-21,134.1
2023-02-22,78.6
2023-02-23,87.2
2023-02-24,161.4
2023-02-25,234.5
2023-02-26,247.4
2023-02-27,221.5
2023-02-28,207
2023-03-01,239.1
2023-03-02,275.6
2023-03-03,279.5
2023-03-04,177.7
2023-03-05,181.9
2023-03-06,195.5
2023-03-07,85.8
2023-03-08,160.5
2023-03-09,210.9
2023-03-10,187.3
2023-03-11,124.4
2023-03-12,266.8
2023-03-13,210.7
2023-03-14,222
2023-03-15,119.3
2023-03-16,61.3
2023-03-17,65.9
2023-03-18,69.8
2023-03-19,62.2
2023-03-20,74.3
2023-03-21,119.7
2023-03-22,134.1
2023-03-23,234.2
2023-03-24,124.7
2023-03-25,123.1
2023-03-26,73.1
2023-03-27,130.4
2023-03-28,87
2023-03-29,120.1
2023-03-30,128.3
2023-03-31,166.8
2023-04-01,144.4
2023-04-02,76.1
2023-04-03,93
2023-04-04,114.6
2023-04-05,165.1
2023-04-06,146.6
2023-04-07,119.6
2023-04-08,146
2023-04-09,131.5
2023-04-10,194
2023-04-11,137.7
2023-04-12,95.9
2023-04-13,91.2
2023-04-14,100.6
2023-04-15,118.4
2023-04-16,98.2
2023-04-17,92.7
2023-04-18,86.2
2023-04-19,140.5
2023-04-20,131.3
2023-04-21,121.1
2023-04-22,92.8
2023-04-23,87.2
2023-04-24,70.6
2023-04-25,67.7
2023-04-26,128.9
2023-04-27,72.6
2023-04-28,65.3
2023-04-29,60.1
2023-04-30,76.6
2023-05-01,76.8
2023-05-02,62.8
2023-05-03,52.2
2023-05-04,72.7
2023-05-05,68.4
2023-05-06,75
2023-05-07,90.4
2023-05-15,63.4
2023-05-16,120.9
2023-05-17,135.3
2023-05-18,93.4
2023-05-19,82.8
2023-05-20,73.1
2023-05-21,115.5
2023-05-22,91.1
2023-05-23,105.5
2023-05-24,86
2023-05-25,101.6
2023-05-26,100.6
2023-05-27,57.9
2023-05-28,52
2023-05-29,74.5
2023-05-30,76.8
2023-05-31,99.7
2023-06-01,91.4
2023-06-02,127.7
2023-06-03,132.6
2023-06-04,95.3
2023-06-05,117.6
2023-06-06,112
2023-06-07,219.3
2023-06-08,145.2
2023-06-09,80.2
2023-06-10,106.9
2023-06-11,168.6
2023-06-12,154.1
2023-06-13,110.4
2023-06-14,59
2023-06-15,71.5
2023-06-16,66.6
2023-06-17,54.1
2023-06-18,70.5
2023-06-19,101.2
2023-06-20,59.2
2023-06-21,137.6
2023-06-22,205.9
2023-06-23,72.5
2023-06-24,69.7
2023-06-25,75.2
2023-06-26,77.5
2023-06-27,63.1
2023-06-28,39.6
2023-06-29,55.8
2023-06-30,56.3
2023-07-01,74.9
2023-07-02,88.4
2023-07-03,144
2023-07-04,71.1
2023-07-05,59.3
2023-07-06,54.4
2023-07-07,62
2023-07-08,48
2023-07-09,63.2
2023-07-10,48.5
2023-07-11,55.6
2023-07-12,61.8
2023-07-13,70
2023-07-14,117.4
2023-07-15,102.3
2023-07-16,81.6
2023-07-17,70.2
2023-07-24,33.5
2023-07-25,38.6
2023-07-26,58.9
2023-07-27,74.3
2023-07-28,172.5
2023-07-29,95.5
2023-07-30,141.7
2023-07-31,121.5
2023-08-01,81.2
2023-08-02,91
2023-08-03,65.7
2023-08-04,80.6
2023-08-05,70.6
2023-08-06,80.8
2023-08-07,48.8
2023-08-08,63.8
2023-08-09,69.6
2023-08-10,132.9
2023-08-11,111.1
2023-08-12,199.2
2023-08-13,147
2023-08-14,62.8
2023-08-15,86
2023-08-16,95.5
2023-08-17,90.8
2023-08-18,76.1
2023-08-19,112.8
2023-08-20,78.1
2023-08-21,65
2023-08-22,87.3
2023-08-23,103.9
2023-08-24,58.6
2023-08-25,69.4
2023-08-26,84.3
2023-08-27,79.3
2023-08-28,79.7
2023-08-29,51.2
2023-08-30,110.6
2023-08-31,178.3
2023-09-01,150.7
2023-09-02,117.4
2023-09-03,73.5
2023-09-04,59.3
2023-09-05,170
2023-09-06,111.4
2023-09-07,107.8
2023-09-08,90.5
2023-09-09,128.7
2023-09-10,111.2
2023-09-18,80.1
2023-09-19,62.6
2023-09-20,63.1
2023-09-21,54.7
2023-09-22,65.4
2023-09-23,73.3
2023-09-24,127
2023-09-25,91.4
2023-09-26,75.8
2023-09-27,94.6
2023-09-28,69.4
2023-09-29,105.4
2023-09-30,98.3
2023-10-01,85.9
2023-10-02,120.4
2023-10-03,123.9
2023-10-04,165.9
2023-10-05,75.9
2023-10-06,108.9
2023-10-07,73.5
2023-10-08,79.6
2023-10-09,93.4
2023-10-10,70.8
2023-10-11,71.8
2023-10-12,88.5
2023-10-13,172.1
2023-10-14,90.4
2023-10-15,91.2
2023-10-16,213.2
2023-10-17,188.3
2023-10-18,293.7
2023-10-19,150
2023-10-20,75.9
2023-10-21,75.6
2023-10-22,120.3
2023-10-23,172.8
2023-10-24,186.4
2023-10-25,212.7
2023-10-26,221.8
2023-10-27,264.6
2023-10-28,79.6
2023-10-29,63.9
2023-10-30,121.9
2023-10-31,153.1
2023-11-01,225.9
2023-11-02,185.5
2023-11-03,141.6
2023-11-04,59.3
2023-11-05,67.2
2023-11-06,66.7
2023-11-07,169.6
2023-11-08,167.5
2023-11-09,88.8
2023-11-10,70.2
2023-11-11,87.6
2023-11-12,84
2023-11-13,58.7
2023-11-14,62.5
2023-11-15,179.8
2023-11-16,59.1
2023-11-17,179.2
2023-11-18,169.8
2023-11-19,203
2023-11-20,370.9
2023-11-21,265.8
2023-11-22,297.5
2023-11-23,206.2
2023-11-24,195.6
2023-11-25,195.8
