date,min,max,median,q1,q3,stdev,count
2020-04-04T00:00:00.000Z,8.5,100.9,14.5,12.22,25.85,23.38,320
2020-04-05T00:00:00.000Z,5.47,26.76,11.51,8.4,19.77,6.08,487
2020-04-06T00:00:00.000Z,17,37.75,25.3,22.62,29.68,4.297,487
2020-04-07T00:00:00.000Z,33.43,173.11,78.84,42.88,113.86,41.681,411
2020-04-08T00:00:00.000Z,100.95,210.58,138.93,117.35,169.28,29.632,450
2020-04-09T00:00:00.000Z,97.85,235.35,132.88,114.89,167.96,35.026,432
2020-04-10T00:00:00.000Z,64.68,122.8,91.46,79.34,105.39,15.029,476
2020-04-11T00:00:00.000Z,11.15,184.71,66,24.95,108.63,49.03,144
2020-04-12T00:00:00.000Z,10.78,46.15,20.12,14.39,29.2,8.448,520
2020-04-13T00:00:00.000Z,16.89,69.58,32.36,23.98,43.42,13.162,524
2020-04-14T00:00:00.000Z,32.89,157.52,60.3,41.18,90.45,32.567,497
2020-04-15T00:00:00.000Z,53.67,144.69,89.72,76.55,100.36,19.412,445
2020-04-16T00:00:00.000Z,38.15,175.02,63.16,53.65,116.7,36.747,459
2020-04-17T00:00:00.000Z,28.25,72.7,48.71,40.65,53.18,8.999,502
2020-04-18T00:00:00.000Z,48.19,147.13,70.97,65.73,80.84,18.146,522
2020-04-19T00:00:00.000Z,18.14,328.96,72.34,25.42,118.1,75.145,507
2020-04-20T00:00:00.000Z,18.02,72.28,33.06,27.88,51.29,14.459,444
2020-04-21T00:00:00.000Z,28.54,139,57.98,40.72,93.68,29.252,351
2020-04-22T00:00:00.000Z,8.8,50.22,26.24,18.39,30.24,9.625,402
2020-04-23T00:00:00.000Z,6.15,39.97,9.96,8.74,13.12,6.11,435
2020-04-24T00:00:00.000Z,12.4,38.29,28,18.25,31.54,7.147,463
2020-04-25T00:00:00.000Z,21.02,54.62,29.05,26.68,31.52,4.957,406
2020-04-26T00:00:00.000Z,16.55,258.95,24.26,21.11,50.03,56.384,456
2020-04-27T00:00:00.000Z,12.52,74.22,25.84,17.94,45.96,17.106,465
2020-04-28T00:00:00.000Z,37.11,180.68,104.49,62.51,126.04,37.921,370
2020-04-29T00:00:00.000Z,45.05,148.35,68.62,57.22,107.68,26.97,475
2020-04-30T00:00:00.000Z,41.96,98.11,60.33,55.23,73.65,12.804,498
2020-05-01T00:00:00.000Z,16.96,122.17,47.97,29.83,87.17,29.692,508
2020-05-02T00:00:00.000Z,20.58,135.08,33.01,26.82,59.4,27.459,506
2020-05-03T00:00:00.000Z,25.81,86.32,58.32,35.03,68.38,18.05,515
2020-05-04T00:00:00.000Z,26.27,60.48,38.64,34.85,41.88,6.33,491
2020-05-05T00:00:00.000Z,18.16,87.4,36.2,24.99,51.42,19.579,464
2020-05-06T00:00:00.000Z,17.46,58.4,33.46,29.38,38.82,8.055,538
2020-05-07T00:00:00.000Z,22.95,85.01,41.32,35.09,57.12,15.191,359
2020-05-08T00:00:00.000Z,9.77,49.73,24.21,17.67,35.78,10.812,324
2020-05-09T00:00:00.000Z,22.82,107.32,59.78,35.89,84.33,25.551,287
2020-05-10T00:00:00.000Z,16.77,54.34,33.14,25.67,39.78,9.831,230
2020-05-11T00:00:00.000Z,15.55,59.2,34.56,26.71,44.16,11.303,330
2020-05-12T00:00:00.000Z,10.02,31.28,22.39,17.8,25.44,5.14,440
2020-05-13T00:00:00.000Z,4.76,60.28,16.55,8.9,20.88,10.383,411
2020-05-14T00:00:00.000Z,6.18,24.17,11.37,9.88,16.48,4.322,434
2020-05-15T00:00:00.000Z,8.9,46.32,20.39,12.09,26,9.142,474
2020-05-16T00:00:00.000Z,16.25,99.89,29.83,20.12,41.47,15.993,312
2020-05-17T00:00:00.000Z,9.23,128.96,25.66,18.3,43.25,18.74,451
2020-05-18T00:00:00.000Z,16.87,92.89,28.3,24.96,35.4,14.688,388
2020-05-19T00:00:00.000Z,21.25,133.55,41.82,28.56,92.7,33.312,467
2020-05-20T00:00:00.000Z,8,63.66,31.96,20.65,42.89,13.27,503
2020-05-21T00:00:00.000Z,11.46,80.95,31.4,20.62,43.48,16.461,465
2020-05-22T00:00:00.000Z,13.35,60.82,23.97,19.34,29.53,9.628,504
2020-05-23T00:00:00.000Z,22.17,84.87,46.05,30.48,53.3,15.191,362
2020-05-24T00:00:00.000Z,16.8,80.56,31.74,25.77,53.33,17.512,422
2020-05-25T00:00:00.000Z,10.19,55.67,32.64,21.8,39.61,10.58,500
2020-05-26T00:00:00.000Z,8.94,39.04,15.43,13.02,19.64,5.006,473
2020-05-27T00:00:00.000Z,11.6,74.31,35.36,17.48,47.15,17.14,492
2020-05-28T00:00:00.000Z,28.3,89.1,49.35,43.28,58.67,11.081,491
2020-05-29T00:00:00.000Z,14.87,69.25,39.59,29.83,51.67,13.444,506
2020-05-30T00:00:00.000Z,10.55,98.65,26.35,18.69,40.72,18.764,529
2020-05-31T00:00:00.000Z,8.8,143.07,32.19,22.1,62.85,32.776,460
2020-06-01T00:00:00.000Z,6.32,81.63,26.78,16.84,36.15,13.869,440
2020-06-02T00:00:00.000Z,7.35,165.37,32.96,22.08,44.7,35.522,498
2020-06-03T00:00:00.000Z,14.23,109.68,30.9,22.22,46.49,22.739,421
2020-06-04T00:00:00.000Z,13.38,98.62,28.48,22.02,40.95,18.073,494
2020-06-05T00:00:00.000Z,18.6,142.1,32.96,27.17,46.65,26.828,416
2020-06-06T00:00:00.000Z,8.19,186.12,33.93,21.23,65.87,36.717,454
2020-06-07T00:00:00.000Z,3.92,181.23,25.4,11.98,74.09,51.534,506
2020-06-08T00:00:00.000Z,2.58,122.78,25.42,8.22,70.66,36.804,500
2020-06-09T00:00:00.000Z,7.1,117.55,29.44,20.51,64.7,30.975,448
2020-06-10T00:00:00.000Z,2.4,43.38,8.72,5.33,13.45,9.951,486
2020-06-11T00:00:00.000Z,11,66.2,26.85,19.29,42.01,13.52,504
2020-06-12T00:00:00.000Z,6.12,57.25,18.73,15.48,22.55,8.621,491
2020-06-13T00:00:00.000Z,9.07,57.08,18.14,13.83,29.94,11.063,481
2020-06-14T00:00:00.000Z,3.95,45.42,17.42,11.78,29.44,10.46,309
2020-06-15T00:00:00.000Z,7.57,68.5,17.77,14.57,28.52,12.396,491
2020-06-16T00:00:00.000Z,4.03,34.63,17.73,14.31,20.59,5.438,528
2020-06-17T00:00:00.000Z,6.03,44.65,18.57,14.18,23.98,7.244,515
2020-06-18T00:00:00.000Z,7.35,31.25,17.34,13.25,21.25,4.928,474
2020-06-19T00:00:00.000Z,7.3,95.25,15.94,12.88,20.44,8.726,440
2020-06-20T00:00:00.000Z,10.8,74.12,26.75,22.65,31.66,6.836,533
2020-06-21T00:00:00.000Z,10.88,48.35,27.77,22.6,33.08,7.529,527
2020-06-22T00:00:00.000Z,3.15,49.72,21.33,11.15,29.7,11.122,493
2020-06-23T00:00:00.000Z,5.32,65.25,21.2,15.34,26.69,9.844,509
2020-06-24T00:00:00.000Z,5.85,58,21.3,13.79,34.22,12.261,508
2020-06-25T00:00:00.000Z,16.75,108.78,38.03,27.87,64.78,22.679,500
2020-06-26T00:00:00.000Z,2.47,32.85,16.94,13.27,19.82,6.338,502
2020-06-27T00:00:00.000Z,9.05,55.53,20.98,15.52,25.3,7.381,462
2020-06-28T00:00:00.000Z,9.94,42.2,25.98,18.48,30.7,7.244,401
2020-06-29T00:00:00.000Z,11.95,65.81,26.47,22.6,31,8.835,420
2020-06-30T00:00:00.000Z,9.38,241.57,32.25,26,41.64,29.163,413
2020-07-01T00:00:00.000Z,10.35,45.85,20.48,16.73,24.13,5.961,420
2020-07-02T00:00:00.000Z,12.48,65.18,22.62,20.3,26.09,6.76,412
2020-07-03T00:00:00.000Z,3.6,27.3,16.23,11.65,19.6,5.23,435
2020-07-04T00:00:00.000Z,4,166.05,13.5,11.15,15.93,17.223,451
2020-07-05T00:00:00.000Z,9.5,32.42,18.1,15.18,20.94,4.091,445
2020-07-06T00:00:00.000Z,8.27,32.85,19.7,15.95,22.9,5.44,260
2020-07-07T00:00:00.000Z,14.48,51.22,29.79,25.02,33.92,6.708,406
2020-07-08T00:00:00.000Z,4.97,59.38,25.67,15.1,29.25,9.692,407
2020-07-09T00:00:00.000Z,3.3,49.8,21.79,9.18,30.4,12.035,440
2020-07-10T00:00:00.000Z,3.33,68.09,18.8,14.55,25.92,11.357,410
2020-07-11T00:00:00.000Z,8,133.9,27.15,19.34,37.13,16.408,315
2020-07-12T00:00:00.000Z,9.15,70.47,29.7,21.62,39.28,13.78,395
2020-07-13T00:00:00.000Z,6.18,42.17,20.65,13.16,25.59,7.559,389
2020-07-14T00:00:00.000Z,8.15,50.95,22.17,18.29,26.16,7.351,409
2020-07-15T00:00:00.000Z,5.05,35.29,17.19,10.63,22,6.794,316
2020-07-16T00:00:00.000Z,5.75,37.08,18.98,12.8,24.42,7.124,298
2020-07-17T00:00:00.000Z,7.7,37.63,20.14,14.68,23.83,5.953,451
2020-07-18T00:00:00.000Z,5.85,57.4,20.94,13.3,27.75,9.099,394
2020-07-19T00:00:00.000Z,8.48,48.92,20.77,13.49,28.99,8.51,161
2020-07-20T00:00:00.000Z,2.67,45.38,22.56,10.7,32.42,12.094,178
2020-07-21T00:00:00.000Z,9.77,1198.75,19.55,16.7,24.23,143.266,251
2020-07-22T00:00:00.000Z,3.05,28.73,14.55,10.38,19.32,5.935,259
2020-07-23T00:00:00.000Z,2.78,35.28,17.5,12.93,21.05,6.43,282
2020-07-24T00:00:00.000Z,3.4,33.22,17.23,7.07,21.38,7.503,360
2020-07-25T00:00:00.000Z,18.14,90.97,29.29,24.6,45.97,13.622,78
2020-07-26T00:00:00.000Z,4.09,45.8,19.39,10.27,26.55,9.517,418
2020-07-27T00:00:00.000Z,17.17,149.68,53.17,43.24,124.25,43.43,261
2020-07-28T00:00:00.000Z,24.73,243.9,80.62,53.72,133.01,51.985,392
2020-07-29T00:00:00.000Z,23.98,87.53,46.61,36.99,53.62,13.812,308
2020-07-30T00:00:00.000Z,43.83,44.15,43.99,43.83,44.15,0.16,2
2020-07-31T00:00:00.000Z,17.3,75.93,37.72,27.98,50.58,13.41,382
2020-08-01T00:00:00.000Z,5.97,85.32,12.37,9.69,19.04,8.34,397
2020-08-02T00:00:00.000Z,2.9,31.85,6.82,5.45,9.98,6.256,385
2020-08-03T00:00:00.000Z,7.82,40.33,16.55,12.1,22.35,6.803,381
2020-08-04T00:00:00.000Z,8.32,34.4,12.93,10.45,17.6,5.142,438
2020-08-05T00:00:00.000Z,2.87,34.13,20.02,6.44,24.05,8.931,469
2020-08-06T00:00:00.000Z,5.07,22.7,10.95,8.27,12.98,2.941,363
2020-08-07T00:00:00.000Z,6.75,35.5,17.17,14.5,20.17,4.282,467
2020-08-08T00:00:00.000Z,5.03,37.42,10.38,7.84,13.52,6.77,429
2020-08-09T00:00:00.000Z,5.62,43.05,12.04,9.97,15.15,4.875,484
2020-08-10T00:00:00.000Z,2.5,19.82,8.63,4.84,12.07,4.057,491
2020-08-11T00:00:00.000Z,1.95,19.45,5.68,4.15,8.48,3.299,473
2020-08-12T00:00:00.000Z,2.2,33.97,13.65,10.07,16.32,6.965,466
2020-08-13T00:00:00.000Z,1.65,47.65,9.15,4.87,12.93,8.67,489
2020-08-14T00:00:00.000Z,5.3,38.4,16.01,11,20.58,6.777,434
2020-08-15T00:00:00.000Z,3.58,51.8,14.07,10.23,20.88,8.635,498
2020-08-16T00:00:00.000Z,2.6,50.6,14.9,7.22,20.25,10.27,498
2020-08-17T00:00:00.000Z,2.2,286.35,12.25,9.16,17.86,47.813,492
2020-08-18T00:00:00.000Z,3.15,20.7,7.85,6.32,10.25,3.124,486
2020-08-19T00:00:00.000Z,4.12,19.64,8.89,6.65,15.44,4.536,484
2020-08-20T00:00:00.000Z,7.1,55.53,24,14.09,35.89,12.538,432
2020-08-21T00:00:00.000Z,4.09,28.33,14.48,11.76,18.66,4.894,489
2020-08-22T00:00:00.000Z,9.68,41.22,24.02,20.85,30.61,6.981,453
2020-08-23T00:00:00.000Z,10.73,36.03,22.52,17.76,25.4,5.371,469
2020-08-24T00:00:00.000Z,1.98,41.97,14.55,5.55,24.52,9.961,409
2020-08-25T00:00:00.000Z,6.37,46.22,19.94,11.82,28.19,9.383,420
2020-08-26T00:00:00.000Z,9.27,77.78,30,15.38,39.95,14.844,440
2020-08-27T00:00:00.000Z,17.07,88.78,38.47,31.3,67.93,20.235,491
2020-08-28T00:00:00.000Z,12.73,38.88,23.07,20.23,25.12,4.408,444
2020-08-29T00:00:00.000Z,12.9,72.62,25.55,18.48,35.75,12.543,446
2020-08-30T00:00:00.000Z,18.57,67.03,34.81,28.17,41.9,10.002,458
2020-08-31T00:00:00.000Z,16.77,87.93,34.22,27.87,40.46,10.196,448
2020-09-01T00:00:00.000Z,20.3,134.37,37.28,31.66,69.95,31.867,384
2020-09-02T00:00:00.000Z,65.31,132.82,102.59,92.72,109.18,13.904,434
2020-09-03T00:00:00.000Z,63.67,162.43,84.05,70.05,107.37,22.438,442
2020-09-04T00:00:00.000Z,30.83,119.2,65.64,47.3,82.35,21.189,440
2020-09-05T00:00:00.000Z,12.73,63.03,27.02,20.45,33.53,9.912,447
2020-09-06T00:00:00.000Z,4.8,41.37,14.02,8.55,31.35,11.183,435
2020-09-07T00:00:00.000Z,5.07,22.83,12.39,11.05,14.36,2.898,412
2020-09-08T00:00:00.000Z,13.35,81.43,34.47,24.38,60.07,18.837,353
2020-09-09T00:00:00.000Z,9.44,33.83,16.77,13.18,23.75,6.13,375
