date,max
2022-10-28,140.6
2022-10-29,169.2
2022-10-30,131.4
2022-10-31,55.6
2022-11-01,115.1
2022-11-02,230.9
2022-11-03,251.2
2022-11-04,238.7
2022-11-05,151.4
2022-11-06,243.3
2022-11-07,202.3
2022-11-08,274.6
2022-11-09,220.7
2022-11-10,155.2
2022-11-11,106.6
2022-11-12,79.7
2022-11-13,114.1
2022-11-14,365.7
2022-11-15,100.8
2022-11-16,79.2
2022-11-17,64.1
2022-11-18,80.5
2022-11-19,81.7
2022-11-20,175.8
2022-11-21,159.2
2022-11-22,151.4
2022-11-23,97.8
2022-11-24,106
2022-11-25,106
2022-11-26,94
2022-11-27,175.5
2022-11-28,68.7
2022-11-29,69.9
2022-11-30,63.9
2022-12-01,60.2
2022-12-02,84.2
2022-12-03,121
2022-12-04,55.5
2022-12-05,120.3
2022-12-06,189.8
2022-12-07,112.1
2022-12-08,112.7
2022-12-09,116.5
2022-12-10,108.8
2022-12-11,145.6
2022-12-12,175
2022-12-13,192.2
2022-12-14,260.5
2022-12-15,287.7
2022-12-16,265.7
2022-12-17,78
2022-12-18,222.6
2022-12-19,233.3
2022-12-20,242.4
2022-12-21,272.6
2022-12-22,207
2022-12-23,206.2
2022-12-24,344.7
2022-12-25,232
2022-12-26,249.9
2022-12-27,136.6
2022-12-28,149
2022-12-29,66
2022-12-30,101.6
2022-12-31,133.5
2023-01-01,470.7
2023-01-02,187.4
2023-01-03,226.4
2023-01-04,257.8
2023-01-05,128.5
2023-01-06,149.9
2023-01-07,226.6
2023-01-08,301.1
2023-01-09,245
2023-01-10,217.7
2023-01-11,121.5
2023-01-12,96.5
2023-01-13,428.4
2023-01-14,1763.9
2023-01-15,124.9
2023-01-16,80.5
2023-01-17,94.2
2023-01-18,176
2023-01-19,323.2
2023-01-20,553.2
2023-01-21,1183.6
2023-01-22,259.1
2023-01-23,169.2
2023-01-24,88.9
2023-01-25,102.7
2023-01-26,387.6
2023-01-27,92.4
2023-01-28,436.9
2023-01-29,226.8
2023-01-30,188.4
2023-01-31,211.7
2023-02-01,256.8
2023-02-02,237.4
2023-02-03,182.9
2023-02-04,97.6
2023-02-05,115.9
2023-02-06,92.5
2023-02-07,73.3
2023-02-08,60.2
2023-02-09,71.7
2023-02-10,60.6
2023-02-11,160.1
2023-02-12,90.7
2023-02-13,81.5
2023-02-14,71.6
2023-02-15,95.1
2023-02-16,130.4
2023-02-17,171.6
2023-02-18,148
2023-02-19,138.9
2023-02-20,156.3
2023-02-21,115.2
2023-02-22,106.4
2023-02-23,84.2
2023-02-24,151.7
2023-02-25,106.1
2023-02-26,142.2
2023-02-27,142.7
2023-02-28,113.4
2023-03-01,172.8
2023-03-02,186.8
2023-03-03,186.2
2023-03-04,134.7
2023-03-05,152.1
2023-03-06,157.3
2023-03-07,98.5
2023-03-08,126.1
2023-03-09,190.2
2023-03-10,180.3
2023-03-11,173.6
2023-03-12,130.6
2023-03-13,134.7
2023-03-14,103.5
2023-03-15,147
2023-03-16,62.6
2023-03-17,60.2
2023-03-18,207.8
2023-03-19,162.9
2023-03-20,68.1
2023-03-21,101.1
2023-03-22,281.1
2023-03-23,97.5
2023-03-24,88.5
2023-03-25,111.9
2023-03-26,149.9
2023-03-27,53.6
2023-03-28,177.7
2023-03-29,79
2023-03-30,101.1
2023-03-31,534
2023-04-01,55.9
2023-04-22,75.4
2023-04-23,69.2
2023-04-24,72.1
2023-04-25,63
2023-04-26,133.5
2023-04-27,72.4
2023-04-28,66.5
2023-04-29,70.4
2023-04-30,70.7
2023-05-01,65.5
2023-05-02,109.6
2023-05-03,646.5
2023-05-04,232.7
2023-05-05,65.2
2023-05-06,72.3
2023-05-07,78.4
2023-05-08,95.6
2023-05-09,77.7
2023-05-10,60
2023-05-11,53.5
2023-05-12,51.6
2023-05-13,50.3
2023-05-14,97.1
2023-05-15,122.3
2023-05-16,102.9
2023-05-17,87.8
2023-05-18,70.8
2023-05-19,130.5
2023-05-20,123
2023-05-21,80.4
2023-05-22,75.3
2023-05-23,101.4
2023-05-24,80.5
2023-05-25,54
2023-05-26,53.2
2023-05-27,58.9
2023-05-28,40.4
2023-05-29,79.7
2023-05-30,110.7
2023-05-31,109.4
2023-06-01,89.5
2023-06-02,119.8
2023-06-03,115.2
2023-06-04,88.9
2023-06-05,74.5
2023-06-06,81.6
2023-06-07,169
2023-06-08,89.7
2023-06-09,215.3
2023-06-10,95.1
2023-06-11,172.8
2023-06-12,139.6
2023-06-13,74.1
2023-06-14,76
2023-06-15,192.5
2023-06-16,59.5
2023-06-17,54.7
2023-06-18,62.3
2023-06-19,77.9
2023-06-20,71.1
2023-06-21,83.8
2023-06-22,123.8
2023-06-23,57.7
2023-06-24,74.3
2023-06-25,69.9
2023-06-26,68.3
2023-06-27,59.1
2023-06-28,56
2023-06-29,51.6
2023-06-30,69.8
2023-07-01,135.5
2023-07-02,54.4
2023-07-03,74.6
2023-07-04,50.1
2023-07-05,111.3
2023-07-06,44.2
2023-07-07,182.7
2023-07-08,51.3
2023-07-09,56.6
2023-07-10,49.6
2023-07-11,48.7
2023-07-12,49.9
2023-07-13,57.4
2023-07-14,55.7
2023-07-15,123.5
2023-07-16,96
2023-07-17,81.6
2023-07-18,72.9
2023-07-19,66
2023-07-20,73.2
2023-07-21,75.1
2023-07-22,41.5
2023-07-23,39.7
2023-07-24,52.3
2023-07-25,97
2023-07-26,92.8
2023-07-27,75.1
2023-07-28,100.9
2023-07-29,84.2
2023-07-30,65
2023-07-31,82.6
2023-08-01,73
2023-08-02,109.3
2023-08-03,202
2023-08-04,104
2023-08-05,68
2023-08-06,49.4
2023-08-07,43.3
2023-08-08,40.5
2023-08-09,71.3
2023-08-10,113.1
2023-08-11,104.4
2023-08-12,79.1
2023-08-13,81.1
2023-08-14,54.1
2023-08-15,81.3
2023-08-16,88.1
2023-08-17,171.6
2023-08-18,81.6
2023-08-19,82.3
2023-08-20,164.1
2023-08-21,64.7
2023-08-22,72.4
2023-08-23,71.8
2023-08-24,108.5
2023-08-25,72
2023-08-26,78.1
2023-08-27,130.3
2023-08-28,77.3
2023-08-29,161.7
2023-08-30,70
2023-08-31,93.5
2023-09-01,115.5
2023-09-02,77
2023-09-03,67.7
2023-09-04,58.7
2023-09-05,114.4
2023-09-06,89.7
2023-09-07,104.5
2023-09-08,67.9
2023-09-09,120.6
2023-09-10,119.5
2023-09-11,83.9
2023-09-12,83.3
2023-09-13,39.3
2023-09-14,40.9
2023-09-15,107.4
2023-09-16,126.2
2023-09-17,76.6
2023-09-18,106
2023-09-19,84
2023-09-20,56.4
2023-09-21,54.5
2023-09-22,58.6
2023-09-23,67.5
2023-09-24,234.9
2023-09-25,72.6
2023-09-26,60.1
2023-09-27,65.6
2023-09-28,107.8
2023-09-29,135.1
2023-09-30,84
2023-10-01,107.5
2023-10-02,75
2023-10-03,96.6
2023-10-04,130.5
