date,median
2022-10-08,48.05
2022-10-09,16.2
2022-10-10,30.3
2022-10-11,41.2
2022-10-12,43.15
2022-10-13,50.8
2022-10-17,51.4
2022-10-18,48.7
2022-10-21,42.5
2022-10-22,46.8
2022-10-23,71.4
2022-10-24,66.34
2022-10-25,81.3
2022-10-26,79.4
2022-10-27,38.6
2022-10-28,70.59
2022-10-29,109.5
2022-10-30,54
2022-10-31,30.9
2022-11-01,48.65
2022-11-02,56.05
2022-11-03,102.6
2022-11-04,66.4
2022-11-05,60.1
2022-11-06,81.09
2022-11-07,93.6
2022-11-08,85.3
2022-11-09,68.65
2022-11-10,89.05
2022-11-11,46
2022-11-12,43.2
2022-11-13,49.05
2022-11-14,50
2022-11-15,38.4
2022-11-16,34.9
2022-11-17,34.4
2022-11-18,32.6
2022-11-19,36.4
2022-11-20,47.35
2022-11-21,72.7
2022-11-22,66.3
2022-11-23,49.7
2022-11-24,33.9
2022-11-25,50.35
2022-11-26,47.45
2022-11-27,22.3
2022-11-28,34.5
2022-11-29,41.8
2022-11-30,24.7
2022-12-01,18.7
2022-12-02,38.79
2022-12-03,60.5
2022-12-04,27.15
2022-12-05,43
2022-12-06,89.2
2022-12-07,71
2022-12-08,55.5
2022-12-09,76.4
2022-12-10,71.5
2022-12-11,69.4
2022-12-12,86.2
2022-12-13,84.2
2022-12-14,87.6
2022-12-15,103.7
2022-12-16,129.7
2022-12-17,43.7
2022-12-18,63.6
2022-12-19,83.6
2022-12-20,109.05
2022-12-21,109.1
2022-12-22,85.3
2022-12-23,54.7
2022-12-24,84.8
2022-12-25,63.7
2022-12-26,130.7
2022-12-27,59.3
2022-12-28,35.4
2022-12-29,45.8
2022-12-30,56.9
2022-12-31,68.4
2023-01-01,136.4
2023-01-02,69.4
2023-01-03,90.4
2023-01-04,92.05
2023-01-05,65.7
2023-01-06,52.6
2023-01-07,96
2023-01-08,106.7
2023-01-09,143.05
2023-01-10,102.2
2023-01-11,61.6
2023-01-12,50
2023-01-13,57.9
2023-01-14,67.09
2023-01-15,37.7
2023-01-16,45
2023-01-17,54.95
2023-01-18,89
2023-01-19,108.1
2023-01-20,155.6
2023-01-21,136.55
2023-01-22,120.6
2023-01-23,46.7
2023-01-24,42
2023-01-25,54.5
2023-01-26,70.7
2023-01-27,51.7
2023-01-28,58.55
2023-01-29,84.9
2023-01-30,105.7
2023-01-31,62.1
2023-02-01,57.95
2023-02-02,59.3
2023-02-03,35.6
2023-02-04,41.4
2023-02-05,35.4
2023-02-06,40.79
2023-02-07,36.79
2023-02-08,34.79
2023-02-09,35.54
2023-02-10,37.5
2023-02-11,40.1
2023-02-12,48
2023-02-13,48.2
2023-02-14,41.45
2023-02-15,46.1
2023-02-16,62.4
2023-02-17,89
2023-02-18,54.2
2023-02-19,53.7
2023-02-20,65.7
2023-02-21,62.8
2023-02-22,44.3
2023-02-23,43.9
2023-02-24,36
2023-02-25,41.5
2023-02-26,52.9
2023-02-27,69.9
2023-02-28,57.8
2023-03-01,68.7
