,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
89,Lai Cách,2022-03-26,50,9,12,11,3,3,50,Tốt
90,Lai Cách,2022-03-27,16,10,13,9,3,2,16,Tốt
91,Lai Cách,2022-03-28,17,22,5,15,3,3,22,Tốt
92,Lai Cách,2022-03-29,42,9,8,16,3,4,42,Tốt
93,Lai Cách,2022-03-30,18,11,16,14,3,2,18,Tốt
94,Lai Cách,2022-03-31,21,2,13,11,3,2,21,Tốt
95,Lai Cách,2022-04-01,3,4,16,13,3,2,16,Tốt
96,Lai Cách,2022-04-02,6,9,28,9,5,2,28,Tốt
97,Lai Cách,2022-04-03,14,14,36,13,7,2,36,Tốt
98,Lai Cách,2022-04-04,22,19,37,16,5,2,37,Tốt
99,Lai Cách,2022-04-05,30,23,37,19,4,4,37,Tốt
100,Lai Cách,2022-04-06,39,28,30,14,3,3,39,Tốt
101,Lai Cách,2022-04-07,49,25,52,15,4,3,52,Vừa Phải
102,Lai Cách,2022-04-08,44,13,35,5,3,1,44,Tốt
103,Lai Cách,2022-04-09,24,10,28,3,3,1,28,Tốt
104,Lai Cách,2022-04-10,18,9,17,5,3,1,18,Tốt
105,Lai Cách,2022-04-11,17,7,12,7,3,1,17,Tốt
106,Lai Cách,2022-04-12,12,14,32,7,3,2,32,Tốt
107,Lai Cách,2022-04-13,26,9,21,6,3,2,26,Tốt
108,Lai Cách,2022-04-14,17,9,14,8,3,2,17,Tốt
109,Lai Cách,2022-04-15,18,4,13,14,3,2,18,Tốt
110,Lai Cách,2022-04-16,7,3,6,7,3,2,7,Tốt
111,Lai Cách,2022-04-17,4,3,9,10,3,2,10,Tốt
112,Lai Cách,2022-04-18,5,7,17,13,3,2,17,Tốt
113,Lai Cách,2022-04-19,12,14,18,13,3,3,18,Tốt
114,Lai Cách,2022-04-20,25,12,23,7,3,2,25,Tốt
115,Lai Cách,2022-04-21,24,5,25,6,3,2,25,Tốt
116,Lai Cách,2022-04-22,11,5,6,6,4,2,11,Tốt
117,Lai Cách,2022-04-23,11,6,11,2,3,1,11,Tốt
118,Lai Cách,2022-04-24,11,4,13,5,3,1,13,Tốt
119,Lai Cách,2022-04-25,8,5,14,6,3,1,14,Tốt
120,Lai Cách,2022-04-26,10,4,10,7,3,1,10,Tốt
121,Lai Cách,2022-04-27,8,3,7,5,3,1,8,Tốt
122,Lai Cách,2022-04-28,5,4,7,7,3,1,7,Tốt
123,Lai Cách,2022-04-29,8,2,10,4,3,1,10,Tốt
124,Lai Cách,2022-04-30,4,2,16,4,3,1,16,Tốt
125,Lai Cách,2022-05-01,3,9,19,8,4,1,19,Tốt
126,Lai Cách,2022-05-02,15,13,25,10,4,2,25,Tốt
127,Lai Cách,2022-05-03,22,16,34,12,4,2,34,Tốt
