date,min,max,median,q1,q3,stdev,count
2022-05-28T00:00:00.000Z,7.7,60.6,21.6,19.7,23.8,6.06,463
2022-05-29T00:00:00.000Z,7.3,68.8,25.5,21.8,28.8,6.477,642
2022-05-30T00:00:00.000Z,0.2,313.3,25.3,14.9,31.4,34.814,637
2022-05-31T00:00:00.000Z,19.2,284.2,28.6,26.35,31.1,20.9,652
2022-06-01T00:00:00.000Z,2.4,77.8,23.9,21.8,27.6,6.156,643
2022-06-02T00:00:00.000Z,3.6,220.6,22.6,15.9,25.2,11.755,636
2022-06-03T00:00:00.000Z,9.7,57,20.7,15.2,22.5,5.013,623
2022-06-04T00:00:00.000Z,12.3,42.7,25.9,19.2,29.35,6.099,593
2022-06-05T00:00:00.000Z,8.8,86.2,27.4,21.7,31.65,7.779,657
2022-06-06T00:00:00.000Z,1.8,154.5,17.9,8.8,22.4,10.723,646
2022-06-07T00:00:00.000Z,9,123.4,24.3,17,29.95,11.698,637
2022-06-08T00:00:00.000Z,1.4,212.2,26.4,20.6,29.8,11.855,639
2022-06-09T00:00:00.000Z,22.5,176.2,32.9,30.9,35.7,10.676,645
2022-06-10T00:00:00.000Z,15.2,68.6,27.6,25,32.7,8.584,644
2022-06-11T00:00:00.000Z,23.3,169.7,32.6,29.4,41.8,11.736,637
2022-06-12T00:00:00.000Z,11.8,45.3,29,24.4,31.2,7.193,631
2022-06-13T00:00:00.000Z,2.5,48.8,20.8,12.7,25.9,8.319,650
2022-06-14T00:00:00.000Z,4.3,36,16.6,13.9,20.3,4.935,605
2022-06-15T00:00:00.000Z,7.4,51.8,21.2,17.64,25.5,5.402,652
2022-06-16T00:00:00.000Z,4.3,66.4,14.8,11,19.5,8.197,643
2022-06-17T00:00:00.000Z,4.5,68.1,17.1,11.55,23.8,10.644,569
2022-06-18T00:00:00.000Z,4.1,54,13.9,8.6,23.4,10.226,653
2022-06-19T00:00:00.000Z,1.2,124.6,15.1,7.2,27.5,28.046,634
2022-06-20T00:00:00.000Z,2.7,101.7,19.39,9.6,25.75,21.449,660
2022-06-21T00:00:00.000Z,5.2,132.5,20.8,15.65,34.85,27.91,628
2022-06-22T00:00:00.000Z,4.4,87,27.75,21.95,44.45,17.547,552
2022-06-23T00:00:00.000Z,13.4,115.2,35.6,29,48.1,15.311,635
2022-06-24T00:00:00.000Z,9.6,222.7,21.4,18.39,25.5,12.498,614
2022-06-25T00:00:00.000Z,8.7,143.7,21.2,16.95,24.1,6.831,612
2022-06-26T00:00:00.000Z,9.9,165.2,23.1,21.4,25.4,7.212,635
2022-06-27T00:00:00.000Z,6.4,108,18.9,11.2,28.9,10.081,642
2022-06-28T00:00:00.000Z,12.8,56.2,24.6,21.1,29.6,7.604,625
2022-06-29T00:00:00.000Z,3,124.2,36.5,23.7,47.1,16.724,653
2022-06-30T00:00:00.000Z,8.8,58,29.6,22.8,38.5,10.547,659
2022-07-01T00:00:00.000Z,16.4,239.9,22.1,20.8,23.7,10.54,642
2022-07-02T00:00:00.000Z,4.6,48.3,16.8,12.1,21.1,5.927,657
2022-07-03T00:00:00.000Z,6.5,33.5,23.7,18.95,26.15,5.277,632
2022-07-04T00:00:00.000Z,14.4,150.5,29.7,22.05,33.1,10.184,636
2022-07-05T00:00:00.000Z,1,115.4,17.2,13.4,25.2,10.984,642
2022-07-06T00:00:00.000Z,6,139.6,28.65,11.55,40.7,19.436,636
2022-07-07T00:00:00.000Z,5.6,86.9,24.5,18.8,27.4,10.27,433
2022-07-08T00:00:00.000Z,13.1,285.7,28.1,23.1,32.4,16.496,622
2022-07-09T00:00:00.000Z,19.2,143.3,27.95,24.6,32.5,9.987,636
2022-07-10T00:00:00.000Z,10.9,42.2,25.7,22.4,28,4.803,603
2022-07-11T00:00:00.000Z,9.1,46.6,19.3,15.65,23,5.896,620
2022-07-12T00:00:00.000Z,2.4,44.6,17.8,11.8,23.75,8.348,645
2022-07-13T00:00:00.000Z,3.8,90.9,24.9,18.5,29.3,9.439,654
2022-07-14T00:00:00.000Z,1.3,198.8,13.9,9.5,20.5,13.46,641
2022-07-15T00:00:00.000Z,6.1,181.7,21.1,14.7,24.1,13.211,627
2022-07-16T00:00:00.000Z,6.9,185.2,19.6,16.2,22.1,10.183,659
2022-07-17T00:00:00.000Z,13.2,144,21.2,18,24.95,8.569,641
2022-07-18T00:00:00.000Z,0.9,36.9,23.4,10,29.4,10.404,631
2022-07-19T00:00:00.000Z,0.1,32.7,18.55,14.65,23.65,7.187,656
2022-07-20T00:00:00.000Z,9.9,78.3,20.39,17.89,25.4,8.58,543
2022-07-21T00:00:00.000Z,1.7,30.1,13.8,9.5,19.8,6.202,655
2022-07-22T00:00:00.000Z,6,56.6,18.89,12.7,24.8,7.637,676
2022-07-23T00:00:00.000Z,9.6,37,20.39,15.6,27.1,6.763,656
2022-07-24T00:00:00.000Z,6.9,60.7,19.45,14.95,21.8,5.887,636
2022-07-25T00:00:00.000Z,9.3,114.2,16.1,13.8,22.35,8.554,641
2022-07-26T00:00:00.000Z,10.1,30.8,20.5,18.4,22.9,3.649,660
2022-07-27T00:00:00.000Z,17.5,116.5,23.25,21.5,26.5,10.044,632
2022-07-28T00:00:00.000Z,20.9,210.8,30,26.7,31.7,10.164,624
2022-07-29T00:00:00.000Z,10.6,62,30.5,28.9,32.2,6.382,638
2022-07-30T00:00:00.000Z,9.4,51.4,26.3,19.6,30.8,7.239,652
2022-07-31T00:00:00.000Z,9.5,159.6,24.8,20.9,28.6,10.757,646
2022-08-01T00:00:00.000Z,8.4,134.2,25.5,21.4,29.9,9.348,602
2022-08-02T00:00:00.000Z,14,68.7,21,18.8,24.8,5.095,630
2022-08-03T00:00:00.000Z,12,70.6,23.25,20.8,28.1,6.344,638
2022-08-04T00:00:00.000Z,2.6,75,24.9,11.7,30.5,10.465,655
