date,median
2022-09-20,47.8
2022-09-21,53.1
2022-09-22,34.79
2022-09-23,46.8
2022-09-24,48.7
2022-09-25,50.85
2022-09-26,72.7
2022-09-27,73.8
2022-09-28,72.4
2022-09-29,45.45
2022-09-30,34.1
2022-10-01,15.5
2022-10-02,23.7
2022-10-03,53.5
2022-10-04,41.95
2022-10-05,43
2022-10-06,54.5
2022-10-07,45.1
2022-10-08,46.4
2022-10-09,14.1
2022-10-10,30.45
2022-10-11,43.9
2022-10-12,50.1
2022-10-13,86.1
2022-10-14,77.3
2022-10-15,84.1
2022-10-16,60.7
2022-10-17,62
2022-10-18,53.5
2022-10-21,44.2
2022-10-22,56.2
2022-10-23,64.7
2022-10-24,74
2022-10-25,78.8
2022-10-26,37.9
2022-10-27,19.1
2022-10-28,36.8
2022-10-29,64.2
2022-10-30,28.5
2022-10-31,15.7
2022-11-01,51.3
2022-11-02,89.2
2022-11-03,111.4
2022-11-04,70.5
2022-11-05,59.6
2022-11-06,79.7
2022-11-07,80
2022-11-08,86.5
2022-11-09,69.7
2022-11-10,78.3
2022-11-11,47.1
2022-11-12,42.35
2022-11-13,48.1
2022-11-14,48.95
2022-11-15,43.3
2022-11-16,35.6
2022-11-17,32.7
2022-11-18,34
2022-11-19,35.5
2022-11-20,49.25
2022-11-21,77.75
2022-11-22,84.65
2022-11-23,52.4
2022-11-24,31.9
2022-11-25,50.9
2022-11-26,47.1
2022-11-27,21.4
2022-11-28,36.5
2022-11-29,38.4
2022-11-30,24.2
2022-12-01,12.4
2022-12-02,40.9
2022-12-03,65.6
2022-12-04,33
2022-12-05,46.7
2022-12-06,86.05
2022-12-07,72.7
2022-12-08,56.45
2022-12-09,68.95
2022-12-10,67.7
2022-12-11,80.59
2022-12-12,89.3
2022-12-13,77.55
2022-12-14,88.7
2022-12-15,103.3
2022-12-16,132.69
2022-12-17,49
2022-12-18,62.1
2022-12-19,75.59
2022-12-20,135.1
2022-12-21,106.15
2022-12-22,84
2022-12-23,59.3
2022-12-24,78.59
2022-12-25,67.09
2022-12-26,127.05
2022-12-27,59.5
2022-12-28,34.5
2022-12-29,50.7
2022-12-30,63.2
2022-12-31,72.15
2023-01-01,106.2
2023-01-02,67.34
2023-01-03,91.55
2023-01-04,91.2
2023-01-05,67.15
2023-01-06,54.2
2023-01-07,101.95
2023-01-08,104.55
2023-01-09,148.25
2023-01-10,102.6
2023-01-11,64.4
2023-01-12,51.7
2023-01-13,59.3
2023-01-14,68.3
2023-01-15,39.1
2023-01-16,50
2023-01-17,62.15
2023-01-18,71.7
2023-01-19,203.45
2023-01-26,85.4
2023-01-27,59.7
2023-01-28,63
2023-01-29,109.8
2023-01-30,123.1
2023-01-31,71.8
2023-02-01,63.8
2023-02-02,69.09
2023-02-03,40.4
2023-02-04,49.2
2023-02-05,43.25
2023-02-06,46.3
2023-02-07,43.8
2023-02-08,37.29
2023-02-09,41.7
2023-02-10,44.1
2023-02-11,45.45
2023-02-12,55.6
2023-02-13,50.2
2023-02-14,45.2
2023-02-15,52.45
2023-02-16,78.95
2023-02-17,106.05
