date,pm25,pm10
17/11/2022,358.5,358.5
18/11/2022,226.2,226.2
19/11/2022,207.7,207.7
20/11/2022,268.3,268.3
21/11/2022,885.8,885.8
22/11/2022,279,279
23/11/2022,171.9,171.9
24/11/2022,180.3,180.3
25/11/2022,427,427
26/11/2022,276.8,276.8
27/11/2022,130.3,130.3
28/11/2022,188.1,188.1
29/11/2022,343.4,343.4
30/11/2022,286.2,286.2
1/12/2022,240.4,240.4
2/12/2022,371.2,371.2
3/12/2022,292,292
4/12/2022,450.3,450.3
5/12/2022,286.7,286.7
6/12/2022,156.8,156.8
7/12/2022,552.9,552.9
8/12/2022,373.5,373.5
9/12/2022,242.5,242.5
10/12/2022,201.1,201.1
11/12/2022,169.2,169.2
12/12/2022,275.8,275.8
13/12/2022,316.9,316.9
14/12/2022,304.5,304.5
15/12/2022,276.6,276.6
16/12/2022,284.3,284.3
17/12/2022,115.1,115.1
18/12/2022,182.1,182.1
19/12/2022,294.9,294.9
20/12/2022,263.6,263.6
21/12/2022,286.8,286.8
22/12/2022,330.8,330.8
23/12/2022,397.2,397.2
24/12/2022,308,308
25/12/2022,413.7,413.7
26/12/2022,590.2,590.2
27/12/2022,636.1,636.1
28/12/2022,548.8,548.8
29/12/2022,300.3,300.3
30/12/2022,218.4,218.4
31/12/2022,169.6,169.6
1/01/2023,229,229
2/01/2023,439.5,439.5
3/01/2023,294.8,294.8
4/01/2023,227.8,227.8
5/01/2023,154.2,154.2
6/01/2023,153.2,153.2
7/01/2023,220.2,220.2
8/01/2023,388.2,388.2
9/01/2023,366.9,366.9
10/01/2023,288.1,288.1
11/01/2023,262.8,262.8
12/01/2023,195.8,195.8
13/01/2023,180.5,180.5
14/01/2023,477,477
15/01/2023,217.4,217.4
16/01/2023,399.9,399.9
17/01/2023,266.6,266.6
18/01/2023,299.6,299.6
19/01/2023,159.6,159.6
20/01/2023,382.6,382.6
21/01/2023,659.9,659.9
22/01/2023,220.8,220.8
23/01/2023,189.2,189.2
24/01/2023,131.2,131.2
25/01/2023,147.8,147.8
26/01/2023,160.6,160.6
27/01/2023,124.7,124.7
28/01/2023,163.2,163.2
29/01/2023,399.3,399.3
30/01/2023,264.3,264.3
31/01/2023,348,348
1/02/2023,545.5,545.5
2/02/2023,158,158
3/02/2023,391.5,391.5
4/02/2023,153.7,153.7
5/02/2023,94,94
6/02/2023,238.1,238.1
7/02/2023,186.4,186.4
8/02/2023,233.4,233.4
9/02/2023,290,290
10/02/2023,282.9,282.9
11/02/2023,183.5,183.5
12/02/2023,260.9,260.9
13/02/2023,368.1,368.1
14/02/2023,325.5,325.5
15/02/2023,341,341
16/02/2023,323,323
17/02/2023,196.6,196.6
18/02/2023,383.2,383.2
19/02/2023,430.5,430.5
20/02/2023,447.9,447.9
21/02/2023,293.2,293.2
22/02/2023,272.6,272.6
23/02/2023,327.6,327.6
24/02/2023,450.1,450.1
25/02/2023,265,265
26/02/2023,253.2,253.2
27/02/2023,439.9,439.9
28/02/2023,313.4,313.4
1/03/2023,275.3,275.3
2/03/2023,421.9,421.9
3/03/2023,324.7,324.7
4/03/2023,283.1,283.1
5/03/2023,431.4,431.4
6/03/2023,366.3,366.3
7/03/2023,477.3,477.3
8/03/2023,442.9,442.9
9/03/2023,477.3,477.3
10/03/2023,319.8,319.8
11/03/2023,133.5,133.5
12/03/2023,380.4,380.4
13/03/2023,516.6,516.6
14/03/2023,416.2,416.2
15/03/2023,286.4,286.4
16/03/2023,353.6,353.6
17/03/2023,207.1,207.1
18/03/2023,114.6,114.6
19/03/2023,230.3,230.3
20/03/2023,344,344
21/03/2023,203.3,203.3
22/03/2023,425,425
23/03/2023,239.3,239.3
24/03/2023,379.5,379.5
25/03/2023,416.6,416.6
26/03/2023,362.6,362.6
27/03/2023,383.5,383.5
28/03/2023,403.5,403.5
29/03/2023,330.4,330.4
30/03/2023,362.6,362.6
31/03/2023,238.8,238.8
1/04/2023,175.3,175.3
2/04/2023,209.8,209.8
3/04/2023,365.9,365.9
4/04/2023,310.1,310.1
5/04/2023,464.1,464.1
6/04/2023,241.9,241.9
7/04/2023,253.4,253.4
8/04/2023,194.3,194.3
9/04/2023,205.1,205.1
10/04/2023,246.8,246.8
11/04/2023,275.3,275.3
12/04/2023,259.2,259.2
13/04/2023,379.9,379.9
14/04/2023,252.6,252.6
15/04/2023,160.6,160.6
16/04/2023,338.9,338.9
17/04/2023,376.9,376.9
18/04/2023,317.6,317.6
19/04/2023,561.4,561.4
20/04/2023,424,424
21/04/2023,415.6,415.6
22/04/2023,777.7,777.7
23/04/2023,386.6,386.6
24/04/2023,271.8,271.8
25/04/2023,346.2,346.2
26/04/2023,324.3,324.3
27/04/2023,269.8,269.8
28/04/2023,421.1,421.1
29/04/2023,265,265
30/04/2023,108.5,108.5
1/05/2023,79.7,79.7
2/05/2023,348.8,348.8
3/05/2023,140.9,140.9
4/05/2023,330.9,330.9
5/05/2023,191.9,191.9
6/05/2023,112.4,112.4
7/05/2023,265.4,265.4
15/05/2023,503.9,503.9
16/05/2023,364.8,364.8
17/05/2023,317.4,317.4
18/05/2023,378.5,378.5
19/05/2023,346.8,346.8
20/05/2023,129.8,129.8
21/05/2023,332.7,332.7
22/05/2023,273.4,273.4
23/05/2023,263.6,263.6
24/05/2023,170.2,170.2
25/05/2023,284.9,284.9
26/05/2023,324.4,324.4
27/05/2023,165.3,165.3
28/05/2023,419.1,419.1
29/05/2023,360.3,360.3
30/05/2023,346.5,346.5
31/05/2023,266,266
1/06/2023,193.4,193.4
2/06/2023,257.5,257.5
3/06/2023,106.1,106.1
4/06/2023,530.9,530.9
5/06/2023,247.7,247.7
6/06/2023,373.8,373.8
7/06/2023,327.3,327.3
8/06/2023,332,332
9/06/2023,641.9,641.9
10/06/2023,106.3,106.3
11/06/2023,553,553
12/06/2023,265.9,265.9
13/06/2023,375.6,375.6
14/06/2023,245.3,245.3
15/06/2023,253.4,253.4
16/06/2023,359.5,359.5
17/06/2023,184.9,184.9
18/06/2023,261.8,261.8
19/06/2023,108.1,108.1
20/06/2023,345,345
21/06/2023,414.1,414.1
22/06/2023,156.2,156.2
23/06/2023,97.4,97.4
24/06/2023,148.8,148.8
25/06/2023,503.1,503.1
26/06/2023,208.2,208.2
27/06/2023,161.4,161.4
28/06/2023,336.9,336.9
29/06/2023,294.8,294.8
30/06/2023,202.3,202.3
1/07/2023,104.9,104.9
2/07/2023,242.2,242.2
3/07/2023,239.7,239.7
4/07/2023,347,347
5/07/2023,473.9,473.9
6/07/2023,539,539
7/07/2023,297.1,297.1
8/07/2023,252.8,252.8
9/07/2023,381,381
10/07/2023,722,722
11/07/2023,368.6,368.6
12/07/2023,262.3,262.3
13/07/2023,193.2,193.2
14/07/2023,375.1,375.1
15/07/2023,292.7,292.7
16/07/2023,352,352
17/07/2023,507.1,507.1
18/07/2023,187.8,187.8
19/07/2023,346.2,346.2
20/07/2023,558.6,558.6
21/07/2023,246.4,246.4
22/07/2023,774.7,774.7
23/07/2023,322.9,322.9
24/07/2023,268.3,268.3
25/07/2023,464.5,464.5
26/07/2023,288.5,288.5
27/07/2023,257.4,257.4
28/07/2023,172.5,172.5
29/07/2023,94.3,94.3
30/07/2023,129.2,129.2
31/07/2023,293,293
1/08/2023,242.2,242.2
2/08/2023,270.5,270.5
3/08/2023,360.9,360.9
4/08/2023,308.6,308.6
5/08/2023,145.3,145.3
6/08/2023,304.7,304.7
7/08/2023,232.4,232.4
8/08/2023,298.9,298.9
9/08/2023,120.4,120.4
10/08/2023,183.6,183.6
11/08/2023,168.8,168.8
12/08/2023,100.3,100.3
13/08/2023,98.6,98.6
14/08/2023,257.2,257.2
15/08/2023,317.7,317.7
16/08/2023,196.4,196.4
17/08/2023,294.5,294.5
18/08/2023,378.1,378.1
19/08/2023,103.8,103.8
20/08/2023,418.3,418.3
21/08/2023,301.6,301.6
22/08/2023,338.9,338.9
23/08/2023,324.5,324.5
24/08/2023,184.7,184.7
25/08/2023,121.8,121.8
26/08/2023,131.3,131.3
27/08/2023,312.9,312.9
28/08/2023,128.9,128.9
29/08/2023,483.1,483.1
30/08/2023,4488.7,4488.7
31/08/2023,396.2,396.2
1/09/2023,75.3,75.3
2/09/2023,66.3,66.3
3/09/2023,70.4,70.4
4/09/2023,136.6,136.6
5/09/2023,205.5,205.5
6/09/2023,343.8,343.8
7/09/2023,591.8,591.8
8/09/2023,470.1,470.1
9/09/2023,168,168
10/09/2023,374.2,374.2
18/09/2023,383.6,383.6
19/09/2023,283.1,283.1
20/09/2023,557.6,557.6
21/09/2023,364.7,364.7
22/09/2023,283.2,283.2
23/09/2023,145.7,145.7
24/09/2023,224.5,224.5
25/09/2023,212,212
26/09/2023,194.6,194.6
27/09/2023,364.3,364.3
28/09/2023,290,290
29/09/2023,235.7,235.7
30/09/2023,140.5,140.5
1/10/2023,197.4,197.4
2/10/2023,262.3,262.3
3/10/2023,269.1,269.1
4/10/2023,465.1,465.1
5/10/2023,489.4,489.4
6/10/2023,245.8,245.8
7/10/2023,347.1,347.1
8/10/2023,165.6,165.6
9/10/2023,254.8,254.8
10/10/2023,321.7,321.7
11/10/2023,374.8,374.8
12/10/2023,485.7,485.7
13/10/2023,234.7,234.7
14/10/2023,157,157
15/10/2023,668.2,668.2
16/10/2023,278,278
17/10/2023,362,362
18/10/2023,420.9,420.9
19/10/2023,581.6,581.6
20/10/2023,457.1,457.1
21/10/2023,159.2,159.2
19/11/2023,154.8,154.8
20/11/2023,239,239
21/11/2023,518.9,518.9
22/11/2023,229.3,229.3
23/11/2023,245.3,245.3
24/11/2023,148.8,148.8
