date,min,max,median,q1,q3,stdev,count
2022-05-28T00:00:00.000Z,5.2,46.3,10.9,8.3,27.45,10.674,452
2022-05-29T00:00:00.000Z,13.9,28.6,20.8,17.2,23.8,3.88,625
2022-05-30T00:00:00.000Z,0.3,94,4.5,1.6,23.7,15.115,596
2022-05-31T00:00:00.000Z,3.6,27.7,9.3,6.6,13.8,5.566,618
2022-06-01T00:00:00.000Z,3.6,32.7,20.5,7.7,24,8.24,597
2022-06-02T00:00:00.000Z,6.9,31.1,23.4,19.39,25.6,5.195,590
2022-06-03T00:00:00.000Z,15.5,27.6,22.2,19.8,24.3,2.758,606
2022-06-04T00:00:00.000Z,20.5,34.8,27.3,25.35,29.7,2.469,577
2022-06-05T00:00:00.000Z,2.7,92.2,32.8,23.15,43.15,16.123,636
2022-06-06T00:00:00.000Z,2,13.2,4.8,3.9,6.1,2.08,610
2022-06-07T00:00:00.000Z,2.6,56.4,12.1,8.1,16.5,5.03,612
2022-06-08T00:00:00.000Z,8.3,32.1,17.8,16.4,19.7,3.476,599
2022-06-09T00:00:00.000Z,14.7,29.3,21.35,17.8,23.9,3.51,614
2022-06-10T00:00:00.000Z,4.7,42.7,23.6,8.6,25.8,9.266,602
2022-06-11T00:00:00.000Z,4.7,25.3,8.69,6.8,10.8,3.395,621
2022-06-12T00:00:00.000Z,12.1,36.4,27.2,23.8,29.1,4.901,625
2022-06-13T00:00:00.000Z,4,35.5,21.5,5.5,26.2,10.288,601
2022-06-14T00:00:00.000Z,1.2,33.2,5.45,4.5,6.5,2.87,624
2022-06-15T00:00:00.000Z,5,25.3,12.9,7.9,16.55,5.081,633
2022-06-16T00:00:00.000Z,15.2,37.3,24.4,20.8,25.85,3.673,605
2022-06-17T00:00:00.000Z,19.1,35.8,26,24.1,29.6,3.685,529
2022-06-18T00:00:00.000Z,12.3,34.8,21.6,17.2,26.05,5.606,624
2022-06-19T00:00:00.000Z,14,30.4,22.75,20.1,24.5,3.505,590
2022-06-20T00:00:00.000Z,11.6,46.2,24.1,20.14,27.05,5.791,588
2022-06-21T00:00:00.000Z,16.7,149.2,26.5,23.3,49.5,19.597,635
2022-06-22T00:00:00.000Z,1.6,74.5,20.8,5.3,25,13.27,598
2022-06-23T00:00:00.000Z,0.1,33.7,13.5,1.4,15,8.164,590
2022-06-24T00:00:00.000Z,2.5,27.8,19.9,9.9,22.7,6.678,622
2022-06-25T00:00:00.000Z,12.4,29.4,21.4,18.39,24.3,4.061,614
2022-06-26T00:00:00.000Z,18.8,40.7,25.7,22,30.1,4.963,606
2022-06-27T00:00:00.000Z,19.2,54.2,25.8,23.4,29.3,5.643,591
2022-06-28T00:00:00.000Z,0,45.2,28.1,19.6,30.6,11.622,599
2022-06-29T00:00:00.000Z,0.3,23.5,6.7,4,10,4.989,583
2022-06-30T00:00:00.000Z,2.3,21,7.3,4.95,8.75,3.017,596
2022-07-01T00:00:00.000Z,5.9,19.2,10.19,8.69,12.1,2.368,620
2022-07-02T00:00:00.000Z,6.3,25.9,12,9.69,14.3,3.381,602
2022-07-03T00:00:00.000Z,2,29.4,18.35,8.1,20.8,7.315,594
2022-07-04T00:00:00.000Z,3.2,171.5,22.7,15,24.9,10.875,599
2022-07-05T00:00:00.000Z,1.8,29.7,7.2,6.1,24.25,9.193,600
2022-07-06T00:00:00.000Z,3.6,23.4,13.7,7.8,18.39,5.576,607
2022-07-07T00:00:00.000Z,20.2,30.5,24,22.4,25.4,2.206,395
2022-07-08T00:00:00.000Z,0.1,91,3.9,2.8,5.7,6.154,573
2022-07-09T00:00:00.000Z,7.9,31.8,20.8,19.8,22.9,3.737,603
2022-07-10T00:00:00.000Z,10.3,37.2,23.2,17.3,25.1,5.954,584
2022-07-11T00:00:00.000Z,14.2,135.2,23.6,19.39,27.6,16.033,586
2022-07-12T00:00:00.000Z,6.5,45.7,17.6,12.4,18.95,6.197,601
2022-07-13T00:00:00.000Z,3.4,33.6,12.1,9.9,17.45,6.352,624
2022-07-14T00:00:00.000Z,6.2,24.8,18.85,11.7,20.6,5.185,590
2022-07-15T00:00:00.000Z,11.1,28.5,19,17.5,21.3,3.597,595
2022-07-16T00:00:00.000Z,18.3,33.2,25.8,23.05,27.1,3.565,593
2022-07-17T00:00:00.000Z,19.4,42,29.6,23.1,31.9,4.561,596
2022-07-18T00:00:00.000Z,0,35.9,24.8,0.5,30,13.212,549
2022-07-19T00:00:00.000Z,3.7,34.9,19.8,13.9,23.7,6.346,598
2022-07-20T00:00:00.000Z,9.9,42.2,19.7,14.7,26.4,7.27,599
2022-07-21T00:00:00.000Z,0,69.5,5.8,4.2,10.4,6.324,607
2022-07-22T00:00:00.000Z,3.4,19.5,9.6,6.4,12.6,3.741,614
2022-07-23T00:00:00.000Z,8.4,29.2,19,15.8,20.3,4.233,610
2022-07-24T00:00:00.000Z,21.2,35.6,27.9,24.6,28.8,3.066,607
2022-07-25T00:00:00.000Z,22.5,57.5,29.4,26.5,31.6,4.61,579
2022-07-26T00:00:00.000Z,22.8,59.5,31.05,27.9,33.7,6.259,596
2022-07-27T00:00:00.000Z,22.5,47.2,30,27.4,34.4,6.161,592
2022-07-28T00:00:00.000Z,25.9,51.2,31.6,29.9,34.2,4.686,602
2022-07-29T00:00:00.000Z,3,186.4,31.4,4.9,35.2,22.05,630
2022-07-30T00:00:00.000Z,10.5,92.6,26.6,13.9,28,10.142,604
2022-07-31T00:00:00.000Z,10.4,143.4,19.6,13.3,25.7,13.803,615
2022-08-01T00:00:00.000Z,16.5,38.3,23.9,20.7,25.5,3.168,550
2022-08-02T00:00:00.000Z,11.2,28.7,21.1,18.5,22.8,3.649,597
2022-08-03T00:00:00.000Z,12.9,52.4,20.7,18.9,22.4,3.501,621
2022-08-04T00:00:00.000Z,3,112.3,9.6,4.1,28.1,18.395,509
2022-08-05T00:00:00.000Z,4.7,85.2,13.1,9.8,20,9.243,506
2022-08-06T00:00:00.000Z,4.6,49.8,10.8,7.7,13.7,4.772,642
2022-08-07T00:00:00.000Z,1.6,28.1,7.4,5.8,10.9,4.502,632
2022-08-08T00:00:00.000Z,6,154.8,10.5,7.6,16.3,17.095,631
2022-08-09T00:00:00.000Z,8.2,102.8,16.4,11.6,20.5,8.832,618
2022-08-10T00:00:00.000Z,0.7,78.8,13.6,8,19.6,10.581,663
2022-08-11T00:00:00.000Z,0.2,117.8,7.3,3,11.5,11.088,639
