date,min,max,median,q1,q3,stdev,count
2022-11-09T00:00:00.000Z,3.3,88.5,10.4,6.8,24.7,17.277,531
2022-11-10T00:00:00.000Z,3.8,54.8,7.5,6,10.4,9.019,652
2022-11-11T00:00:00.000Z,2.1,67.1,8.8,5.5,16.8,14.156,655
2022-11-12T00:00:00.000Z,1.4,79.4,12.4,9.2,16.7,12.16,659
2022-11-13T00:00:00.000Z,0.2,66.8,8.2,4.5,11.8,11.698,647
2022-11-14T00:00:00.000Z,2.8,51.2,12.4,7.7,21.7,11.492,663
2022-11-15T00:00:00.000Z,3,176.4,11.7,7,27.3,20.438,651
2022-11-16T00:00:00.000Z,2.2,99.1,8.8,6.3,32.9,23.434,631
2022-11-17T00:00:00.000Z,4.8,87.3,11.3,8.75,16.75,11.66,664
2022-11-18T00:00:00.000Z,4.1,86.1,8.6,6.9,12.4,11.951,658
2022-11-19T00:00:00.000Z,0.7,87.3,4.3,2.2,14.95,15.776,661
2022-11-20T00:00:00.000Z,0.1,74.3,8.7,4.8,19.05,16.551,657
2022-11-21T00:00:00.000Z,0,76.2,16.1,7.9,25.65,16.926,649
2022-11-22T00:00:00.000Z,3.7,205.6,25.8,17.7,53.2,22.728,679
2022-11-23T00:00:00.000Z,5.4,363.9,12.3,8,50.3,46.325,672
2022-11-24T00:00:00.000Z,4.6,216.9,12.9,8.8,35.6,28.555,667
2022-11-25T00:00:00.000Z,3.5,188.2,16.1,9.35,30.6,25.55,660
2022-11-26T00:00:00.000Z,3.7,94.2,11.55,8.6,18.2,13.146,656
2022-11-27T00:00:00.000Z,0,56.4,10.45,4.5,22.15,15.905,644
2022-11-28T00:00:00.000Z,1.1,67.2,13.6,5.3,31.1,16.257,643
2022-11-29T00:00:00.000Z,15.3,155.5,41.9,24.1,47.6,16.358,679
2022-11-30T00:00:00.000Z,4.9,81.6,9.7,7.7,14.1,15.868,641
2022-12-01T00:00:00.000Z,1.8,36.9,6,4.4,7.4,6.007,598
2022-12-02T00:00:00.000Z,0.6,148.3,8.3,4.8,16.6,18.388,655
2022-12-03T00:00:00.000Z,0,126.1,9.2,4.1,16.1,15.621,652
2022-12-04T00:00:00.000Z,1.1,51.7,7.4,4.6,21.9,11.616,679
2022-12-05T00:00:00.000Z,1.9,77.8,11.8,6.3,23.8,14.915,658
2022-12-06T00:00:00.000Z,0.3,75,4.4,3.2,7.9,12.201,653
2022-12-07T00:00:00.000Z,0,55.9,14.6,7.5,19.2,9.246,639
2022-12-08T00:00:00.000Z,1.4,60.1,8.19,6.6,13.8,13.321,669
2022-12-09T00:00:00.000Z,5.4,61.3,10.05,7.4,13.3,13.174,660
2022-12-10T00:00:00.000Z,10.8,91.6,17.5,15.2,19.2,12.864,667
2022-12-11T00:00:00.000Z,14.3,74.9,19.7,17.5,24.1,9.094,676
2022-12-12T00:00:00.000Z,22,88.7,30.7,28.9,37.6,9.349,662
2022-12-13T00:00:00.000Z,25.7,142,46.4,37.2,62.1,21.387,675
2022-12-14T00:00:00.000Z,11.7,158.2,28,18.55,39,15.694,669
2022-12-15T00:00:00.000Z,12.8,98.1,24.8,20.6,38.2,15.381,669
2022-12-16T00:00:00.000Z,5.2,91.9,14.4,10.6,23.4,14.682,663
2022-12-17T00:00:00.000Z,0,202.7,5.3,1.5,8.2,23.361,655
2022-12-18T00:00:00.000Z,0.3,107.6,3.4,2.1,6.1,22.492,662
2022-12-19T00:00:00.000Z,0.4,179.7,2.8,1.8,5.9,25.665,617
2022-12-20T00:00:00.000Z,3.9,123.9,7.1,5.8,11.9,21.52,652
2022-12-21T00:00:00.000Z,6.1,258.9,11.9,9.1,16.39,39.288,623
2022-12-22T00:00:00.000Z,13.3,221.2,38.45,29.45,43.4,14.87,668
2022-12-23T00:00:00.000Z,11.9,310.6,19.2,16,41.4,27.896,631
2022-12-24T00:00:00.000Z,11.1,97.8,15.6,13.8,21.85,16.605,652
2022-12-25T00:00:00.000Z,8.1,198.6,17.2,12.1,43.85,31.476,669
2022-12-26T00:00:00.000Z,10.6,240.1,18.2,15.1,57.6,39.083,641
2022-12-27T00:00:00.000Z,8.7,226.8,16.2,12.9,46.2,35.017,634
2022-12-28T00:00:00.000Z,3.6,136.4,14.7,9.85,40.3,25.766,653
2022-12-29T00:00:00.000Z,4.9,183.2,12.3,9.8,19.8,27.348,655
2022-12-30T00:00:00.000Z,12.6,111,23.3,17.89,28.7,13.553,641
2022-12-31T00:00:00.000Z,7.5,111.8,24.15,10.8,35.4,22.387,668
2023-01-01T00:00:00.000Z,1,205.4,7.8,5,16,28.212,643
2023-01-02T00:00:00.000Z,0.6,118.7,9,4.09,23.8,17.364,654
2023-01-03T00:00:00.000Z,0,117.5,2.3,0.7,4.7,17.404,625
2023-01-04T00:00:00.000Z,0,197.7,3.9,1.6,5.9,32.548,639
2023-01-05T00:00:00.000Z,1.6,239.2,7.7,5.4,14.5,34.479,650
2023-01-06T00:00:00.000Z,0,115.9,3.3,1.2,7.3,19.716,621
2023-01-07T00:00:00.000Z,0,141.8,17.2,8.85,38.1,31.103,661
2023-01-08T00:00:00.000Z,0.4,103.5,6.3,3.5,16.45,19.047,633
2023-01-09T00:00:00.000Z,0.9,87.6,14.7,8.8,25.3,17.658,650
2023-01-10T00:00:00.000Z,4.8,123.7,21.2,13.9,32.2,18.637,663
2023-01-11T00:00:00.000Z,8,696,24.95,20,32.9,40.137,646
2023-01-12T00:00:00.000Z,5.2,152.6,23.15,10.7,34.7,23.362,626
2023-01-13T00:00:00.000Z,9.6,72,24.45,15.6,35.8,13.265,636
2023-01-14T00:00:00.000Z,14.3,93.9,36.7,26.55,51.4,14.603,649
2023-01-15T00:00:00.000Z,43.1,185.4,53.4,49,57.7,12.919,674
2023-01-16T00:00:00.000Z,5.8,123.9,18.89,9.9,39.5,19.05,677
2023-01-17T00:00:00.000Z,4.8,244.9,14.95,11.5,43.65,38.051,656
2023-01-18T00:00:00.000Z,9.4,137.5,16.6,13.5,24.6,17.929,654
2023-01-19T00:00:00.000Z,8.2,159.8,18.89,12.3,27.8,19.091,670
2023-01-20T00:00:00.000Z,5.1,73.5,14.8,11.55,23.5,12.381,685
2023-01-21T00:00:00.000Z,5.8,525.9,20.14,14.9,30.9,33.104,678
2023-01-22T00:00:00.000Z,7.1,130.4,13.6,11.6,26.2,19.206,676
2023-01-23T00:00:00.000Z,9.7,150.4,12.6,11.6,15.4,18.051,655
2023-01-24T00:00:00.000Z,4.2,162.9,16.05,11.6,23.8,11.414,666
2023-01-25T00:00:00.000Z,5.5,23.2,10,8.7,12.1,2.951,663
2023-01-26T00:00:00.000Z,0.2,60.3,5.09,3,6.9,9.734,645
2023-01-27T00:00:00.000Z,0,38.7,3.4,2.2,5.25,6.43,632
2023-01-28T00:00:00.000Z,8.8,162.2,19.5,17.5,21.7,24.571,644
2023-01-29T00:00:00.000Z,3.7,245.3,20.2,15.1,22.8,30.021,653
2023-01-30T00:00:00.000Z,19.9,197,26.7,23.4,39.65,30.052,665
2023-01-31T00:00:00.000Z,5.8,176,15.6,9.9,42.35,29.663,657
2023-02-01T00:00:00.000Z,3.8,127.3,26.7,8.6,40.5,24.247,657
2023-02-02T00:00:00.000Z,8.6,81.4,15.8,11.3,40.29,17.925,624
2023-02-03T00:00:00.000Z,2.8,251.1,6.3,4.8,9.9,28.846,646
2023-02-04T00:00:00.000Z,3.3,162,6.7,5.1,20.05,28.272,653
2023-02-05T00:00:00.000Z,3.4,180,16.6,8.5,39.4,31.42,674
2023-02-06T00:00:00.000Z,5.6,132.1,22.35,12.6,40,23.448,660
2023-02-07T00:00:00.000Z,11.2,87.4,34.54,16.35,47.2,16.923,640
2023-02-08T00:00:00.000Z,10.9,72.5,23.9,17.45,44,14.922,660
2023-02-09T00:00:00.000Z,14.8,85.2,29.4,22,54.85,17.609,652
2023-02-10T00:00:00.000Z,8.9,73.6,20.5,14.7,32.85,16.389,656
2023-02-11T00:00:00.000Z,12,84.1,26.1,16.2,45.05,18.932,645
2023-02-12T00:00:00.000Z,12.5,120.5,25.8,18.89,49.65,18.101,648
2023-02-13T00:00:00.000Z,6,77.4,35.79,21.25,55.65,19.369,657
2023-02-14T00:00:00.000Z,12.8,70,21.5,17.3,35.9,13.359,642
2023-02-15T00:00:00.000Z,6.6,161.7,22.2,18.1,25.3,19.308,652
2023-02-16T00:00:00.000Z,5.7,135.6,23.45,13.7,29.6,14.604,644
2023-02-17T00:00:00.000Z,1.3,131.8,6.5,4.59,10.9,21.498,630
2023-02-18T00:00:00.000Z,2.4,82.8,10.7,6.5,22,13.581,650
2023-02-19T00:00:00.000Z,5.2,194.1,11.9,8.4,16.95,20.248,628
2023-02-20T00:00:00.000Z,7.2,118.8,25.05,12.85,43.5,18.926,640
2023-02-21T00:00:00.000Z,19.9,115.5,35.25,24.6,42.3,15.78,670
2023-02-22T00:00:00.000Z,1.4,82.7,10.9,8.5,18.9,11.402,654
2023-02-23T00:00:00.000Z,7,68.1,12.1,9.3,28.7,13.817,668
2023-02-24T00:00:00.000Z,12.5,124.6,22.25,18.6,27.9,17.395,674
2023-02-25T00:00:00.000Z,26.4,100.7,33.4,30.6,48.3,13.892,666
2023-02-26T00:00:00.000Z,1.7,83.5,26.4,21.15,29.7,12.959,665
2023-02-27T00:00:00.000Z,0.6,103.4,4.2,3.1,6.5,18.735,648
2023-02-28T00:00:00.000Z,4.3,123.2,12.2,10.19,14.3,22.952,666
2023-03-01T00:00:00.000Z,8.5,103.5,12.5,11.3,13.9,16.516,655
2023-03-02T00:00:00.000Z,14.8,142,23.7,20.35,28,18.704,657
2023-03-03T00:00:00.000Z,18.1,127.4,26.1,21.3,27.7,15.743,657
2023-03-04T00:00:00.000Z,16.9,145,26.7,22.1,46.1,15.382,641
2023-03-05T00:00:00.000Z,35.4,243,48.2,43.7,60.1,28.606,651
2023-03-06T00:00:00.000Z,16.3,217.4,40.95,30.8,65.34,30.024,648
2023-03-07T00:00:00.000Z,9.2,164.4,15.85,12.9,47.6,25.972,640
2023-03-08T00:00:00.000Z,8.9,293.3,15.4,11.6,38.79,37.076,631
2023-03-09T00:00:00.000Z,11.9,174.6,22.2,18.2,53.7,33.431,663
2023-03-10T00:00:00.000Z,19.4,87.9,31.4,26.5,38.7,12.364,573
2023-03-11T00:00:00.000Z,27.9,414.2,34.79,31.4,51,30.659,613
2023-03-12T00:00:00.000Z,12.8,994.7,25.2,21.2,37.1,64.152,654
2023-03-13T00:00:00.000Z,15.3,446.2,24.8,21.7,39,41.911,651
2023-03-14T00:00:00.000Z,12.2,451.8,29.2,19,44.7,40.712,613
2023-03-15T00:00:00.000Z,12.1,187.6,33.5,17.7,57.4,27.398,669
2023-03-16T00:00:00.000Z,6.4,187.3,28.3,17,53.3,23.565,663
2023-03-17T00:00:00.000Z,9.1,350.6,36.6,17.3,61.4,41.488,694
2023-03-18T00:00:00.000Z,8,112.6,16.2,11.9,25.6,13.537,666
2023-03-19T00:00:00.000Z,10,495.4,18.6,15.1,26.3,30.709,642
2023-03-20T00:00:00.000Z,6.8,126,21.2,13.2,33.5,15.409,656
2023-03-21T00:00:00.000Z,17.2,170.7,30.1,24.8,44.4,20.243,671
2023-03-22T00:00:00.000Z,19,476.1,40.45,30.8,54.75,39.927,692
2023-03-23T00:00:00.000Z,7.6,133.8,16.6,12.1,45.2,22.666,689
2023-03-24T00:00:00.000Z,6.2,69.3,22.1,11.8,36.6,15.025,655
2023-03-25T00:00:00.000Z,8.2,150,35.54,18.25,49.35,21.056,676
2023-03-26T00:00:00.000Z,6.1,190.4,15.6,11.7,40.2,19.269,683
2023-03-27T00:00:00.000Z,6.2,149.3,25.5,13.9,36.5,17.966,672
2023-03-28T00:00:00.000Z,13.3,104.7,27.55,17.8,42.9,15.349,650
2023-03-29T00:00:00.000Z,10.4,93.6,21.3,15.55,46.25,18.071,656
2023-03-30T00:00:00.000Z,13.4,327.6,25.45,18.5,36.65,23.43,644
2023-03-31T00:00:00.000Z,15.3,85.8,26.6,20.8,33.2,13.391,685
2023-04-01T00:00:00.000Z,19.3,82.5,32.4,25.3,40.1,13.393,675
2023-04-02T00:00:00.000Z,16,65.5,22.9,19.2,34.7,11.247,679
2023-04-03T00:00:00.000Z,8.2,345.4,31.3,20.5,44,25.702,683
2023-04-04T00:00:00.000Z,9.2,108.5,23.1,13,40.7,17.86,662
2023-04-05T00:00:00.000Z,0.6,135.7,36.15,4.7,55.6,29.387,658
2023-04-06T00:00:00.000Z,1.3,123,17.3,6.65,35.54,18.539,677
2023-04-07T00:00:00.000Z,2.6,59,12.9,6.1,21.1,12.203,657
2023-04-08T00:00:00.000Z,6.5,496.8,26.6,16.14,37.2,37.632,669
2023-04-09T00:00:00.000Z,19.7,73.7,36,29.6,43.1,10.663,680
2023-04-10T00:00:00.000Z,38.9,121.4,50.8,46.1,56.6,12.041,650
2023-04-11T00:00:00.000Z,27.4,79.3,44.75,36.4,52.8,10.994,658
2023-04-12T00:00:00.000Z,26,121.1,40.95,32.1,50,13.317,690
2023-04-13T00:00:00.000Z,31.2,98.1,40.6,38,44.2,5.871,677
2023-04-14T00:00:00.000Z,36,70.7,45.5,41.6,50.25,6.022,677
2023-04-15T00:00:00.000Z,45.3,297.6,50.3,48.2,54,14.848,662
2023-04-16T00:00:00.000Z,36,75.6,44.4,41.4,52.3,8.191,665
2023-04-17T00:00:00.000Z,27.7,70,43.15,35.4,53.9,10.681,686
2023-04-18T00:00:00.000Z,23.7,492.8,45.2,33.4,59.5,50.784,665
2023-04-19T00:00:00.000Z,22.7,136,41.1,32.2,59.1,16.158,671
2023-04-20T00:00:00.000Z,42.6,105.8,54.9,51.4,61,8.49,651
2023-04-21T00:00:00.000Z,32.6,90.7,48.6,46,58.25,10.937,676
2023-04-22T00:00:00.000Z,28.2,72,43.2,41.3,47,7.097,665
2023-04-23T00:00:00.000Z,15.8,155.8,36.25,28.1,50.75,15.575,688
2023-04-24T00:00:00.000Z,5.5,82.6,19.8,11.8,36.75,16.067,660
2023-04-25T00:00:00.000Z,16.1,52.7,23.3,20.1,31.5,7.519,657
2023-04-26T00:00:00.000Z,17.4,77.2,24.1,21.9,27.25,5.418,684
2023-04-27T00:00:00.000Z,15.9,117.3,24.4,21.7,32.4,11.373,665
2023-04-28T00:00:00.000Z,16.9,235.1,26.9,24,36.6,14.547,667
2023-04-29T00:00:00.000Z,17.4,137.4,31.4,26.4,39.1,13.196,661
2023-04-30T00:00:00.000Z,9.5,96.3,21.2,14.35,25.4,8.989,668
2023-05-01T00:00:00.000Z,13.2,66.8,20.8,19.2,24.3,9.043,656
2023-05-02T00:00:00.000Z,10,56.4,19.7,16.39,27,10.056,638
2023-05-03T00:00:00.000Z,11.2,76.2,29.6,17.75,41.75,14.323,669
2023-05-04T00:00:00.000Z,8.4,124.2,19.4,14.45,32.25,15.914,636
2023-05-05T00:00:00.000Z,7.8,86.8,31.1,24.6,41,15.872,584
2023-05-06T00:00:00.000Z,32.5,92.4,47.1,42.9,55.7,11.068,675
2023-05-07T00:00:00.000Z,34.1,362.8,54.1,46.4,58,17.03,675
2023-05-15T00:00:00.000Z,4.4,60.6,15.35,8.9,20.5,10.387,670
2023-05-16T00:00:00.000Z,3.3,69.6,20,13,24,8.895,599
2023-05-17T00:00:00.000Z,8.2,87.9,28,21.9,35,10.535,645
2023-05-18T00:00:00.000Z,14.8,314.1,34,29.4,47.35,25.25,653
2023-05-19T00:00:00.000Z,20.1,190.6,46.1,41.1,50.5,20.537,650
2023-05-20T00:00:00.000Z,20.5,80.1,37.65,31.2,46.3,10.094,676
2023-05-21T00:00:00.000Z,13.6,59.4,23,19.2,26.9,7.257,672
2023-05-22T00:00:00.000Z,7.5,327.7,18.8,14.4,27.4,21.515,650
2023-05-23T00:00:00.000Z,12.5,67.6,36.4,24.6,39.65,11.76,641
2023-05-24T00:00:00.000Z,11.6,60.4,25.2,19.39,32.7,9.992,663
2023-05-25T00:00:00.000Z,3.9,62.6,16,10.3,22.2,8.993,663
2023-05-26T00:00:00.000Z,7.1,139.8,21.75,14.95,28,11.675,672
2023-05-27T00:00:00.000Z,9.7,58,18.39,14.9,22.8,7.676,626
2023-05-28T00:00:00.000Z,8.6,49.4,20.9,14.7,26.2,8.328,672
2023-05-29T00:00:00.000Z,9.6,52.5,19.7,15.6,26.6,8.125,661
2023-05-30T00:00:00.000Z,11.3,69,24.2,15.7,30.4,9.422,674
2023-05-31T00:00:00.000Z,7.9,51.7,18.75,13.7,23.3,7.122,628
2023-06-01T00:00:00.000Z,10,96.6,24.9,16.7,30.25,12.331,644
2023-06-02T00:00:00.000Z,8.8,69.6,31.7,19.7,43.15,13.202,613
2023-06-03T00:00:00.000Z,16.4,78.5,34.4,28.9,40,9.211,649
2023-06-04T00:00:00.000Z,7.9,196.4,22.4,18.8,35.85,22.006,637
2023-06-05T00:00:00.000Z,4.1,46.4,13.3,9.2,20.1,7.5,626
2023-06-06T00:00:00.000Z,4.3,305.1,14.4,7.6,20.1,23.12,634
2023-06-07T00:00:00.000Z,6.5,141.7,24,15.6,35,12.115,637
2023-06-08T00:00:00.000Z,10.9,64.8,32.35,22.4,40.2,11.675,634
2023-06-09T00:00:00.000Z,5.1,66.1,22.2,15.6,29.3,10.014,613
2023-06-10T00:00:00.000Z,3.4,55.5,18.6,12.1,25.9,9.515,669
2023-06-11T00:00:00.000Z,3.3,52.9,15.2,12.2,23.4,9.318,639
2023-06-12T00:00:00.000Z,7,71.8,29.1,15.95,33.1,12.163,661
2023-06-13T00:00:00.000Z,5,120.5,19.85,12.8,40.7,16.415,666
2023-06-14T00:00:00.000Z,12,61.5,34.7,24.1,38.7,10.637,643
2023-06-15T00:00:00.000Z,6,77.9,31.7,18.5,39.5,13.928,647
2023-06-16T00:00:00.000Z,1.4,74.4,21.85,14.95,34.2,13.58,640
2023-06-17T00:00:00.000Z,6.9,57,16.7,12.5,22.8,9.125,657
2023-06-18T00:00:00.000Z,2.1,169.1,16.7,10.05,24.2,12.481,649
2023-06-19T00:00:00.000Z,3,68,14.3,9.1,18,9.901,646
2023-06-20T00:00:00.000Z,3.8,70.9,20.3,13.7,24.5,9.687,659
2023-06-21T00:00:00.000Z,7.5,246.8,20.3,15.4,24.9,14.156,661
2023-06-22T00:00:00.000Z,4.6,116.4,15.45,11.3,27,10.475,656
2023-06-23T00:00:00.000Z,5.8,79.7,17.89,13.5,25.3,11.418,670
2023-06-24T00:00:00.000Z,10.2,106.7,24.7,18.3,31.5,9.817,645
2023-06-25T00:00:00.000Z,10.4,61.2,22.25,17.6,28.7,8.722,664
2023-06-26T00:00:00.000Z,11,71.4,27.4,18.8,32.7,9.844,675
2023-06-27T00:00:00.000Z,12.9,102.8,27.8,20.14,40.85,15.393,621
2023-06-28T00:00:00.000Z,11.8,329,31.4,18.3,46.95,63.142,625
2023-06-29T00:00:00.000Z,3.9,417.6,29.1,15.8,36.85,76.812,637
2023-06-30T00:00:00.000Z,1.7,56.9,16.4,12.8,19.7,9.559,649
2023-07-01T00:00:00.000Z,8,63.8,18.7,15.4,24,10.476,628
2023-07-02T00:00:00.000Z,1.1,320.1,18.7,13.45,25.55,18.684,653
2023-07-03T00:00:00.000Z,3.4,88.8,19.4,14.1,25.7,10.766,645
2023-07-04T00:00:00.000Z,5.1,76.5,22,13.4,28.6,12.752,630
2023-07-05T00:00:00.000Z,5.3,131.3,11.4,8.8,21.2,20.032,627
