date,pm25,pm10
22/12/2022,127.8,136.8
23/12/2022,81.5,87.4
24/12/2022,118.7,132
25/12/2022,160.2,174.4
26/12/2022,148.1,160
27/12/2022,199.3,215.1
28/12/2022,174.8,192.3
29/12/2022,393.6,441.2
30/12/2022,202.2,212.4
31/12/2022,81,89.3
1/01/2023,119.9,128.1
2/01/2023,203.5,219.8
3/01/2023,55.8,67.3
4/01/2023,59.3,68.5
5/01/2023,44.9,55.6
6/01/2023,31.2,34.8
7/01/2023,417,453.1
8/01/2023,421.3,468.1
9/01/2023,171.2,182.3
10/01/2023,83.3,92.3
11/01/2023,81.7,87.9
12/01/2023,186.9,199.5
13/01/2023,78.8,84.1
14/01/2023,310,326.7
15/01/2023,156.7,166.2
16/01/2023,231.5,247.1
17/01/2023,608.6,728.3
18/01/2023,80.5,85.4
19/01/2023,339.8,366.4
20/01/2023,286.1,318.6
21/01/2023,442.2,482
22/01/2023,45.7,55.5
23/01/2023,40.4,47.6
24/01/2023,54.2,65.3
25/01/2023,48.4,59.3
26/01/2023,94.6,101
27/01/2023,95.1,103.8
28/01/2023,184.7,197.3
29/01/2023,105.5,112.4
30/01/2023,146.1,154.7
31/01/2023,245.7,269.7
1/02/2023,344,380.5
2/02/2023,169,178.7
3/02/2023,76.2,80.5
4/02/2023,234,248.7
5/02/2023,91.1,96.2
6/02/2023,72.3,76.8
7/02/2023,184,199.3
8/02/2023,125.9,134
9/02/2023,79.6,84.5
10/02/2023,102.3,109.3
11/02/2023,53.6,67.7
12/02/2023,298,321.3
13/02/2023,109.4,115.7
14/02/2023,81.2,85
15/02/2023,152.8,164.9
16/02/2023,160.8,174.8
17/02/2023,99.7,105.2
18/02/2023,89.7,94.1
19/02/2023,99.3,114
20/02/2023,66.7,75.1
21/02/2023,110.5,119.2
22/02/2023,117.3,127.2
23/02/2023,164.1,178
24/02/2023,157.1,172
25/02/2023,157.7,170.9
26/02/2023,88.6,97.3
27/02/2023,103.1,108.7
28/02/2023,86.8,94.1
1/03/2023,167.5,178.8
2/03/2023,174.1,199.3
4/03/2023,46,56.6
5/03/2023,118,127.4
6/03/2023,140.5,152.2
7/03/2023,160.4,174
8/03/2023,155.1,165.4
9/03/2023,282.9,300.5
10/03/2023,130.8,137.4
11/03/2023,132.9,141.6
12/03/2023,126.4,135.1
13/03/2023,145.4,153.3
14/03/2023,188.1,207.2
15/03/2023,174.9,191.3
16/03/2023,101.7,109.4
17/03/2023,79.3,83.7
18/03/2023,53.9,66.8
19/03/2023,94,98.1
20/03/2023,52.1,64.4
21/03/2023,75.6,79.2
22/03/2023,73.4,80.3
23/03/2023,64.2,73.4
24/03/2023,358.3,422.5
25/03/2023,79.8,85.3
26/03/2023,89.3,93.1
27/03/2023,50.3,62
28/03/2023,64.8,74.1
29/03/2023,65,74
30/03/2023,264.5,298.4
31/03/2023,54,66.5
1/04/2023,72.2,77.3
2/04/2023,70.3,77
3/04/2023,61,71
4/04/2023,50,61.1
5/04/2023,107.3,109.9
6/04/2023,124.6,137.4
7/04/2023,53.8,66.9
8/04/2023,117.6,121.3
17/04/2023,74.1,80
18/04/2023,64.3,73.4
19/04/2023,242.8,256.2
20/04/2023,76.8,85.9
21/04/2023,201.7,218.3
22/04/2023,536.3,635.2
23/04/2023,60.7,71
24/04/2023,52.5,65.1
26/04/2023,81,86.3
27/04/2023,72.9,78.8
28/04/2023,104.3,112.4
29/04/2023,69.1,76.3
30/04/2023,77.5,85.2
1/05/2023,48.6,61.1
2/05/2023,84.9,96.2
3/05/2023,72.6,78.2
4/05/2023,169.5,184.9
5/05/2023,122.5,133
6/05/2023,51.6,63
7/05/2023,156.7,165.9
15/05/2023,142.9,149.7
16/05/2023,186.7,208.4
17/05/2023,143.2,153.7
18/05/2023,118.8,123.7
19/05/2023,134.8,146.3
20/05/2023,94.9,102.9
21/05/2023,150.7,168.1
22/05/2023,258,297.2
23/05/2023,95.4,98.7
24/05/2023,118.9,128.7
25/05/2023,97.1,101.7
26/05/2023,120,130.8
27/05/2023,117,124.5
28/05/2023,99.9,104.1
29/05/2023,110.2,115.9
30/05/2023,77.4,80.7
31/05/2023,73.4,80
1/06/2023,71.6,77.3
2/06/2023,177.6,187
