,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi
98,Ninh Kiều,2022-04-07,26,36,0,0,0,0,36
99,Ninh Kiều,2022-04-08,44,38,0,0,0,0,44
100,Ninh Kiều,2022-04-09,46,45,0,0,0,0,46
101,Ninh Kiều,2022-04-10,57,39,0,0,0,0,57
102,Ninh Kiều,2022-04-11,50,41,0,0,0,0,50
103,Ninh Kiều,2022-04-12,55,37,0,0,0,0,55
104,Ninh Kiều,2022-04-13,52,39,0,0,0,0,52
105,Ninh Kiều,2022-04-14,57,36,0,0,0,0,57
106,Ninh Kiều,2022-04-15,50,32,0,0,0,0,50
107,Ninh Kiều,2022-04-16,46,32,0,0,0,0,46
108,Ninh Kiều,2022-04-17,47,31,0,0,0,0,47
109,Ninh Kiều,2022-04-18,39,37,0,0,0,0,39
110,Ninh Kiều,2022-04-19,40,25,0,0,0,0,40
111,Ninh Kiều,2022-04-20,25,22,0,0,0,0,25
112,Ninh Kiều,2022-04-21,24,0,0,0,0,0,24
113,Ninh Kiều,2022-04-27,0,21,0,0,0,0,21
114,Ninh Kiều,2022-04-28,22,18,0,0,0,0,22
115,Ninh Kiều,2022-04-29,22,16,0,0,0,0,22
116,Ninh Kiều,2022-04-30,17,16,0,0,0,0,17
117,Ninh Kiều,2022-05-01,17,17,0,0,0,0,17
118,Ninh Kiều,2022-05-02,21,13,0,0,0,0,21
119,Ninh Kiều,2022-05-03,13,8,0,0,0,0,13
120,Ninh Kiều,2022-05-04,7,11,0,0,0,0,11
121,Ninh Kiều,2022-05-05,8,13,0,0,0,0,13
122,Ninh Kiều,2022-05-06,13,15,0,0,0,0,15
123,Ninh Kiều,2022-05-07,15,12,0,0,0,0,15
124,Ninh Kiều,2022-05-08,13,18,0,0,0,0,18
125,Ninh Kiều,2022-05-09,20,20,0,0,0,0,20
126,Ninh Kiều,2022-05-10,20,24,0,0,0,0,24
127,Ninh Kiều,2022-05-11,26,13,0,0,0,0,26
128,Ninh Kiều,2022-05-12,10,17,0,0,0,0,17
129,Ninh Kiều,2022-05-13,16,28,0,0,0,0,28
130,Ninh Kiều,2022-05-14,30,22,0,0,0,0,30
131,Ninh Kiều,2022-05-15,24,23,0,0,0,0,24
132,Ninh Kiều,2022-05-16,21,14,0,0,0,0,21
133,Ninh Kiều,2022-05-17,11,16,0,0,0,0,16
134,Ninh Kiều,2022-05-18,13,14,0,0,0,0,14
135,Ninh Kiều,2022-05-19,11,15,0,0,0,0,15
136,Ninh Kiều,2022-05-20,13,15,0,0,0,0,15
137,Ninh Kiều,2022-05-21,13,15,0,0,0,0,15
138,Ninh Kiều,2022-05-22,13,14,0,0,0,0,14
139,Ninh Kiều,2022-05-23,14,21,0,0,0,0,21
140,Ninh Kiều,2022-05-24,17,19,0,0,0,0,19
141,Ninh Kiều,2022-05-25,16,21,0,0,0,0,21
142,Ninh Kiều,2022-05-26,16,19,0,0,0,0,19
143,Ninh Kiều,2022-05-27,16,13,0,0,0,0,16
144,Ninh Kiều,2022-05-28,11,18,0,0,0,0,18
145,Ninh Kiều,2022-05-29,16,23,0,0,0,0,23
146,Ninh Kiều,2022-05-30,20,29,0,0,0,0,29
147,Ninh Kiều,2022-05-31,25,26,0,0,0,0,26
148,Ninh Kiều,2022-06-01,24,21,0,0,0,0,24
149,Ninh Kiều,2022-06-02,20,19,0,0,0,0,20
150,Ninh Kiều,2022-06-03,18,13,0,0,0,0,18
151,Ninh Kiều,2022-06-04,9,16,0,0,0,0,16
152,Ninh Kiều,2022-06-05,13,18,0,0,0,0,18
153,Ninh Kiều,2022-06-06,18,17,0,0,0,0,18
154,Ninh Kiều,2022-06-07,16,17,0,0,0,0,17
155,Ninh Kiều,2022-06-08,17,19,0,0,0,0,19
156,Ninh Kiều,2022-06-09,19,16,0,0,0,0,19
157,Ninh Kiều,2022-06-10,16,20,0,0,0,0,20
158,Ninh Kiều,2022-06-11,21,19,0,0,0,0,21
159,Ninh Kiều,2022-06-12,19,20,0,0,0,0,20
160,Ninh Kiều,2022-06-13,20,18,0,0,0,0,20
161,Ninh Kiều,2022-06-14,19,15,0,0,0,0,19
162,Ninh Kiều,2022-06-15,15,21,0,0,0,0,21
163,Ninh Kiều,2022-06-16,21,18,0,0,0,0,21
164,Ninh Kiều,2022-06-17,20,14,0,0,0,0,20
165,Ninh Kiều,2022-06-18,15,13,0,0,0,0,15
166,Ninh Kiều,2022-06-19,13,16,0,0,0,0,16
167,Ninh Kiều,2022-06-20,14,15,0,0,0,0,15
168,Ninh Kiều,2022-06-21,12,14,0,0,0,0,14
169,Ninh Kiều,2022-06-22,12,15,0,0,0,0,15
170,Ninh Kiều,2022-06-23,15,17,0,0,0,0,17
171,Ninh Kiều,2022-06-24,16,14,0,0,0,0,16
172,Ninh Kiều,2022-06-25,12,14,0,0,0,0,14
173,Ninh Kiều,2022-06-26,12,16,0,0,0,0,16
174,Ninh Kiều,2022-06-27,13,13,0,0,0,0,13
175,Ninh Kiều,2022-06-28,11,16,0,0,0,0,16
176,Ninh Kiều,2022-06-29,13,14,0,0,0,0,14
177,Ninh Kiều,2022-06-30,11,16,0,0,0,0,16
178,Ninh Kiều,2022-07-01,14,16,0,0,0,0,16
179,Ninh Kiều,2022-07-02,14,20,0,0,0,0,20
180,Ninh Kiều,2022-07-03,19,20,0,0,0,0,20
181,Ninh Kiều,2022-07-04,17,19,0,0,0,0,19
182,Ninh Kiều,2022-07-05,16,17,0,0,0,0,17
183,Ninh Kiều,2022-07-06,14,19,0,0,0,0,19
184,Ninh Kiều,2022-07-07,15,22,0,0,0,0,22
185,Ninh Kiều,2022-07-08,18,17,0,0,0,0,18
186,Ninh Kiều,2022-07-09,15,13,0,0,0,0,15
187,Ninh Kiều,2022-07-10,11,16,0,0,0,0,16
188,Ninh Kiều,2022-07-11,14,12,0,0,0,0,14
189,Ninh Kiều,2022-07-12,11,17,0,0,0,0,17
190,Ninh Kiều,2022-07-13,19,23,0,0,0,0,23
191,Ninh Kiều,2022-07-14,20,21,0,0,0,0,21
