date,max
2022-12-02,333.7
2022-12-03,329.2
2022-12-04,49.4
2022-12-05,102.8
2022-12-06,235.7
2022-12-07,211.5
2022-12-08,247
2022-12-09,216.3
2022-12-10,226.4
2022-12-11,149.6
2022-12-12,226.8
2022-12-13,258.3
2022-12-14,175.8
2022-12-15,144.8
2022-12-16,401.5
2022-12-17,244.4
2022-12-18,113.5
2022-12-19,118.4
2022-12-20,146.2
2022-12-21,240.4
2022-12-22,229.3
2022-12-23,239.1
2022-12-24,576.1
2022-12-25,138.6
2022-12-26,431.1
2022-12-27,281
2022-12-28,556.7
2022-12-29,199.1
2022-12-30,529.4
2022-12-31,224.2
2023-01-01,232.4
2023-01-02,374.5
2023-01-03,444.5
2023-01-04,140.9
2023-01-05,404.9
2023-01-06,168.9
2023-01-07,413.2
2023-01-08,338.4
2023-01-09,119.6
2023-01-10,157.1
2023-01-11,645.4
2023-01-12,146.8
2023-01-13,151
2023-01-14,319.2
2023-01-15,636.7
2023-01-16,490.3
2023-01-17,286.1
2023-01-18,500.1
2023-01-19,964.4
2023-01-20,235.9
2023-01-21,168
2023-01-22,113.1
2023-01-23,108.5
2023-01-24,67
2023-01-25,321.4
2023-01-26,204.2
2023-01-27,45.7
2023-01-28,200.5
2023-01-29,88
2023-01-30,105.5
2023-01-31,145.7
2023-02-01,381.1
2023-02-02,279
2023-02-03,123
2023-02-04,197.3
2023-02-05,57.6
2023-02-06,43.4
2023-02-07,47.3
2023-02-08,62.3
2023-02-09,40.2
2023-02-10,52.7
2023-02-11,51.2
2023-02-19,253.2
2023-02-20,116.2
2023-02-21,124
2023-02-22,100.4
2023-02-23,118.2
2023-02-24,176.9
2023-02-25,279.7
2023-02-26,246
2023-02-27,291.8
2023-02-28,167.3
2023-03-01,203.6
2023-03-02,226.8
2023-03-03,331.8
2023-03-04,280.6
2023-03-05,163.2
2023-03-06,177
2023-03-07,225.6
2023-03-08,178.1
2023-03-09,101.5
2023-03-10,366.1
2023-03-11,165.4
2023-03-12,138.9
2023-03-13,130.6
2023-03-14,78.3
2023-03-15,156.1
2023-03-16,229.2
2023-03-17,204.1
2023-03-18,86.9
2023-03-19,211.5
2023-03-20,111.4
2023-03-21,113.9
2023-03-22,169.5
2023-03-23,170.7
2023-03-24,151.4
2023-03-25,182.5
2023-03-26,156.4
2023-03-27,231.5
2023-03-28,70.1
2023-03-29,107.4
2023-03-30,181.9
2023-03-31,87.9
2023-04-01,168.3
2023-04-02,57.6
2023-04-03,84.8
2023-04-04,115.5
2023-04-05,567.8
2023-04-06,223.4
2023-04-07,252.8
2023-04-08,257.2
2023-04-09,233.4
2023-04-10,421.8
2023-04-11,47.8
2023-04-12,62.6
2023-04-13,43
2023-04-14,31.9
2023-04-15,89.1
2023-04-16,139.5
2023-04-17,572.3
2023-04-18,196.6
2023-04-19,101.3
2023-04-20,89.9
2023-04-21,161.3
2023-04-22,97.4
2023-04-23,105.8
2023-04-24,55.9
2023-04-25,88
2023-04-26,67.3
2023-04-27,92.2
2023-04-28,187.8
2023-04-29,65.2
2023-04-30,73.1
2023-05-01,51.4
2023-05-02,175.1
2023-05-03,135
2023-05-04,72.7
2023-05-05,81.4
2023-05-06,163.6
2023-05-07,76.1
2023-05-08,215.6
2023-05-09,317.5
2023-05-10,101.9
2023-05-11,62.3
2023-05-12,38.5
2023-05-13,108.4
2023-05-14,183.5
2023-05-15,141.8
2023-05-16,284.9
2023-05-17,129.6
2023-05-18,268.4
2023-05-19,210.9
2023-05-20,250.6
2023-05-21,126.1
2023-05-22,111
2023-05-23,87.6
2023-05-24,47.1
2023-05-25,47.3
2023-05-26,47.8
2023-05-27,54.8
2023-05-28,44.9
2023-05-29,48.8
2023-05-30,69.9
2023-05-31,56.5
2023-06-01,51.4
2023-06-02,54.3
2023-06-03,57.5
2023-06-04,51
2023-06-05,54.6
2023-06-06,72.2
2023-06-07,475.3
2023-06-08,48.5
2023-06-09,319.5
2023-06-10,45.3
2023-06-11,74.3
2023-06-12,133.7
2023-06-13,30.9
2023-06-14,31.7
2023-06-15,80.3
2023-06-16,41.2
2023-06-17,53.2
2023-06-18,37.6
2023-06-19,38.8
2023-06-20,52.2
2023-06-21,50
2023-06-22,50.5
2023-06-23,45.4
2023-06-24,190.1
2023-06-25,69.5
2023-06-26,37.9
2023-06-27,28.6
2023-06-28,27.5
2023-06-29,32.7
2023-06-30,59.8
2023-07-01,53.5
2023-07-02,47.7
2023-07-03,90.9
2023-07-04,95.4
2023-07-05,30.3
2023-07-06,38.1
2023-07-07,52.4
2023-07-08,27.5
2023-07-09,23.1
2023-07-10,283.6
2023-07-11,63.4
2023-07-12,56.9
2023-07-13,26.4
2023-07-14,451.4
2023-07-15,234.1
2023-07-16,121.1
2023-07-17,31.8
2023-07-18,36.6
2023-07-19,77.2
2023-07-20,30.4
2023-07-21,135.8
2023-07-22,45.4
2023-07-23,33.3
2023-07-24,31.2
2023-07-25,46.8
2023-07-26,67.8
2023-07-27,38.4
2023-07-28,216.7
2023-07-29,31.9
2023-07-30,29.7
2023-07-31,97.1
2023-08-01,51
2023-08-02,26.2
2023-08-03,21
2023-08-04,18.2
2023-08-05,16.3
2023-08-06,42.6
2023-08-07,19.7
2023-08-08,40.6
2023-08-09,21.3
2023-08-10,100.7
2023-08-11,15.5
2023-08-12,38
2023-08-13,36
2023-08-14,184.7
2023-08-15,18
2023-08-16,26
2023-08-17,62.6
2023-08-18,53.6
2023-08-19,357.8
2023-08-20,28.4
2023-08-21,221.4
2023-08-22,78.5
2023-08-23,131.2
2023-08-24,227.9
2023-08-25,55.2
2023-08-26,31.1
2023-08-27,30.5
2023-08-28,80
2023-08-29,89
2023-08-30,31.5
2023-08-31,46.3
2023-09-01,111.2
2023-09-02,28
2023-09-03,128.4
2023-09-04,32
2023-09-05,72.6
2023-09-06,29.9
2023-09-07,101.7
2023-09-08,87
2023-09-09,34.9
2023-09-10,83
2023-09-11,34.6
2023-09-12,47.9
2023-09-13,130.9
2023-09-14,265.2
2023-09-15,147.8
2023-09-16,44
2023-09-17,21.2
2023-09-18,46.2
2023-09-19,35.7
2023-09-20,41.8
2023-09-21,89.5
2023-09-22,36
2023-09-23,52
2023-09-24,158.3
2023-09-25,262
2023-09-26,119
2023-09-27,18.5
2023-09-28,88.6
2023-09-29,14.5
2023-09-30,26.6
2023-10-01,80.5
2023-10-02,39.2
2023-10-03,58.7
2023-10-04,149
2023-10-05,410
2023-10-06,46.5
2023-10-07,52.7
2023-10-08,26
2023-10-09,289.9
2023-10-10,44.3
2023-10-11,40.8
2023-10-12,80.7
2023-10-13,271.1
2023-10-14,51.6
2023-10-15,95.1
2023-10-16,31.7
2023-10-17,44.7
2023-10-18,61.4
2023-10-19,47.7
2023-10-20,83.6
2023-10-21,30.9
2023-10-22,35
2023-10-23,52.6
2023-10-24,35.1
2023-10-25,46.6
2023-10-26,50
2023-10-27,66.8
2023-11-05,43
2023-11-06,113.3
2023-11-07,101.6
2023-11-08,35.6
2023-11-09,39
2023-11-10,49.6
2023-11-11,82.2
2023-11-12,43.3
2023-11-13,14.6
2023-11-14,25.9
2023-11-15,87.3
2023-11-16,57.7
2023-11-17,36.8
2023-11-18,55.8
2023-11-19,54.4
2023-11-20,62.3
2023-11-21,62.2
2023-11-22,118.1
2023-11-23,165.7
2023-11-24,65.1
