date,min,max,median,q1,q3,stdev,count
2022-11-19T00:00:00.000Z,6.5,103.8,23.75,18.8,31,11.068,638
2022-11-20T00:00:00.000Z,7.5,229.3,16.2,12.4,21.6,17.177,647
2022-11-21T00:00:00.000Z,11.7,83.9,32.7,18.2,45,14.368,654
2022-11-22T00:00:00.000Z,9.6,159.3,34.79,25.4,44.65,18.713,669
2022-11-23T00:00:00.000Z,7.4,231.1,39.45,32.35,45.9,24.666,680
2022-11-24T00:00:00.000Z,14.5,275.1,32.79,26.85,37.7,17.913,689
2022-11-25T00:00:00.000Z,5,166,25.4,11.8,38.9,20.769,655
2022-11-26T00:00:00.000Z,16,238.9,37.5,31.3,45.5,18.803,669
2022-11-27T00:00:00.000Z,10.9,406.2,34.2,27,41.1,30.4,639
2022-11-28T00:00:00.000Z,6,326.4,33.1,25.2,40.25,25.877,664
2022-11-29T00:00:00.000Z,7.2,216.9,36.5,26.75,41.95,19.574,669
2022-11-30T00:00:00.000Z,15.9,862.2,49.9,42.1,61,41.082,667
2022-12-01T00:00:00.000Z,7.7,296.2,37.95,29.1,46.3,28.861,622
2022-12-02T00:00:00.000Z,4,138.4,22.45,14.5,38.5,17.689,680
2022-12-03T00:00:00.000Z,5.5,280.8,34.29,26,43.1,33.462,678
2022-12-04T00:00:00.000Z,5.4,65.5,24.65,19.1,31.8,11.253,400
2022-12-05T00:00:00.000Z,8.6,219.6,26.45,17.9,39.6,18.338,684
2022-12-06T00:00:00.000Z,8.7,133.9,32.4,24.2,38.6,11.412,663
2022-12-07T00:00:00.000Z,6.2,106.9,48.2,32.3,53.2,17.216,646
2022-12-08T00:00:00.000Z,13.9,107.2,39,30.5,45,15.289,678
2022-12-09T00:00:00.000Z,19.5,444.5,36.79,32.3,48.35,21.717,673
2022-12-10T00:00:00.000Z,18.2,133.5,40.85,33.7,48.6,21.915,670
2022-12-11T00:00:00.000Z,24.8,1257.4,45.2,37.9,51.3,85.979,622
2022-12-12T00:00:00.000Z,23.2,454.5,44.3,40.45,49.5,30.145,660
2022-12-13T00:00:00.000Z,15.6,124.2,47.3,41.75,51.8,16.786,661
2022-12-14T00:00:00.000Z,34.7,629.6,49.8,42.3,87.4,36.895,678
2022-12-15T00:00:00.000Z,34.2,116.2,52,43.6,71.9,17.321,656
2022-12-16T00:00:00.000Z,28.1,274.7,50.3,40.7,88.4,34.379,643
2022-12-17T00:00:00.000Z,10.8,162.4,44.55,32.1,72.9,27.562,680
2022-12-18T00:00:00.000Z,5.6,223.6,16.8,13,20.6,14.547,664
2022-12-19T00:00:00.000Z,12.1,98.7,31.9,24.2,49.1,14.493,645
2022-12-20T00:00:00.000Z,14.5,251.6,41.9,25.2,65.8,32.198,643
2022-12-21T00:00:00.000Z,28.9,153.2,49.4,45.3,57.8,14.506,668
2022-12-22T00:00:00.000Z,15.8,112.5,48.6,35.85,56.1,18.26,640
2022-12-23T00:00:00.000Z,35.7,430.4,54.5,44.8,65.59,21.375,654
2022-12-24T00:00:00.000Z,29.4,167.4,50.8,44.6,58.65,16.029,653
2022-12-25T00:00:00.000Z,22,223.2,56,35.1,71.9,28.554,679
2022-12-26T00:00:00.000Z,32.4,326.7,70.1,51.5,82.9,28.566,631
2022-12-27T00:00:00.000Z,38.9,171.7,66,49.5,79.7,21.632,341
2023-01-08T00:00:00.000Z,13.6,230.1,38.85,30,81,50.572,614
2023-01-09T00:00:00.000Z,17.7,339.6,47.1,38.1,58.5,32.847,679
2023-01-10T00:00:00.000Z,7,357.8,27.25,21.2,34.2,28.348,658
2023-01-11T00:00:00.000Z,9.9,140.8,24.3,18.3,32.6,19.767,661
2023-01-12T00:00:00.000Z,8.1,164,33,21.7,42.7,17.542,678
2023-01-13T00:00:00.000Z,10.1,163.7,38.95,25.15,46.6,17.322,664
2023-01-14T00:00:00.000Z,14.4,529.2,47.15,26.7,56.45,39.202,664
2023-01-15T00:00:00.000Z,13.6,321,68.15,35.75,92.2,41.167,660
2023-01-16T00:00:00.000Z,27.3,507.1,40.29,33.4,48.2,32.075,666
2023-01-17T00:00:00.000Z,22.4,294.3,37.79,33.15,45.1,22.323,652
2023-01-18T00:00:00.000Z,20.8,187.4,36.04,28.4,45.1,22.055,634
2023-01-19T00:00:00.000Z,27.6,138.8,43.05,32,51,14.136,666
2023-01-20T00:00:00.000Z,27.5,162.8,46.5,37.95,58.5,21.353,672
2023-01-21T00:00:00.000Z,23.5,935.7,39.79,36.79,46.3,74.579,666
2023-01-22T00:00:00.000Z,6,200.5,20.55,15.5,52.1,23.618,660
2023-01-23T00:00:00.000Z,6.6,273,19.9,12.8,26.3,28.777,677
2023-01-24T00:00:00.000Z,3.9,423,12.7,8.05,21.65,39.051,621
2023-01-25T00:00:00.000Z,8.9,465.5,21.9,16.39,37.29,29.619,649
2023-01-26T00:00:00.000Z,16.6,286.4,46.8,29.8,55.1,22.471,648
2023-01-27T00:00:00.000Z,8.6,222.1,38.2,20.2,45.5,19.227,659
2023-01-28T00:00:00.000Z,8.1,245.1,23.6,18.75,30.2,20.445,652
2023-01-29T00:00:00.000Z,15,90.6,31.1,25.25,37.95,14.148,669
2023-01-30T00:00:00.000Z,23.7,286.2,55.9,35.54,70.09,25.225,665
2023-01-31T00:00:00.000Z,15.2,238.7,49,38.79,60.6,23.188,547
2023-02-01T00:00:00.000Z,11.5,351.1,46.75,31,57,30.805,526
2023-02-02T00:00:00.000Z,14.4,405.7,37.15,31.8,47.15,36.257,660
2023-02-03T00:00:00.000Z,9.6,494.1,33.9,24.8,43.3,23.208,666
2023-02-04T00:00:00.000Z,9.6,127.6,35.9,25.75,45.85,15.959,673
2023-02-05T00:00:00.000Z,8.9,461.1,31.8,20,39,34.734,650
2023-02-06T00:00:00.000Z,12.1,386.4,33.3,26,41.3,30.228,655
2023-02-07T00:00:00.000Z,18.1,327,35.6,31.5,44.5,24.804,656
2023-02-08T00:00:00.000Z,20.3,458.2,43.3,38,50.4,29.406,657
2023-02-09T00:00:00.000Z,17.7,351.3,34.8,28.8,42.2,26.627,665
2023-02-10T00:00:00.000Z,13.7,418.5,39.4,26.9,51.7,31.714,674
2023-02-11T00:00:00.000Z,19.5,442.8,38,31.1,46.6,34.85,669
2023-02-12T00:00:00.000Z,15.7,216.2,40.9,32.4,47.9,27.237,669
2023-02-13T00:00:00.000Z,10.8,110.7,44.3,34.6,50,17.895,642
2023-02-14T00:00:00.000Z,23.3,124.9,39.79,33.2,47.6,14.117,662
2023-02-15T00:00:00.000Z,23.3,112.4,42.3,37.7,47.9,9.929,670
2023-02-16T00:00:00.000Z,29.2,141.8,40.35,35.4,46.5,14.356,642
2023-02-17T00:00:00.000Z,17.6,132.8,37.79,32.04,47.6,19.522,660
2023-02-18T00:00:00.000Z,13.9,277.3,45.55,25.6,52.65,22.154,664
2023-02-19T00:00:00.000Z,15.5,369.7,38.65,30.75,44.9,28.569,668
2023-02-20T00:00:00.000Z,21.2,63.7,31.4,26.5,38.6,7.5,612
2023-02-21T00:00:00.000Z,24.5,135.4,38.5,32.04,47.6,14.167,625
2023-02-22T00:00:00.000Z,9.6,318.6,42.4,36.1,47.55,20.726,661
2023-02-23T00:00:00.000Z,16.5,164.4,31.9,24.4,38.6,14.79,667
2023-02-24T00:00:00.000Z,22,189.1,37.79,29.7,44.55,14.826,668
2023-02-25T00:00:00.000Z,41.8,101.6,51.45,47.2,64.8,13.723,652
2023-02-26T00:00:00.000Z,34.1,287.7,43.1,39.75,47.75,23.196,672
2023-02-27T00:00:00.000Z,18.3,95.8,46.3,36.35,49.6,10.814,637
2023-02-28T00:00:00.000Z,12.2,99.3,32.5,22.4,46.9,14.926,658
2023-03-01T00:00:00.000Z,9.8,134.2,30.7,26.75,37.04,10.871,664
2023-03-02T00:00:00.000Z,24.6,93.1,39.9,36.1,45.95,8.546,665
2023-03-03T00:00:00.000Z,24.5,371.6,38.2,32.35,45.45,33.498,641
2023-03-04T00:00:00.000Z,33.7,91.8,47.9,40.9,53.2,9.831,634
