date,min,max,median,q1,q3,stdev,count
2021-10-10T00:00:00.000Z,1.2,85.1,16.45,7.5,28.1,16.372,478
2021-10-11T00:00:00.000Z,0.8,69,6.8,4.8,9.6,9.172,583
2021-10-12T00:00:00.000Z,6.6,73.3,19.3,15,28.4,10.068,587
2021-10-13T00:00:00.000Z,5.1,253.5,21.6,16.1,33,19.036,588
2021-10-14T00:00:00.000Z,1.1,89.3,7.65,3.2,17.64,13.866,576
2021-10-15T00:00:00.000Z,0.2,72.9,4,1.4,7.95,10.104,588
2021-10-16T00:00:00.000Z,1.9,121.8,8.55,5.2,16.7,18.833,518
2021-10-17T00:00:00.000Z,2.8,97.5,14.4,10,19.75,12.207,492
2021-10-18T00:00:00.000Z,11.4,187.3,21.9,17.7,33.4,16.403,621
2021-10-19T00:00:00.000Z,11,302.3,46,19.4,52.5,30.911,618
2021-10-20T00:00:00.000Z,43,249.3,55.4,48.9,61,16.698,601
2021-10-21T00:00:00.000Z,3.7,113.3,12.1,8.2,22.75,18.691,596
2021-10-22T00:00:00.000Z,9.8,78.7,19.85,15.1,27.4,11.569,608
2021-10-23T00:00:00.000Z,17.4,120.5,39.85,25.9,49.6,17.991,608
2021-10-24T00:00:00.000Z,24.6,90,41.8,35.9,49.3,10.053,608
2021-10-25T00:00:00.000Z,39.7,85,52.1,45.25,61.6,9.921,305
2021-10-27T00:00:00.000Z,60.6,290,76.75,69.9,82.45,21.612,468
2021-10-28T00:00:00.000Z,67.7,205.1,91.1,77.9,110,25.39,617
2021-10-29T00:00:00.000Z,1.8,203.1,49.2,10.4,66.5,32.299,611
2021-10-30T00:00:00.000Z,3.4,94.8,17.2,12.8,26.7,14.091,617
2021-10-31T00:00:00.000Z,3.5,159.8,17.2,11.75,32.75,19.87,632
2021-11-01T00:00:00.000Z,4,132.1,22.3,12.4,39.9,19.659,603
2021-11-02T00:00:00.000Z,28.5,138.7,49.85,39.5,60.8,16.603,110
2021-11-05T00:00:00.000Z,53.6,93.6,60.8,59.25,62.45,5.151,225
2021-11-06T00:00:00.000Z,49.2,432.1,65.09,59.15,73.9,27.506,589
2022-02-01T00:00:00.000Z,25,68.6,38.7,29.5,46.7,9.969,405
2022-02-02T00:00:00.000Z,10.9,149.3,20.7,14.8,28.4,12.237,620
2022-02-03T00:00:00.000Z,16.4,62.2,26.5,24.3,28.6,6.783,611
2022-02-04T00:00:00.000Z,28.2,91.8,43.3,38.6,48.1,11.967,637
2022-02-05T00:00:00.000Z,36.6,382.8,92.5,71.15,104.1,31.053,625
2022-02-06T00:00:00.000Z,47.5,168.5,76.65,59.5,91.45,23.06,612
2022-02-07T00:00:00.000Z,20.5,126.2,37.9,34.85,53.05,22.875,605
2022-02-08T00:00:00.000Z,11.4,69.9,29.7,18.2,40.29,12.899,602
2022-02-09T00:00:00.000Z,6.4,44.8,17.1,12.8,28.3,10.075,609
2022-02-10T00:00:00.000Z,6.5,64.9,21.85,16.3,44.7,16.683,612
2022-02-11T00:00:00.000Z,18.4,676,29.6,23.9,41.15,62.93,616
2022-02-12T00:00:00.000Z,5.3,127.2,28.8,17.89,38.5,15.537,627
2022-02-13T00:00:00.000Z,7.9,135.1,31.4,23.1,41.8,16.111,602
2022-02-14T00:00:00.000Z,20.5,174,47.65,24.75,57.55,26.187,604
2022-02-15T00:00:00.000Z,59.5,128.7,77.55,71.7,115.3,21.53,602
2022-02-16T00:00:00.000Z,26.3,76.6,51.45,43.35,61.85,12.469,616
2022-02-17T00:00:00.000Z,25.2,111.6,51.1,37.15,64.84,15.268,605
2022-02-18T00:00:00.000Z,2.3,845.2,51.2,29.9,72.09,144.339,615
2022-02-19T00:00:00.000Z,1.3,2563.8,14.8,8.55,20.5,149.991,608
2022-02-20T00:00:00.000Z,7.8,119.6,16.89,11.3,24.5,13.783,614
2022-02-21T00:00:00.000Z,13.5,84.2,27,19.1,43.9,16.54,623
2022-02-22T00:00:00.000Z,17.6,135.6,42.4,36.79,53.9,13.425,619
2022-02-23T00:00:00.000Z,35.3,107.7,50,44.3,56.5,8.477,616
2022-02-24T00:00:00.000Z,47.7,104.1,55.1,52.8,62.35,9.891,600
2022-02-25T00:00:00.000Z,78.8,117.5,89.7,85.9,96.9,9.491,627
2022-02-26T00:00:00.000Z,80.3,156.4,110.4,93.5,121.4,16.409,630
2022-02-27T00:00:00.000Z,86.9,160.5,110.6,95.65,127.1,17.675,613
2022-02-28T00:00:00.000Z,91.8,202.2,129.4,114.3,138.4,20.404,623
2022-03-01T00:00:00.000Z,101.9,241.4,160,132.3,180.25,31.027,612
2022-03-02T00:00:00.000Z,73.5,160.2,92.65,83.8,113.5,20.814,616
2022-03-03T00:00:00.000Z,85.3,141.9,105.1,93.4,116.4,13.91,622
2022-03-04T00:00:00.000Z,56.2,101.4,69.45,64.3,74.9,8.855,604
2022-03-05T00:00:00.000Z,24.1,73.8,58.6,41,66.5,14.379,611
2022-03-06T00:00:00.000Z,25.1,81.6,43.1,37.5,53.9,12.706,604
2022-03-07T00:00:00.000Z,42,309.5,52.4,48.95,56.45,31.577,617
2022-03-08T00:00:00.000Z,38.1,129.5,62.6,46.4,72.5,19.714,618
2022-03-09T00:00:00.000Z,46,154.9,83,64.75,105.8,23.971,612
2022-03-10T00:00:00.000Z,39.9,111.7,54.1,50.85,60,13.773,589
2022-03-11T00:00:00.000Z,36.4,69.9,53.2,50.4,56.55,5.356,600
2022-03-12T00:00:00.000Z,37.7,288.3,56.3,48.9,67.15,30.155,616
2022-03-13T00:00:00.000Z,43.7,97.8,52.45,48.2,58.2,8.074,594
2022-03-14T00:00:00.000Z,34.8,61.1,47.4,42.9,50.5,5.663,610
2022-03-15T00:00:00.000Z,48,87.6,61.2,58.3,68.59,6.92,596
2022-03-16T00:00:00.000Z,60.9,126.3,72.9,68.2,77.34,10.744,625
2022-03-17T00:00:00.000Z,57.7,146.8,69.8,64.8,75.4,9.695,615
2022-03-18T00:00:00.000Z,49.3,131.4,69.4,65.6,74.7,9.781,569
2022-03-19T00:00:00.000Z,58.6,129.9,75.65,69.4,88.5,17.383,602
2022-03-20T00:00:00.000Z,60.2,190.8,76.3,66.7,84.4,15.78,610
2022-03-21T00:00:00.000Z,61,114.6,77.1,72.4,82.3,9.933,575
2022-03-22T00:00:00.000Z,3.7,171,70.4,18.64,97.8,40.998,605
2022-03-23T00:00:00.000Z,1.5,125.2,13.5,8.19,16.2,14.952,591
2022-03-24T00:00:00.000Z,7.3,91.7,16.9,13.8,25.8,12.158,599
2022-03-25T00:00:00.000Z,20.1,74.1,45.8,29.5,49.1,12.307,593
2022-03-26T00:00:00.000Z,45.7,89.2,66.3,51.8,70.8,10.342,590
2022-03-27T00:00:00.000Z,6.8,601.6,25.3,22.55,39,49.65,601
2022-03-28T00:00:00.000Z,19.5,151.7,46.6,25,53.3,17.348,602
2022-03-29T00:00:00.000Z,39,111.6,57.9,47.15,63.05,9.951,612
2022-03-30T00:00:00.000Z,22.3,179.2,48.7,37.9,58.9,17.827,594
2022-03-31T00:00:00.000Z,6.7,55,34.6,9.1,44.9,17.003,605
2022-04-01T00:00:00.000Z,3.1,98.2,17.2,13.1,22.1,13.378,603
2022-04-02T00:00:00.000Z,5.5,220.4,12.1,10.35,17.14,15.969,481
2022-04-03T00:00:00.000Z,13.7,92.7,45,21.65,51.65,16.03,596
2022-04-04T00:00:00.000Z,36.4,137,65,54.45,69.34,10.935,604
2022-04-05T00:00:00.000Z,43.9,90.2,69.59,59.05,73.8,9.828,588
2022-04-06T00:00:00.000Z,64.8,184.3,105.55,86.9,117.9,22.503,618
2022-04-07T00:00:00.000Z,42.8,135.5,66.3,58,73.7,20.255,595
2022-04-08T00:00:00.000Z,62.8,120.9,81.59,74.09,86.3,10.196,610
2022-04-09T00:00:00.000Z,63.8,140,83.45,73.84,98.65,16.19,584
2022-04-10T00:00:00.000Z,68.6,142.7,97.3,80,104.3,15.99,597
2022-04-11T00:00:00.000Z,67.4,269.7,91.15,74.8,102.25,26.54,608
2022-04-12T00:00:00.000Z,61.2,94.1,66.5,64.3,69.09,3.872,441
2022-04-13T00:00:00.000Z,57.9,88.7,66.4,63,70.3,4.968,591
2022-04-14T00:00:00.000Z,52.3,132.3,80.59,72.5,86.6,13.116,611
2022-04-15T00:00:00.000Z,13.2,128.3,82.6,77.55,100,27.293,609
2022-04-16T00:00:00.000Z,10.4,47.8,22.9,15.6,26.6,8.627,610
2022-04-17T00:00:00.000Z,3.1,110.2,11.7,8.4,16.7,7.984,607
2022-04-18T00:00:00.000Z,3,49.3,14.8,9.3,24,9.707,620
2022-04-19T00:00:00.000Z,21.8,69.5,44,34.3,48.9,9.309,605
2022-04-20T00:00:00.000Z,51.6,108.5,73.6,67.3,79.6,9.648,621
2022-04-21T00:00:00.000Z,72.5,270.8,102,85.2,113.8,24.156,602
2022-04-22T00:00:00.000Z,63.5,145.6,72.9,66.6,77.7,10.055,614
2022-04-23T00:00:00.000Z,9.5,74.6,60,56.6,63.5,15.001,594
2022-04-24T00:00:00.000Z,60.8,82.4,71.3,68.6,74.9,4.384,602
2022-04-25T00:00:00.000Z,65.9,192.9,76.2,72.2,83.5,17.474,610
2022-04-26T00:00:00.000Z,62.3,120.6,73.9,69.9,84.9,12.806,603
2022-04-27T00:00:00.000Z,54.4,97.7,66.95,61.95,74.55,10.423,596
2022-04-28T00:00:00.000Z,34.8,85.6,65.7,48.4,69.75,12.357,612
2022-04-29T00:00:00.000Z,37,148.2,51.2,44.1,57.4,11.687,618
2022-04-30T00:00:00.000Z,0.3,89.8,51.3,5.8,58.2,23.823,599
2022-05-01T00:00:00.000Z,3.6,31.1,12.6,6,15.5,5.906,594
2022-05-02T00:00:00.000Z,12.6,177.8,27.55,18.8,32.7,15.123,612
2022-05-03T00:00:00.000Z,15.4,97.7,38.6,22.2,44.35,12.726,600
2022-05-04T00:00:00.000Z,26.3,84.6,59.8,48.4,63.8,12.421,612
2022-05-05T00:00:00.000Z,49.4,111.4,71.8,66.5,74.9,8.175,602
2022-05-06T00:00:00.000Z,49.8,157.5,69.75,55.2,76.59,12.778,596
2022-05-07T00:00:00.000Z,25.9,87.3,68.3,45.25,72.59,18.174,613
2022-05-08T00:00:00.000Z,26.4,64.1,38.6,33.25,46.7,8.15,597
2022-05-09T00:00:00.000Z,27.4,52.2,39.5,33.2,42.7,5.898,611
2022-05-10T00:00:00.000Z,22.8,177.9,41.1,33.75,54,19.998,609
2022-05-11T00:00:00.000Z,34.1,71.1,58.8,50.9,60.8,7.193,605
2022-05-12T00:00:00.000Z,3.6,36.8,12.9,7.2,19.7,7.959,604
2022-05-13T00:00:00.000Z,4.8,782.5,12.4,8.6,37.75,173.103,597
2022-05-14T00:00:00.000Z,4.3,47.6,21.15,11.95,30.6,11.12,600
2022-05-15T00:00:00.000Z,0.2,71.9,10,7.3,18.05,10.05,581
2022-05-16T00:00:00.000Z,6,31.2,11.5,9.5,17.9,5.621,367
2022-05-17T00:00:00.000Z,25,59.4,36.79,31.1,43.2,8.44,283
2022-05-18T00:00:00.000Z,33.1,75.3,58.3,49.6,70.9,11.288,604
2022-05-19T00:00:00.000Z,36.8,198.7,61.05,51.8,69.3,12.816,598
2022-05-20T00:00:00.000Z,16.4,201.3,62.5,59.5,70,20.316,571
