date,min,max,median,q1,q3,stdev,count
2022-12-21T00:00:00.000Z,29.5,116.1,47.45,41.75,72.8,22.399,252
2022-12-22T00:00:00.000Z,14.3,127.8,37.2,30.8,48.6,19.177,667
2022-12-23T00:00:00.000Z,13,81.5,35.7,27.8,43.7,14.322,648
2022-12-24T00:00:00.000Z,18.2,118.7,33.79,25.9,46.3,16.657,650
2022-12-25T00:00:00.000Z,24.2,160.2,45.9,31.75,61,26.887,665
2022-12-26T00:00:00.000Z,26.8,148.1,51.3,43.3,69.4,25.334,627
2022-12-27T00:00:00.000Z,32.5,199.3,73.09,53.85,104.55,38.938,621
2022-12-28T00:00:00.000Z,11.5,174.8,58.2,36.1,84,42.13,635
2022-12-29T00:00:00.000Z,16.9,393.6,53,43.25,92.05,44.82,633
2022-12-30T00:00:00.000Z,6.3,202.2,39.45,27.2,53.95,26.225,660
2022-12-31T00:00:00.000Z,18.8,81,34.79,30.2,42.6,9.18,637
2023-01-01T00:00:00.000Z,9.9,119.9,31.7,23.5,41.1,19.089,516
2023-01-02T00:00:00.000Z,8.6,203.5,48.2,32.2,85.6,35.307,653
2023-01-03T00:00:00.000Z,0.2,55.8,10.75,6.4,18.3,11.001,642
2023-01-04T00:00:00.000Z,2.1,59.3,13.5,7.8,20.39,9.163,670
2023-01-05T00:00:00.000Z,4.4,44.9,11.8,9.19,15.45,5.098,636
2023-01-06T00:00:00.000Z,0.8,31.2,6.75,4.15,9.9,5.547,640
2023-01-07T00:00:00.000Z,5.4,417,16.3,11.6,26.1,45.406,648
2023-01-08T00:00:00.000Z,15.3,421.3,51.05,33.79,68.7,38.22,682
2023-01-09T00:00:00.000Z,4.5,171.2,40.95,29.75,49.55,29.647,680
2023-01-10T00:00:00.000Z,2.8,83.3,26.25,12.9,36.7,14.053,660
2023-01-11T00:00:00.000Z,8.2,81.7,19.64,13.5,32.7,14.548,550
2023-01-12T00:00:00.000Z,9.3,186.9,23.6,16.64,37.79,19.905,653
2023-01-13T00:00:00.000Z,14.1,78.8,38.6,29.2,45.3,10.641,648
2023-01-14T00:00:00.000Z,34.2,310,50.8,44.2,62,35.751,651
2023-01-15T00:00:00.000Z,26.1,156.7,45.65,37.6,60.9,18.297,654
2023-01-16T00:00:00.000Z,27.4,231.5,47.1,41.3,55.4,34.847,666
2023-01-17T00:00:00.000Z,15.5,608.6,37.75,29.2,50.1,44.546,658
2023-01-18T00:00:00.000Z,8,80.5,23.9,16.8,34.6,14.97,663
