date,max
2023-03-29,86.6
2023-03-30,154.7
2023-03-31,180.7
2023-04-01,295
2023-04-02,88.7
2023-04-03,207.8
2023-04-04,359.8
2023-04-05,234.8
2023-04-06,244.5
2023-04-07,242.9
2023-04-08,234.9
2023-04-09,63.9
2023-04-10,281.4
2023-04-11,253.8
2023-04-12,197.7
2023-04-13,249.5
2023-04-14,329.9
2023-04-15,160.4
2023-04-16,324.5
2023-04-17,320.8
2023-04-18,245.3
2023-04-19,284.1
2023-04-20,204.4
2023-04-21,232.5
2023-04-22,136.5
2023-04-23,117.9
2023-04-24,235
2023-04-25,132.5
2023-04-26,230.1
2023-04-27,116.4
2023-04-28,237.5
2023-04-29,282.5
2023-04-30,337.3
2023-05-01,128.9
2023-05-02,190.4
2023-05-03,210.5
2023-05-04,263.1
2023-05-05,266.5
2023-05-06,230
2023-05-07,222.5
2023-05-08,118.7
2023-05-09,205.5
2023-05-10,235.5
2023-05-11,348.5
2023-05-12,338.2
2023-05-13,194.8
2023-05-14,187.8
2023-05-15,217.8
2023-05-16,103.1
2023-05-17,151.2
2023-05-18,198.3
2023-05-19,240.2
2023-05-20,263
2023-05-21,196.9
2023-05-22,184.2
2023-05-23,160.2
2023-05-24,171.4
2023-05-25,188.3
2023-05-26,71.3
2023-05-27,135.3
2023-05-28,26.3
2023-06-06,204.3
2023-06-07,229.3
2023-06-08,41.8
2023-06-09,89.3
2023-06-10,247
2023-06-11,127.4
2023-06-12,199.4
2023-06-13,190.9
2023-06-14,319.9
2023-06-15,162.1
2023-06-16,38.2
2023-06-17,56.5
2023-06-18,118.1
2023-06-19,135.6
2023-06-20,125.9
2023-06-21,126.1
2023-06-22,206.8
2023-06-23,192.2
2023-06-24,237
2023-06-25,242.5
2023-06-26,245.3
2023-06-27,191.5
2023-06-28,178
2023-06-29,146.7
2023-06-30,133.8
2023-07-01,122.4
2023-07-02,122.7
2023-07-03,60.8
2023-07-04,114.7
2023-07-05,80
2023-07-06,60.2
2023-07-07,134.2
2023-07-08,52.9
2023-07-09,93.4
2023-07-10,59
2023-07-11,195
2023-07-12,66.9
2023-07-13,196.9
2023-07-14,232.8
2023-07-15,272.5
2023-07-16,252.9
2023-07-17,149.6
2023-07-18,276.6
2023-07-19,346.1
2023-07-20,273.5
2023-07-21,271
2023-07-22,295.6
2023-07-23,227.4
2023-07-24,110.7
2023-07-25,53.5
2023-07-26,121.2
2023-07-27,40.1
2023-07-28,143.2
2023-07-29,131.7
2023-07-30,243.5
2023-07-31,204.7
2023-08-01,189.5
2023-08-02,45.6
2023-08-03,106.7
2023-08-04,64.8
2023-08-05,123.8
2023-08-06,198.3
2023-08-07,27.5
2023-08-08,72.5
2023-08-09,92.7
2023-08-10,220.2
2023-08-11,96.7
2023-08-12,191.7
2023-08-13,204.1
2023-08-14,129.4
2023-08-15,226.4
2023-08-16,180.1
2023-08-17,120.1
2023-08-18,58.8
2023-08-19,290.4
2023-08-20,289.8
2023-08-21,127.4
2023-08-22,224.6
2023-08-23,167.5
2023-08-24,190.6
2023-08-25,281.4
2023-08-26,76.3
2023-08-27,176.4
2023-08-28,166.8
2023-08-29,107.8
2023-08-30,120.6
2023-08-31,228.5
2023-09-01,82.8
2023-09-02,125.5
2023-09-03,190.9
2023-09-26,141.3
