date,avg
2022-11-13,37.58
2022-11-14,54.196666666666665
2022-11-15,43.163333333333334
2022-11-16,25.37
2022-11-17,18.973333333333333
2022-11-18,18.86
2022-11-19,344.22666666666663
2022-11-20,45.75
2022-11-21,70.65666666666667
2022-11-22,61.73666666666666
2022-11-23,38.24
2022-11-24,33.60666666666666
2022-11-25,39.06666666666667
2022-11-26,39.083333333333336
2022-11-27,21.24
2022-11-28,22.786666666666665
2022-11-29,342.88333333333327
2022-11-30,13.833333333333336
2022-12-01,7.593333333333333
2022-12-02,15.310000000000002
2022-12-03,33.79
2022-12-04,11.87
2022-12-05,118.03666666666668
2022-12-06,48.54
2022-12-07,52.29
2022-12-08,47.550000000000004
2022-12-09,43.95000000000001
2022-12-10,46.80666666666667
2022-12-11,50.47666666666667
2022-12-12,71.47666666666667
2022-12-13,58.78
2022-12-14,58.07666666666666
2022-12-15,70.83333333333333
2022-12-16,76.3
2022-12-17,26.98333333333333
2022-12-18,48.63333333333333
2022-12-19,81.99666666666666
2022-12-20,75.04333333333334
2022-12-21,66.45
2022-12-22,63.343333333333334
2022-12-23,50.86333333333334
2022-12-24,101.40666666666665
2022-12-25,58.04999999999999
2022-12-26,106.07666666666667
2022-12-27,31.906666666666666
2022-12-28,34.28333333333333
2022-12-29,21.69333333333333
2022-12-30,37.81666666666667
2022-12-31,44.95333333333334
2023-01-01,58.79
2023-01-02,52.79333333333333
2023-01-03,62.29
2023-01-04,67.59
2023-01-05,47.98666666666667
2023-01-06,32.190000000000005
2023-01-07,60.49333333333332
2023-01-08,69.27666666666667
2023-01-09,103.48666666666668
2023-01-10,83.14999999999999
2023-01-11,52.67666666666667
2023-01-12,45.96
2023-01-13,50.71333333333333
2023-01-14,61.60666666666666
2023-01-15,33.04666666666667
2023-01-16,25.36
2023-01-17,30.506666666666664
2023-01-18,222.07333333333335
2023-01-19,60.11333333333332
2023-01-20,95.83333333333333
2023-01-21,98.76
2023-01-22,96.11666666666667
2023-01-23,52.68
2023-01-24,24.146666666666665
2023-01-25,37.69
2023-01-26,59.23333333333333
2023-01-27,34.53333333333333
2023-01-28,31.223333333333333
2023-01-29,55.73666666666666
2023-01-30,57.31333333333333
2023-01-31,52.00666666666666
2023-02-01,49.26666666666666
2023-02-02,78.39
2023-02-03,38.82333333333333
2023-02-04,38.583333333333336
2023-02-05,25.56
2023-02-06,33.6
