date,median
2023-10-06,7.7
2023-10-07,5.1
2023-10-08,5.3
2023-10-09,20.8
2023-10-10,16.5
2023-10-11,14.2
2023-10-12,4.09
2023-10-13,4.45
2023-10-14,2.29
2023-10-15,23.2
2023-10-16,12.7
2023-10-17,4.2
2023-10-18,4.6
2023-10-19,15.8
2023-10-20,20.5
2023-10-21,10
2023-10-22,10.8
2023-10-23,5.09
2023-10-24,8.9
2023-10-25,18.2
2023-10-26,15.7
2023-10-27,11.1
2023-10-28,19.1
2023-10-29,13.55
2023-10-30,3.7
2023-10-31,18.7
2023-11-01,12.25
2023-11-02,6.6
2023-11-03,5.9
2023-11-04,14.6
2023-11-05,9.1
2023-11-06,9.6
2023-11-07,6.2
2023-11-08,6.6
2023-11-09,18.9
2023-11-10,25.3
2023-11-11,20.7
2023-11-12,5.2
2023-11-13,6.55
2023-11-14,7.5
2023-11-15,7.6
2023-11-16,13.75
2023-11-17,18
2023-11-18,22.6
2023-11-19,25.7
2023-11-20,28.9
2023-11-21,22.4
2023-11-22,20
2023-11-23,23.4
2023-11-24,21.3
2023-11-25,29.5
