date,max
2023-10-22,113.7
2023-10-23,162.5
2023-10-24,173.3
2023-10-25,200.2
2023-10-26,207.3
2023-10-27,246.9
2023-10-28,73.7
2023-10-29,52.2
2023-10-30,116.4
2023-10-31,138.4
2023-11-01,207.9
2023-11-02,172.8
2023-11-03,131.3
2023-11-04,47.4
2023-11-05,54.8
2023-11-06,55.6
2023-11-07,160.1
2023-11-08,157.8
2023-11-09,83.5
2023-11-10,59.6
2023-11-11,81.2
2023-11-12,78
2023-11-13,49.7
2023-11-14,50.3
2023-11-15,163.2
2023-11-16,47.9
2023-11-17,163.2
2023-11-18,154.9
2023-11-19,186.8
2023-11-20,346.6
2023-11-21,244.9
2023-11-22,269.9
2023-11-23,190
2023-11-24,141
