date,median
2022-10-28,80.8
2022-10-29,109
2022-10-30,54.2
2022-10-31,22.85
2022-11-01,42.7
2022-11-02,61.15
2022-11-03,102.1
2022-11-04,72.7
2022-11-05,55.6
2022-11-06,78.45
2022-11-07,100.1
2022-11-08,92.2
2022-11-09,66.95
2022-11-10,84.45
2022-11-11,46.5
2022-11-12,40.2
2022-11-13,48.7
2022-11-14,50.2
2022-11-15,37.1
2022-11-16,37.3
2022-11-17,31.2
2022-11-18,30.8
2022-11-19,36.9
2022-11-20,49.7
2022-11-21,72.9
2022-11-22,60.1
2022-11-23,48.8
2022-11-24,31.75
2022-11-25,46.5
2022-11-26,45.3
2022-11-27,22.5
2022-11-28,33.4
2022-11-29,36.1
2022-11-30,23.05
2022-12-01,15.7
2022-12-02,32.2
2022-12-03,53
2022-12-04,27.95
2022-12-05,38.85
2022-12-06,81.2
2022-12-07,67.9
2022-12-08,55
2022-12-09,69.2
2022-12-10,59.9
2022-12-11,67.09
2022-12-12,85
2022-12-13,80.2
2022-12-14,95.75
2022-12-15,117.4
2022-12-16,136.3
2022-12-17,41.8
2022-12-18,65.9
2022-12-19,83.9
2022-12-20,100.9
2022-12-21,105.7
2022-12-22,86.6
2022-12-23,54.6
2022-12-24,80.75
2022-12-25,71.5
2022-12-26,114.55
2022-12-27,56.6
2022-12-28,34.7
2022-12-29,43.6
2022-12-30,52.6
2022-12-31,64.9
2023-01-01,88.35
2023-01-02,64.05
2023-01-03,87.4
2023-01-04,88.5
2023-01-05,60.25
2023-01-06,53.6
2023-01-07,92.8
2023-01-08,103.35
2023-01-09,136.8
2023-01-10,98.5
2023-01-11,56.8
2023-01-12,47.8
2023-01-13,54.2
2023-01-14,107.6
2023-01-15,36
2023-01-16,44.9
2023-01-17,53.9
2023-01-18,73
2023-01-19,92.35
2023-01-20,176
2023-01-21,136.85
2023-01-22,137.5
2023-01-23,47.9
2023-01-24,41.9
2023-01-25,56.7
2023-01-26,78.05
2023-01-27,52.3
2023-01-28,66.3
2023-01-29,92.05
2023-01-30,109.7
2023-01-31,70.3
2023-02-01,59.6
2023-02-02,59.55
2023-02-03,36.29
2023-02-04,40.79
2023-02-05,34.79
2023-02-06,38.2
2023-02-07,35.9
2023-02-08,32.6
2023-02-09,35.4
2023-02-10,37.7
2023-02-11,40.5
2023-02-12,49.6
2023-02-13,47.2
2023-02-14,42.1
2023-02-15,47.4
2023-02-16,67.9
2023-02-17,90.35
2023-02-18,53
2023-02-19,55.2
2023-02-20,69.5
2023-02-21,68.1
2023-02-22,45.5
2023-02-23,43.2
2023-02-24,35
2023-02-25,40
2023-02-26,53.4
2023-02-27,76
2023-02-28,54.5
2023-03-01,81.45
2023-03-02,101.4
2023-03-03,72.25
2023-03-04,67.2
2023-03-05,101.8
2023-03-06,52.6
2023-03-07,47.4
2023-03-08,54.7
2023-03-09,105.4
2023-03-10,63.2
2023-03-11,56.4
2023-03-12,53.15
2023-03-13,46.3
2023-03-14,54.1
2023-03-15,52.9
2023-03-16,37.8
2023-03-17,40
2023-03-18,44
2023-03-19,32.2
2023-03-20,44.9
2023-03-21,55.9
2023-03-22,53.7
2023-03-23,59
2023-03-24,46.75
2023-03-25,48.1
2023-03-26,37.7
2023-03-27,29.5
2023-03-28,40.9
2023-03-29,40.7
2023-03-30,59.5
2023-03-31,52.5
2023-04-01,37.5
2023-04-22,44.3
2023-04-23,41.9
2023-04-24,36.65
2023-04-25,20
2023-04-26,38.5
2023-04-27,40.79
2023-04-28,30.2
2023-04-29,20
2023-04-30,27.5
2023-05-01,37.2
2023-05-02,35.5
2023-05-03,25.9
2023-05-04,37
2023-05-05,42.3
2023-05-06,45.1
2023-05-07,42.8
2023-05-08,34.6
2023-05-09,38.7
2023-05-10,27.1
2023-05-11,18.4
2023-05-12,16.3
2023-05-13,23.6
2023-05-14,37.5
2023-05-15,34.9
2023-05-16,44.6
2023-05-17,44.35
2023-05-18,47.2
2023-05-19,45.3
2023-05-20,43.9
2023-05-21,42.4
2023-05-22,45.8
2023-05-23,40.5
2023-05-24,44.6
2023-05-25,27.6
2023-05-26,26.3
2023-05-27,22.3
2023-05-28,22.6
2023-05-29,31.7
2023-05-30,33.25
2023-05-31,42.5
2023-06-01,37.9
2023-06-02,32.15
2023-06-03,36.6
2023-06-04,36.2
2023-06-05,32.75
2023-06-06,40.65
2023-06-07,43.2
2023-06-08,44.65
2023-06-09,29.9
2023-06-10,47
2023-06-11,43.4
2023-06-12,43.6
2023-06-13,28.7
2023-06-14,27.6
2023-06-15,30.6
2023-06-16,21
2023-06-17,21.9
2023-06-18,18.55
2023-06-19,22.5
2023-06-20,24.2
2023-06-21,34.65
2023-06-22,22.8
2023-06-23,20.5
2023-06-24,18
2023-06-25,27.05
2023-06-26,18.8
2023-06-27,16.3
2023-06-28,19.3
2023-06-29,25.3
2023-06-30,21.7
2023-07-01,26.2
2023-07-02,19
2023-07-03,28.2
2023-07-04,14.7
2023-07-05,20.9
2023-07-06,13.55
2023-07-07,15.45
2023-07-08,14.8
2023-07-09,18.39
2023-07-10,29.7
2023-07-11,25.1
2023-07-12,12.4
2023-07-13,20.3
2023-07-14,25.3
2023-07-15,29.6
2023-07-16,31.6
2023-07-17,32.5
2023-07-18,29.65
2023-07-19,43.2
2023-07-20,46
2023-07-21,38.95
2023-07-22,14.1
2023-07-23,12.4
2023-07-24,16.1
2023-07-25,17
2023-07-26,21.5
2023-07-27,38.4
2023-07-28,31.7
2023-07-29,44.9
2023-07-30,29.3
2023-07-31,19.4
2023-08-01,34.9
2023-08-02,40
2023-08-03,30.5
2023-08-04,29.8
2023-08-05,12.6
2023-08-06,17.4
2023-08-07,12.3
2023-08-08,18.7
2023-08-09,25.9
2023-08-10,56.05
2023-08-11,45.2
2023-08-12,43.5
2023-08-13,33.29
2023-08-14,19.8
2023-08-15,46.4
2023-08-16,35.35
2023-08-17,40.7
2023-08-18,34.04
2023-08-19,47.45
2023-08-20,26.15
2023-08-21,28.55
2023-08-22,34.65
2023-08-23,31.8
2023-08-24,33.9
2023-08-25,32.4
2023-08-26,34
2023-08-27,33.2
2023-08-28,22.4
2023-08-29,22
2023-08-30,34.5
2023-08-31,40.8
2023-09-01,43.2
2023-09-02,36.1
2023-09-03,31.5
2023-09-04,27.7
2023-09-05,37.9
2023-09-06,41.9
2023-09-07,42
2023-09-08,28.9
2023-09-09,43
2023-09-10,49.7
2023-09-11,46.2
2023-09-12,47.15
2023-09-13,16.2
2023-09-14,21.4
2023-09-15,33.2
2023-09-16,39.2
2023-09-17,35.75
2023-09-18,26.9
2023-09-19,21.45
2023-09-20,20.8
2023-09-21,25.4
2023-09-22,23.7
2023-09-23,21.85
2023-09-24,36.7
2023-09-25,41.45
2023-09-26,32.1
2023-09-27,21.2
2023-09-28,31
2023-09-29,46
2023-09-30,44.2
2023-10-01,35
2023-10-02,36
2023-10-03,42.3
2023-10-04,43
2023-10-05,41.3
2023-10-06,39.1
2023-10-07,16.6
2023-10-08,19.25
2023-10-09,20.9
2023-10-10,24.6
2023-10-11,29
2023-10-12,33.1
2023-10-13,49.2
2023-10-14,26.5
2023-10-15,39.15
2023-10-16,50.3
2023-10-17,55.8
2023-10-18,92.7
2023-10-19,29.5
2023-10-20,24.7
2023-10-21,23.3
2023-10-22,45.3
2023-10-23,48.3
2023-10-24,89.7
2023-10-25,54.25
2023-10-26,50.2
2023-10-27,51.2
2023-10-28,41.8
2023-10-29,30.15
2023-10-30,41.8
2023-10-31,48.35
2023-11-01,65.59
2023-11-02,61.15
2023-11-03,41.9
2023-11-04,31
2023-11-05,33.5
2023-11-06,27.2
2023-11-07,39.85
2023-11-08,52.55
2023-11-09,39.5
2023-11-10,38.7
2023-11-11,39.79
2023-11-12,20.1
2023-11-13,9.9
2023-11-14,29.4
2023-11-15,47.6
2023-11-16,14.5
2023-11-17,43.2
2023-11-18,59.75
2023-11-19,84.55
2023-11-20,109.2
2023-11-21,95.55
2023-11-22,112
2023-11-23,64.95
2023-11-24,90.6
2023-11-25,85.5
