date,median
2023-08-04,31.9
2023-08-05,19.8
2023-08-06,36.54
2023-08-07,21.35
2023-08-08,29.15
2023-08-09,37.79
2023-08-10,68.65
2023-08-11,55.8
2023-08-12,55.7
2023-08-13,48.7
2023-08-14,29.6
2023-08-15,57.8
2023-08-16,54.2
2023-08-17,53.6
2023-08-18,50.5
2023-08-19,68.1
2023-08-20,37.3
2023-08-21,40.04
2023-08-22,52.4
2023-08-23,41.6
2023-08-24,36.1
2023-08-25,38.4
2023-08-26,51
2023-08-27,51.05
2023-08-28,35.6
2023-08-29,30.6
2023-08-30,47.35
2023-08-31,71.7
2023-09-01,69.8
2023-09-02,61.4
2023-09-03,50.1
2023-09-04,38.79
2023-09-05,49.8
2023-09-06,48.7
2023-09-07,56.5
2023-09-08,37.29
2023-09-09,58
2023-09-10,61.25
2023-09-18,45.5
2023-09-19,26.3
2023-09-20,22.3
2023-09-21,23.9
2023-09-22,22.8
2023-09-23,27.2
2023-09-24,52.4
2023-09-25,55.4
2023-09-26,42.1
2023-09-27,30.9
2023-09-28,41.4
2023-09-29,58.6
2023-09-30,60.7
2023-10-01,39.4
2023-10-02,53.05
2023-10-03,57.8
2023-10-04,56
2023-10-05,50.2
2023-10-06,48.15
2023-10-07,21.7
2023-10-08,24.5
2023-10-09,25.8
2023-10-10,29
2023-10-11,35.7
2023-10-12,45.1
2023-10-13,59.1
2023-10-14,35.1
2023-10-15,46.7
2023-10-16,69.65
2023-10-17,79.15
2023-10-18,104.75
2023-10-19,40.1
2023-10-20,33.65
2023-10-21,30.7
2023-10-22,61
2023-10-23,68.2
2023-10-24,94.6
2023-10-25,68.6
2023-10-26,63
2023-10-27,70.1
2023-10-28,49.9
2023-10-29,34.1
2023-10-30,53.4
2023-10-31,59.7
2023-11-01,69.8
2023-11-02,69.7
2023-11-03,46.6
2023-11-04,30.75
2023-11-05,42.5
2023-11-06,29.95
2023-11-07,54.3
2023-11-08,63.35
2023-11-09,52.2
2023-11-10,40.4
2023-11-11,39.29
2023-11-12,29.65
2023-11-13,12.95
2023-11-14,39.79
2023-11-15,60.35
2023-11-16,19.5
2023-11-17,72
2023-11-18,78
2023-11-19,85.3
2023-11-20,99.5
2023-11-21,82.2
2023-11-22,117.2
2023-11-23,72.5
2023-11-24,93.6
2023-11-25,147.8
