date,avg
2022-11-19,32.43333333333333
2022-11-20,52.93333333333333
2022-11-21,28.566666666666666
2022-11-22,47.86666666666667
2022-11-23,55.96666666666667
2022-11-24,70.36666666666667
2022-11-25,48.56666666666666
2022-11-26,64.45
2022-11-27,85.10000000000001
2022-11-28,70.8
2022-11-29,56.46666666666666
2022-11-30,106.2
2022-12-01,75.89999999999999
2022-12-02,38.85
2022-12-03,73.56666666666666
2022-12-04,21.599999999999998
2022-12-05,57.20000000000001
2022-12-06,38.38333333333333
2022-12-07,36.196666666666665
2022-12-08,35.833333333333336
2022-12-09,81.89999999999999
2022-12-10,43.01666666666667
2022-12-11,114.53333333333335
2022-12-12,87.93333333333332
2022-12-13,38.23333333333333
2022-12-14,95.7
2022-12-15,44.03333333333333
2022-12-16,78.01666666666667
2022-12-17,47.633333333333326
2022-12-18,49.23333333333333
2022-12-19,32.48333333333333
2022-12-20,57.06666666666666
2022-12-21,51.93333333333334
2022-12-22,39.3
2022-12-23,100.73333333333333
2022-12-24,55.800000000000004
2022-12-25,61.68333333333334
2022-12-26,88.10000000000001
2022-12-27,58.333333333333336
2023-01-08,63.98333333333334
2023-01-09,89.08333333333333
2023-01-10,89.85000000000001
2023-01-11,43.300000000000004
2023-01-12,43.36666666666667
2023-01-13,41.2
2023-01-14,105.8
2023-01-15,76.06666666666666
2023-01-16,90.30000000000001
2023-01-17,73.61666666666666
2023-01-18,41.61666666666667
2023-01-19,48.166666666666664
2023-01-20,51.31666666666666
2023-01-21,112.83333333333333
2023-01-22,42.03333333333334
2023-01-23,62.4
2023-01-24,76.13000000000001
2023-01-25,58.9
2023-01-26,67.60000000000001
2023-01-27,48.76666666666667
2023-01-28,58.88333333333333
2023-01-29,29.7
2023-01-30,63.03333333333334
2023-01-31,69.39999999999999
2023-02-01,68.39999999999999
2023-02-02,75.56666666666666
2023-02-03,89.26666666666667
2023-02-04,39.73333333333333
2023-02-05,77.63333333333333
2023-02-06,73.83333333333333
2023-02-07,78.3
2023-02-08,88.26666666666667
2023-02-09,80.1
2023-02-10,91.06666666666666
2023-02-11,88.53333333333335
2023-02-12,58.833333333333336
2023-02-13,36.86666666666667
