date,max
2023-08-11,87
2023-08-12,80.1
2023-08-13,63.4
2023-08-14,54.3
2023-08-15,109.5
2023-08-16,117.5
2023-08-17,93.6
2023-08-18,2080.2
2023-08-19,435.5
2023-08-20,112.6
2023-08-21,61.2
2023-08-22,61.1
2023-08-23,70.3
2023-08-24,185.6
2023-08-25,86.5
2023-08-26,73.2
2023-08-27,42.2
2023-08-28,101.8
2023-08-29,160.5
2023-08-30,122.4
2023-08-31,35.1
2023-09-01,25.8
2023-09-02,39
2023-09-03,65.3
2023-09-04,121.7
2023-09-05,123.9
2023-09-06,189.8
2023-09-07,381
2023-09-08,135
2023-09-09,112.6
2023-09-10,46
2023-09-18,189.4
2023-09-19,58.9
2023-09-20,52
2023-09-21,94.6
2023-09-22,73.8
2023-09-23,236.4
2023-09-24,134.7
2023-09-25,57.3
2023-09-26,70.8
2023-09-27,104.5
2023-09-28,108.2
2023-09-29,243.2
2023-09-30,230.8
2023-10-01,88.3
2023-10-02,179.3
2023-10-03,50.9
2023-10-04,90.3
2023-10-05,138.3
2023-10-06,117.5
2023-10-07,48.4
2023-10-08,84.9
2023-10-09,66
2023-10-10,68.7
2023-10-11,71.9
2023-10-12,119.9
2023-10-13,134.4
2023-10-14,144.2
2023-10-15,108.9
2023-10-16,144.9
2023-10-17,319.5
2023-10-18,122.5
2023-10-19,154.6
2023-10-20,53.9
2023-10-21,68.2
2023-10-22,47.8
2023-10-23,209.9
2023-10-24,89.2
2023-10-25,105.6
2023-10-26,152.8
2023-10-27,563.4
2023-10-28,298.2
2023-10-29,172.9
2023-10-30,48.4
2023-10-31,11.7
2023-11-01,44.6
2023-11-02,69.5
2023-11-03,76
2023-11-04,81.6
2023-11-05,85.8
2023-11-06,46.5
2023-11-07,67
2023-11-08,24.2
2023-11-09,126.8
2023-11-10,71.4
2023-11-11,91.1
2023-11-12,206.9
2023-11-13,28
2023-11-14,38.6
2023-11-15,74
2023-11-16,32.2
2023-11-17,36.4
2023-11-18,17.4
2023-11-19,42.8
2023-11-20,20.5
2023-11-21,102.4
2023-11-22,58.9
2023-11-23,70.1
2023-11-24,15.4
