date,median
2021-01-21,223.97
2021-01-22,205.75
2021-01-23,212.91
2021-01-24,189.75
2021-01-25,100.95
2021-01-26,72.13
2021-01-27,45.5
2021-01-28,51.23
2021-01-29,130.38
2021-01-30,116.51
2021-01-31,86.68
2021-02-01,62.45
2021-02-02,108.16
2021-02-03,72.47
2021-02-04,85.57
2021-02-05,119.35
2021-02-06,124.15
2021-02-07,140.12
2021-02-08,27.23
2021-02-09,31.38
2021-02-10,54.41
2021-02-11,50.05
2021-02-12,60.97
2021-02-13,73.34
2021-02-14,79.95
2021-02-15,112.22
2021-02-16,97.36
2021-02-17,57
2021-02-18,121.46
2021-02-19,131.93
2021-02-21,75.78
2021-02-22,80.68
2021-02-23,98.7
2021-02-24,53.3
2021-02-25,58.09
2021-02-26,91.41
2021-02-27,83.38
2021-02-28,98.09
2021-03-01,82.07
2021-03-02,73.66
2021-03-03,109.93
2021-03-04,88.74
2021-03-05,118.29
2021-03-06,114.97
2021-03-07,134.3
2021-03-08,148.63
2021-03-09,78.31
2021-03-10,117.53
2021-03-11,88.18
2021-03-12,136.02
2021-03-13,137.56
2021-03-14,89.3
2021-03-15,70.25
2021-03-16,65.51
2021-03-17,89.45
2021-03-18,87.78
2021-03-19,51.97
2021-03-20,60.2
2021-03-21,23.39
2021-03-22,52.1
2021-03-23,101.54
2021-03-24,217.61
2021-03-25,225.08
2021-03-26,139.44
2021-03-27,78.55
2021-03-28,71.15
2021-03-29,171.98
2021-03-30,145.07
2021-03-31,117.68
2021-04-01,105.07
2021-04-02,52.97
2021-04-03,67.97
2021-04-04,68.18
2021-04-05,80.66
2021-04-06,97.55
2021-04-07,70.59
2021-04-08,45.97
2021-04-09,65.72
2021-04-10,263.02
2021-04-11,57.65
2021-04-12,48.36
2021-04-13,35.72
2021-04-14,47.05
2021-04-15,47.88
2021-04-16,50.13
2021-04-17,31.42
2021-04-18,131.43
2021-04-19,54.67
2021-04-20,52.08
2021-04-21,45.92
2021-04-22,49.61
2021-04-23,59.24
2021-04-24,49.92
2021-04-25,22.12
2021-04-26,40.63
2021-04-27,54.32
2021-04-28,29.97
2021-04-29,35.44
2021-04-30,43.64
2021-05-01,41.29
2021-05-02,28.6
2021-05-03,13.27
2021-05-04,8.44
2021-05-05,16.7
2021-05-06,77.66
2021-05-07,43.11
2021-05-08,45.53
2021-05-09,34.75
2021-05-10,24.8
2021-05-11,15.67
2021-05-12,46.25
2021-05-13,22.3
2021-05-14,17.84
2021-05-15,16.05
2021-05-16,11.8
2021-05-17,3.31
2021-05-18,3.17
2021-05-19,6.78
2021-05-20,3.2
2021-05-21,11.48
2021-05-22,10.14
2021-05-24,2.6
2021-05-25,5.32
2021-05-26,42.28
2021-05-27,35.29
2021-05-28,9.69
2021-05-29,7.6
2021-05-30,10.09
2021-05-31,15.49
2021-06-01,7.97
2021-06-02,11.8
2021-06-03,11.23
2021-06-04,5.93
2021-06-05,36.22
2021-06-06,33.19
2021-06-07,9.4
2021-06-08,14.88
2021-06-09,36.72
2021-06-10,25.57
2021-06-11,10.68
2021-06-12,7.86
2021-06-13,3.95
2021-06-14,10.23
2021-06-15,5.83
2021-06-16,4.59
2021-06-17,3.74
2021-06-18,7.82
2021-06-19,7.87
2021-06-20,8.3
2021-06-21,6.7
2021-06-22,11.85
2021-06-23,6.43
2021-06-24,6.8
2021-06-25,4
2021-06-26,3.45
2021-06-27,3.38
2021-06-28,4.22
2021-06-29,6.24
2021-06-30,15.82
2021-07-01,17.29
2021-07-07,9.98
2021-07-08,4.25
2021-07-09,7.82
2021-07-10,7.04
2021-07-11,6.22
2021-07-12,8.6
2021-07-13,7.07
2021-07-14,5
2021-07-15,4.46
2021-07-16,9.05
2021-07-17,8.9
2021-07-18,9.02
2021-07-19,14.76
2021-07-20,12.77
2021-07-21,6.04
2021-07-22,11.5
2021-07-23,3.92
2021-07-24,6.35
2021-07-25,10.57
2021-07-26,6.09
2021-07-27,7.18
2021-07-28,8.94
2021-07-29,9.01
2021-07-30,10.3
2021-07-31,10.25
2021-08-01,4.55
2021-08-02,9.1
2021-08-03,17.75
2021-08-04,18.16
2021-08-05,12.27
2021-08-06,8.38
2021-08-07,10.18
2021-08-08,15.15
2021-08-09,23.86
2021-08-10,3.69
2021-08-11,3.67
2021-08-12,2.14
2021-08-13,7.05
2021-08-14,4.8
2021-08-15,8.38
2021-08-16,8.07
2021-08-17,6.1
2021-08-18,2.38
2021-08-19,5.25
2021-08-20,5.38
2021-08-21,5.82
2021-08-22,10.7
2021-08-23,11.6
2021-08-24,9.93
2021-08-25,5.86
2021-08-26,3.1
2021-08-27,4.5
2021-08-28,5.34
2021-08-29,6.4
2021-08-30,7.45
2021-08-31,6.7
2021-09-01,6.9
2021-09-02,8.02
2021-09-03,8.8
2021-09-04,4.7
2021-09-05,1.98
2021-09-06,4.88
2021-09-07,5.63
2021-09-08,3.2
2021-09-09,7.55
2021-09-10,8.07
2021-09-11,10.98
2021-09-12,21.65
2021-09-13,12.4
2021-09-14,5.18
2021-09-15,16.67
2021-09-16,15.54
2021-09-17,13.75
2021-09-18,17.92
2021-09-19,16.13
2021-09-20,25.85
2021-09-21,28.09
2021-09-22,14.85
2021-09-23,14.62
2021-09-24,13.65
2021-09-25,18.45
2021-09-26,14.76
2021-09-27,51.23
2021-09-28,26.58
2021-09-29,30.54
2021-09-30,9.19
2021-10-01,18
2021-10-02,22.08
2021-10-03,29.58
2021-10-04,25.52
2021-10-05,10.99
2021-10-06,54.21
2021-10-07,46.7
2021-10-08,32.28
2021-10-09,25.78
2021-10-10,13.9
2021-10-11,12.98
2021-10-12,20.65
2021-10-13,16.37
2021-10-14,8.48
2021-10-15,10.24
2021-10-16,9.23
2021-10-17,17.38
2021-10-18,16.43
2021-10-19,98.14
2021-10-20,116.64
2021-10-21,21
2021-10-22,17.63
2021-10-23,40.25
2021-10-24,71.01
2021-10-25,97.57
2021-10-27,254.2
2021-10-28,64.98
2021-10-29,22.97
2021-10-30,16.2
2021-10-31,67.65
2021-11-01,30.7
2021-11-02,51.1
2021-11-03,103.58
2021-11-04,81.16
2021-11-05,64.69
2021-11-06,54.33
2021-11-07,40.13
2021-11-08,23.73
2021-11-09,26.72
2021-11-10,54.7
2021-11-11,111
2021-11-12,53.95
2021-11-13,96.95
2021-11-14,136.19
2021-11-15,161.97
2021-11-16,268.44
2021-11-17,33.19
2021-11-18,113.05
2021-11-19,187
2021-11-20,92.6
2021-11-21,59.13
2021-11-22,18.98
2021-11-23,33.88
2021-11-24,55.15
2021-11-25,76.56
2021-11-26,103.1
2021-11-27,93.02
2021-11-28,131.88
2021-11-29,109.6
2021-11-30,65.18
2021-12-01,95.78
2021-12-02,111.95
2021-12-03,100.45
2021-12-04,166.12
2021-12-05,193.77
2021-12-06,157.6
2021-12-07,145.82
2021-12-08,228.55
2021-12-09,218.83
2021-12-10,208.96
2021-12-11,155.72
2021-12-12,133.6
2021-12-13,86.35
2021-12-14,143.9
2021-12-15,323.13
2021-12-16,338.58
2021-12-17,97.72
2021-12-18,77.75
2021-12-19,100.82
2021-12-20,90.78
2021-12-21,180.38
2021-12-22,168.7
2021-12-23,202.57
2021-12-24,336.33
2021-12-25,196.9
2021-12-26,146.88
2021-12-27,39.35
2021-12-28,75.68
2021-12-29,52.9
2021-12-30,82.25
2021-12-31,107.7
2022-01-01,124.42
2022-01-02,192.31
2022-01-03,281.13
2022-01-04,156.56
2022-01-05,143.97
2022-01-06,114.39
2022-01-07,151.76
2022-01-08,139.75
2022-01-09,61.83
2022-01-10,87.7
2022-01-11,77.88
2022-01-12,128.27
2022-01-13,98.1
2022-01-14,289.1
2022-01-15,315.72
2022-01-16,165.2
2022-01-17,32.28
2022-01-18,86.57
2022-01-19,80.68
2022-01-20,188.09
2022-01-21,159.57
2022-01-22,213.68
2022-01-23,223.73
2022-01-24,87.42
2022-01-25,146.07
2022-01-26,130.13
2022-01-27,104.45
2022-01-28,96
2022-01-29,21.1
2022-01-30,47.29
2022-01-31,23.59
2022-02-01,43.4
2022-02-02,22.5
2022-02-03,50.59
2022-02-04,64.3
2022-02-05,124.57
2022-02-06,134.43
2022-02-07,177.43
2022-02-08,61.75
2022-02-09,42.72
2022-02-10,136.72
2022-02-11,137.8
2022-02-12,47.03
2022-02-13,20.58
2022-02-14,74.81
2022-02-15,124.11
2022-02-16,199.25
2022-02-17,227.27
2022-02-18,94
2022-02-19,11.11
2022-02-20,20.52
2022-02-21,21.87
2022-02-22,30.1
2022-02-23,57.72
2022-02-24,91.48
2022-02-25,145.63
2022-02-26,233.55
2022-02-27,343.39
2022-02-28,220.81
2022-03-01,219.54
2022-03-02,299.44
2022-03-03,117.15
2022-03-04,120.72
2022-03-05,119.47
2022-03-06,75.28
2022-03-07,105.22
2022-03-08,72.14
2022-03-09,86.01
2022-03-10,63.45
2022-03-11,77.75
2022-03-12,62.7
2022-03-13,70.95
2022-03-14,83.56
2022-03-15,191.1
2022-03-16,105.1
2022-03-17,105.5
2022-03-18,130
2022-03-19,102.79
2022-03-20,98.8
2022-03-21,127.78
2022-03-22,117.53
2022-03-23,26.85
2022-03-24,137.43
2022-03-25,211.23
2022-03-26,226.32
2022-03-27,44.96
2022-03-28,105.53
2022-03-29,154.91
2022-03-30,107.8
2022-03-31,166.77
2022-04-01,18.68
2022-04-02,42.58
2022-04-03,51.75
2022-04-04,67.73
2022-04-05,98.65
2022-04-06,184.75
2022-04-07,116.42
2022-04-08,151.15
2022-04-09,98.65
2022-04-10,93.68
2022-04-11,93.2
2022-04-12,81.59
2022-04-13,147.72
2022-04-14,84.9
2022-04-15,100.25
2022-04-16,38.75
2022-04-17,20.67
2022-04-18,29.71
2022-04-19,46.7
2022-04-20,158.18
2022-04-21,140.21
2022-04-22,86.68
2022-04-23,76.88
2022-04-24,91.53
2022-04-25,66.97
2022-04-26,56.12
2022-04-27,50.03
2022-04-28,68.44
2022-04-29,80.39
2022-04-30,26.23
2022-05-01,9.15
2022-05-02,23.99
2022-05-03,51.65
2022-05-04,87.78
2022-05-05,81.04
2022-05-06,85.4
