date,min,max,median,q1,q3,stdev,count
2022-11-19T00:00:00.000Z,0,16.1,0.2,0.1,0.3,0.93,385
2022-11-20T00:00:00.000Z,0,18.1,0.3,0.1,1.2,1.52,497
2022-11-21T00:00:00.000Z,0,37.7,0.8,0.2,3.2,6.203,598
2022-11-22T00:00:00.000Z,0,24.8,1.2,0.6,4.25,2.709,629
2022-11-23T00:00:00.000Z,0,84.5,3.8,1.8,8.19,8.886,662
2022-11-24T00:00:00.000Z,0.5,27.6,2.6,1.7,4,3.441,645
2022-11-25T00:00:00.000Z,0,28.4,2.6,0.9,3.9,3.049,612
2022-11-26T00:00:00.000Z,0,19.4,0.9,0.2,2.2,2.912,575
2022-11-27T00:00:00.000Z,0,40.1,2,0.8,5.2,5.649,600
2022-11-28T00:00:00.000Z,0,61.1,3,0.8,8.9,7.029,606
2022-11-29T00:00:00.000Z,0.9,116.3,6,4.7,9.9,10.861,666
2022-11-30T00:00:00.000Z,0.7,64.3,3,2.1,6.25,6.587,620
2022-12-01T00:00:00.000Z,0,5.3,0.8,0.3,1.6,0.956,538
2022-12-02T00:00:00.000Z,0,9.9,0.5,0.2,1.5,1.22,540
2022-12-03T00:00:00.000Z,0,5.2,0.5,0.1,1.3,0.871,502
2022-12-04T00:00:00.000Z,0,13.8,0.7,0.1,1.3,1.034,544
2022-12-05T00:00:00.000Z,0,36.9,0.7,0.3,1.6,5.894,578
2022-12-06T00:00:00.000Z,0,8,0.3,0.1,0.9,0.832,535
2022-12-07T00:00:00.000Z,0,40.6,0.9,0.3,1.6,6.003,594
2022-12-08T00:00:00.000Z,0,20.6,0.8,0.3,1.6,3.346,600
2022-12-09T00:00:00.000Z,0,39.2,1.5,0.6,2.6,3.186,642
2022-12-10T00:00:00.000Z,0.1,33.8,3.45,1.6,6,5.781,646
2022-12-11T00:00:00.000Z,0.6,120.3,7.3,4.9,14.6,13.217,655
2022-12-12T00:00:00.000Z,2,18,6.1,4,10.2,3.236,657
