date,avg
2022-12-02,5.266666666666667
2022-12-03,54.46666666666667
2022-12-04,14.366666666666667
2022-12-05,11.799999999999999
2022-12-06,26.86666666666667
2022-12-07,14.633333333333333
2022-12-08,18.433333333333334
2022-12-09,18.266666666666666
2022-12-10,21.116666666666667
2022-12-11,26.183333333333334
2022-12-12,43.166666666666664
2022-12-13,30.2
2022-12-14,34.233333333333334
2022-12-15,55.949999999999996
2022-12-16,46.63333333333333
2022-12-17,10.633333333333333
2022-12-18,13.516666666666666
2022-12-19,19.099999999999998
2022-12-20,28.833333333333332
2022-12-21,17.73333333333333
2022-12-22,40.63333333333333
2022-12-23,30.21666666666667
2022-12-24,28.600000000000005
2022-12-25,43.93333333333334
2022-12-26,16.933333333333334
2022-12-27,25.53333333333333
2022-12-28,18.866666666666664
2022-12-29,24.766666666666666
2022-12-30,32.06666666666666
2022-12-31,38.53333333333334
2023-01-01,27.066666666666666
2023-01-02,15.233333333333333
2023-01-03,11.733333333333334
2023-01-04,13.299999999999999
2023-01-05,28.233333333333334
2023-01-06,39.699999999999996
2023-01-07,24.63333333333333
2023-01-08,31.400000000000002
2023-01-09,13.483333333333334
2023-01-10,29.183333333333334
2023-01-11,26.933333333333334
2023-01-12,34.46666666666666
2023-01-13,81.73
2023-01-14,42.43333333333333
2023-01-15,76.63333333333334
2023-01-16,18.233333333333334
2023-01-17,14.833333333333334
2023-01-18,37.199999999999996
2023-01-19,83.8
2023-01-20,36.13333333333333
2023-01-21,77.3
2023-01-22,43.03333333333333
2023-01-23,44.23333333333333
2023-01-24,14.966666666666667
2023-01-25,22.866666666666664
2023-01-26,19.066666666666666
2023-01-27,12.066666666666668
2023-01-28,20.35
2023-01-29,29.133333333333336
2023-01-30,34.333333333333336
2023-01-31,78.03333333333333
2023-02-01,47.36666666666667
2023-02-02,30.13333333333333
2023-02-03,35.699999999999996
2023-02-04,13.233333333333334
2023-02-05,21.333333333333332
2023-02-06,20.333333333333332
2023-02-07,97.61666666666667
2023-02-08,46.26666666666667
2023-02-09,21.066666666666666
2023-02-10,48.63333333333333
2023-02-11,24.200000000000003
2023-02-12,44.06666666666666
2023-02-13,37.61666666666667
2023-02-14,61.73333333333334
2023-02-15,52.66666666666668
2023-02-16,27.46666666666667
2023-02-17,35.166666666666664
2023-02-18,35.4
2023-02-19,14.200000000000003
2023-02-20,32.53333333333333
2023-02-21,25.366666666666664
2023-02-22,33.93333333333333
2023-02-23,26.8
2023-02-24,22.400000000000002
2023-02-25,54.78333333333333
2023-02-26,23.0
2023-02-27,21.883333333333336
2023-02-28,15.566666666666665
2023-03-01,24.833333333333332
2023-03-02,26.099999999999998
2023-03-03,48.26666666666666
2023-03-04,43.699999999999996
2023-03-05,43.666666666666664
2023-03-06,36.36666666666667
2023-03-07,23.366666666666664
2023-03-08,25.766666666666666
2023-03-09,40.800000000000004
2023-03-10,30.866666666666664
2023-03-11,28.333333333333332
2023-03-12,27.733333333333334
2023-03-13,32.6
2023-03-14,31.333333333333332
2023-03-15,35.166666666666664
2023-03-16,27.833333333333332
2023-03-17,22.133333333333336
2023-03-18,29.433333333333334
2023-03-19,17.816666666666666
2023-03-20,27.25
2023-03-21,37.06666666666667
2023-03-22,41.06666666666667
2023-03-23,43.300000000000004
2023-03-24,39.06666666666667
2023-03-25,39.6
2023-03-26,40.36333333333333
2023-03-27,20.3
2023-03-28,61.70000000000001
2023-03-29,20.7
2023-03-30,55.43333333333334
2023-03-31,44.56666666666666
2023-04-01,31.433333333333334
2023-04-02,39.86666666666667
2023-04-03,36.800000000000004
2023-04-04,31.5
2023-04-05,74.60000000000001
