date,median
2023-07-30,15.4
2023-07-31,18.4
2023-08-01,23
2023-08-02,25.3
2023-08-03,28.4
2023-08-04,32.3
2023-08-05,30.2
2023-08-06,32.9
2023-08-07,26.55
2023-08-08,26.85
2023-08-09,29.1
2023-08-10,28.6
2023-08-11,30.35
2023-08-12,39.4
2023-08-13,31.55
2023-08-14,18.2
2023-08-15,20.9
2023-08-16,20.3
2023-08-17,15
2023-08-18,20.95
2023-08-19,20
2023-08-20,19.1
2023-08-21,25
2023-08-22,19.1
2023-08-23,23
2023-08-24,32.2
2023-08-25,17.5
2023-08-26,15.8
2023-08-27,12.8
2023-08-28,21.4
2023-08-29,18.8
2023-08-30,11.2
2023-08-31,11.05
2023-09-01,13.5
2023-09-02,5.75
2023-09-03,6.6
2023-09-04,8.9
2023-09-05,10.8
2023-09-06,15.6
2023-09-07,11.3
2023-09-08,12.9
2023-09-09,12
2023-09-10,11.2
2023-09-18,20.65
2023-09-19,17.8
2023-09-20,15.1
2023-09-21,10.45
2023-09-22,16.2
2023-09-23,17.2
2023-09-24,28.8
2023-09-25,30.1
2023-09-26,15.3
2023-09-27,10.5
2023-09-28,17.8
2023-09-29,11
2023-09-30,9.7
2023-10-01,12.9
2023-10-02,15.65
2023-10-03,14.8
2023-10-04,12.6
2023-10-05,13.6
2023-10-06,14.2
2023-10-07,10.55
2023-10-08,11.45
2023-10-09,10
2023-10-10,9.4
2023-10-11,15.55
2023-10-12,19.7
2023-10-13,16.39
2023-10-14,8.3
2023-10-15,5.5
2023-10-16,13.5
2023-10-17,13.4
2023-10-18,18.2
2023-10-19,23.2
2023-10-20,23.8
2023-10-21,12.3
2023-10-22,6.2
2023-10-23,8
2023-10-24,9.4
2023-10-25,16.3
2023-10-26,23.6
2023-10-27,17.4
2023-10-28,8.8
2023-10-29,11.2
2023-10-30,4.5
2023-10-31,5.4
2023-11-01,13
2023-11-02,12.8
2023-11-03,15.4
2023-11-04,14.9
2023-11-05,8.7
2023-11-06,12.3
2023-11-07,12.6
2023-11-08,14.7
2023-11-09,10.8
2023-11-10,14.9
2023-11-11,7.2
2023-11-12,9.65
2023-11-13,4.6
2023-11-14,10.7
2023-11-15,7.1
2023-11-16,6.2
2023-11-17,10.4
2023-11-18,10.2
2023-11-19,9.9
2023-11-20,9.2
2023-11-21,7.7
2023-11-22,7.4
2023-11-23,6.1
2023-11-24,7.5
2023-11-25,6.65
