date,min,max,median,q1,q3,stdev,count
2022-02-01T00:00:00.000Z,29.1,45.2,35.4,33.29,37,2.638,400
2022-02-02T00:00:00.000Z,10.8,37.4,19.6,16.2,29.4,7.207,623
2022-02-03T00:00:00.000Z,18.7,86.7,39.2,35.75,42.95,7.899,600
2022-02-04T00:00:00.000Z,39.9,81.7,47.4,44.2,51.2,7.503,611
2022-02-05T00:00:00.000Z,47,128.4,77.4,52,91,21.452,605
2022-02-06T00:00:00.000Z,53.1,154.2,74.5,68,78.4,8.884,625
2022-02-07T00:00:00.000Z,31.8,133.2,70.9,60,94.9,20.703,608
2022-02-08T00:00:00.000Z,18.5,114.4,38.2,30.3,45.2,10.444,587
2022-02-09T00:00:00.000Z,22.6,84.8,34.1,31.3,39,5.668,598
2022-02-10T00:00:00.000Z,35.8,88.5,63.1,54.3,67.8,10.071,606
2022-02-11T00:00:00.000Z,32.8,133.1,54.5,47.7,85.1,22.743,615
2022-02-12T00:00:00.000Z,5.7,54.4,39.5,16.9,46,14.416,566
2022-02-13T00:00:00.000Z,5.5,44.9,24.5,14.6,34.4,10.64,567
2022-02-14T00:00:00.000Z,29.9,82.3,55.7,35.75,69.65,16.151,613
2022-02-15T00:00:00.000Z,43.6,161.7,57.8,50.65,71.9,15.825,620
2022-02-16T00:00:00.000Z,46.2,157,70.6,62.05,86.2,15.145,485
2022-02-17T00:00:00.000Z,28.7,169.5,71.9,57.5,96.05,24.764,560
2022-02-18T00:00:00.000Z,1.3,172.2,44.8,28.6,49.9,17.802,592
2022-02-19T00:00:00.000Z,3.5,82.4,10.6,7.2,15.4,7.322,597
2022-02-20T00:00:00.000Z,7.7,32.4,17.3,15.2,19.89,4.175,607
2022-02-21T00:00:00.000Z,17.1,53.7,22.3,20.39,24.6,4.145,628
2022-02-22T00:00:00.000Z,19.7,66.1,29.9,25.3,33.3,6.09,601
2022-02-23T00:00:00.000Z,25.7,94.1,43.4,36.79,55.1,14.805,603
2022-02-24T00:00:00.000Z,36.6,113.2,56.6,43.8,65.4,17.284,605
2022-02-25T00:00:00.000Z,50.8,145.4,74.8,68.05,96.6,21.287,581
2022-02-26T00:00:00.000Z,93.8,235.4,161.05,114.5,203.3,42.608,590
2022-02-27T00:00:00.000Z,70.3,318.7,159.4,129.55,190.2,41.25,621
2022-02-28T00:00:00.000Z,60.3,204.8,106.8,93,128.5,36.03,635
2022-03-01T00:00:00.000Z,68.4,203.5,135.8,95.3,150.25,33.393,597
2022-03-02T00:00:00.000Z,41.1,187,128.94,84.4,163.3,44.516,582
2022-03-03T00:00:00.000Z,38,166.4,49,46.6,58,28.454,605
2022-03-04T00:00:00.000Z,44.2,314.9,55.5,50.4,63.5,16.857,607
2022-03-05T00:00:00.000Z,42.1,214.1,54.6,51,61.4,14.287,587
2022-03-06T00:00:00.000Z,26.8,69.9,43.1,38.15,52.65,9.667,613
2022-03-07T00:00:00.000Z,39.7,279.2,68.6,45.6,95.6,48.636,613
2022-03-08T00:00:00.000Z,26.4,177.1,46.2,37.1,53.7,30.412,626
2022-03-09T00:00:00.000Z,42.5,143.1,53.2,50.7,58.8,7.937,590
2022-03-10T00:00:00.000Z,29.3,153.8,45,39.8,49.1,11.003,598
2022-03-11T00:00:00.000Z,41.9,108.3,50.3,46.9,52.5,6.891,215
2022-03-21T00:00:00.000Z,46.3,198.6,56.9,51.3,70.2,15.228,520
2022-03-22T00:00:00.000Z,6.9,313.3,55.9,46.1,72,28.81,619
2022-03-23T00:00:00.000Z,3.1,407,26.3,13.25,49.05,32.353,613
2022-03-24T00:00:00.000Z,42.5,134.9,58.1,53.95,62.85,8.628,592
2022-03-25T00:00:00.000Z,37.1,293.3,77.05,51.85,94,24.782,604
2022-03-26T00:00:00.000Z,39.7,266.6,68.3,52.2,84.3,24.691,611
2022-03-27T00:00:00.000Z,21.1,182.7,36.2,30.4,39.79,13.094,614
2022-03-28T00:00:00.000Z,29.4,204.3,57.1,38.5,71.5,21.755,611
2022-03-29T00:00:00.000Z,30.4,262.7,66.2,51.8,81.34,21.131,625
2022-03-30T00:00:00.000Z,26.2,217.2,52,38.85,90.85,31.844,601
2022-03-31T00:00:00.000Z,6.8,148.1,62.9,12.6,74.34,31.034,601
2022-04-01T00:00:00.000Z,8,84.1,17.64,14.3,21.6,6.604,606
2022-04-02T00:00:00.000Z,7.7,85,22.75,13.6,34.29,13.396,622
2022-04-03T00:00:00.000Z,12.4,88.9,39.75,26.7,44.3,14.528,602
2022-04-04T00:00:00.000Z,31.5,123.1,49.4,43.5,54.6,14.579,608
2022-04-05T00:00:00.000Z,41.2,218.6,62.5,51.05,81.25,24.902,629
2022-04-06T00:00:00.000Z,69.5,343.6,106.3,92.9,192.9,54.26,621
2022-04-07T00:00:00.000Z,38.7,223.6,89.35,56.65,129.94,44.948,612
2022-04-08T00:00:00.000Z,62.2,266.8,110.8,101.2,124.5,26.521,615
2022-04-09T00:00:00.000Z,40,276.7,57.3,49.3,73.3,21.264,582
2022-04-10T00:00:00.000Z,42.1,97,54.3,47.1,62.4,9.463,604
2022-04-11T00:00:00.000Z,46.3,147.7,57.15,50.6,64.05,10.19,472
